"zone","state","lga","sector","ea","hhid","item_cd","s8q7","s8q8"
5,3,321,2,364,30059,502,1,800
5,3,321,2,364,30059,504,1,9000
5,3,321,2,364,30059,517,1,62000
5,3,321,2,364,30060,517,1,3000
5,3,329,2,696,30063,502,1,
5,3,329,2,696,30063,507,1,15000
5,3,329,2,696,30064,503,1,300
5,3,329,2,696,30065,503,1,400
5,3,329,2,696,30065,517,1,800
5,3,329,2,696,30069,503,1,300
5,3,323,2,580,30073,503,1,300
5,3,323,2,580,30073,517,1,5500
5,3,323,2,580,30076,501,1,3200
5,3,323,2,580,30076,503,1,1000
5,3,323,2,580,30077,508,1,20000
5,3,323,2,580,30078,503,1,400
5,3,323,2,580,30078,517,1,1000
5,3,323,2,580,30079,501,1,1200
5,3,323,2,580,30079,502,1,400
5,3,323,2,580,30079,503,1,300
5,3,323,2,580,30080,503,1,750
5,3,318,2,1136,30081,502,1,2200
5,3,318,2,1136,30085,503,1,600
5,3,318,2,1136,30090,501,1,7500
5,3,318,2,1136,30090,502,1,700
5,3,318,2,1136,30090,508,1,15000
5,3,313,2,70,30096,517,1,2050
5,3,313,2,70,30100,503,1,200
5,3,301,1,1198,30101,503,1,8000
5,3,301,1,1198,30103,503,1,1200
5,3,301,1,1198,30104,503,1,300
5,3,301,1,1198,30105,505,1,28000
5,3,301,1,1198,30105,507,1,1000
5,3,301,1,1198,30106,502,1,300
5,3,301,1,1198,30108,502,1,350
5,3,326,2,74,30111,501,1,2500
5,3,326,2,74,30111,502,1,500
5,3,326,2,74,30111,503,1,1300
5,3,326,2,74,30111,508,1,28000
5,3,326,2,74,30112,517,1,2000
5,3,326,2,74,30119,501,1,2400
5,3,326,2,74,30119,502,1,1400
5,3,326,2,74,30119,503,1,400
5,3,305,2,1542,30123,501,1,3000
5,3,305,2,1542,30123,503,1,300
5,3,305,2,1542,30128,501,1,3000
5,3,312,2,20,30131,503,1,450
5,3,312,2,20,30133,503,1,300
5,3,312,2,20,30133,507,1,950
5,3,312,2,20,30134,503,1,600
5,3,312,2,20,30136,506,1,600
5,3,312,2,20,30137,503,1,200
5,3,312,2,20,30137,506,1,400
5,3,312,2,20,30140,503,1,2400
5,3,312,2,20,30140,517,1,53000
5,3,305,2,4,30143,503,1,300
5,3,305,2,4,30144,503,1,200
5,3,305,2,4,30146,517,1,400
5,3,305,2,4,30149,503,1,300
5,3,305,2,4,30150,501,1,1500
4,4,418,1,44,40001,501,1,1750
4,4,418,1,44,40003,516,1,180
4,4,418,1,44,40003,517,1,2000
4,4,418,1,44,40004,501,1,900
4,4,418,1,44,40004,503,1,400
4,4,418,1,44,40005,507,1,300
4,4,418,1,44,40005,516,1,2500
4,4,418,1,44,40005,517,1,2000
4,4,418,1,44,40006,502,1,250
4,4,418,1,44,40006,507,1,500
4,4,418,1,44,40006,516,1,3000
4,4,418,1,44,40006,517,1,2500
4,4,418,1,44,40007,501,1,3000
4,4,418,1,44,40007,502,1,400
4,4,418,1,44,40007,503,1,600
4,4,418,1,44,40008,501,1,1500
4,4,418,1,44,40008,502,1,600
4,4,417,1,678,40011,501,1,750
4,4,417,1,678,40011,502,1,150
4,4,417,1,678,40013,502,1,500
4,4,417,1,678,40013,507,1,1500
4,4,417,1,678,40013,516,1,5000
4,4,417,1,678,40013,517,1,6000
4,4,417,1,678,40015,501,1,1000
4,4,417,1,678,40015,502,1,400
4,4,417,1,678,40016,501,1,1500
4,4,417,1,678,40016,502,1,400
4,4,417,1,678,40017,501,1,1000
4,4,417,1,678,40017,502,1,400
4,4,416,1,616,40021,516,1,2000
4,4,416,1,616,40022,507,1,300
4,4,416,1,616,40022,516,1,1500
4,4,416,1,616,40023,516,1,1500
4,4,416,1,616,40024,509,1,1800
4,4,416,1,616,40026,501,1,2900
4,4,416,1,616,40026,502,1,1500
4,4,414,1,2176,40031,509,1,15000
4,4,414,1,2176,40031,517,1,100000
4,4,414,1,2176,40032,509,1,2500
4,4,414,1,2176,40032,517,1,60000
4,4,414,1,2176,40034,505,1,19000
4,4,414,1,2176,40034,516,1,3000
4,4,414,1,2176,40034,517,1,5000
4,4,414,1,2176,40035,501,1,1400
4,4,414,1,2176,40037,501,1,3800
4,4,414,1,2176,40037,503,1,2000
4,4,414,1,2176,40037,505,1,21000
4,4,414,1,2176,40038,501,1,700
4,4,414,1,2176,40038,502,1,400
4,4,414,1,2176,40039,501,1,700
4,4,414,1,2176,40039,502,1,400
4,4,414,1,2176,40039,503,1,500
4,4,414,1,2176,40039,505,1,14000
4,4,415,1,2108,40041,516,1,1000
4,4,415,1,2108,40041,517,1,1200
4,4,415,1,2108,40042,516,1,1000
4,4,415,1,2108,40042,517,1,500
4,4,415,1,2108,40044,502,1,450
4,4,415,1,2108,40050,505,1,1000
4,4,413,2,1540,40054,502,1,500
4,4,413,2,1540,40057,502,1,300
4,4,413,2,1540,40057,505,1,6000
4,4,413,2,1540,40058,502,1,800
4,4,413,2,1540,40060,502,1,2000
4,4,405,2,484,40072,517,1,2000
4,4,405,2,484,40073,517,1,3000
4,4,405,2,484,40077,502,1,400
4,4,405,2,484,40077,517,1,12000
4,4,419,2,296,40085,502,1,2000
4,4,419,2,296,40085,517,1,100000
4,4,419,2,296,40086,502,1,400
4,4,419,2,296,40086,517,1,96000
4,4,419,2,296,40088,517,1,50000
4,4,419,2,296,40090,517,1,3000
4,4,401,1,1460,40100,501,1,1200
4,4,401,1,1460,40100,502,1,450
4,4,412,2,2592,40107,516,1,1500
4,4,412,2,2592,40107,517,1,2000
4,4,412,2,2592,40108,516,1,2000
4,4,412,2,2592,40108,517,1,2000
4,4,412,2,2592,40109,502,1,750
4,4,412,2,2592,40109,509,1,2000
4,4,412,2,2592,40110,502,1,500
4,4,412,2,1606,40111,502,1,400
4,4,412,2,1606,40115,516,1,5000
4,4,412,2,1606,40115,517,1,3000
4,4,412,2,1606,40116,516,1,2000
4,4,412,2,1606,40116,517,1,2500
4,4,412,2,1606,40117,516,1,5000
4,4,412,2,1606,40117,517,1,5000
4,4,412,2,1606,40118,502,1,500
4,4,412,2,1606,40119,517,1,1000
4,4,410,2,4036,40121,501,1,600
4,4,410,2,4036,40123,516,1,1500
4,4,410,2,4036,40123,517,1,200
4,4,410,2,4036,40124,516,1,5000
4,4,410,2,4036,40124,517,1,20000
4,4,410,2,4036,40130,501,1,1500
4,4,407,2,796,40131,517,1,1800
4,4,407,2,796,40134,502,1,450
4,4,407,2,796,40135,502,1,700
4,4,407,2,796,40135,505,1,30000
4,4,407,2,796,40135,517,1,3000
4,4,410,1,3192,40146,502,1,700
4,4,410,1,3414,40157,502,1,750
4,4,401,1,738,40168,517,1,5000
4,4,401,1,738,40169,517,1,2000
4,4,401,1,738,40170,517,1,300
4,4,421,1,800,40174,517,1,3500
4,4,421,1,800,40175,517,1,1000
4,4,411,1,1486,40184,516,1,1000
4,4,411,1,1486,40184,517,1,2000
4,4,411,1,1486,40185,516,1,3000
4,4,411,1,1486,40185,517,1,10000
4,4,411,1,1486,40186,516,1,1000
4,4,411,1,1486,40187,501,1,1000
4,4,411,1,1486,40187,502,1,450
4,4,401,2,2106,40191,502,1,650
4,4,401,2,2106,40193,517,1,1200
4,4,401,2,2106,40195,517,1,1000
4,4,401,2,2106,40197,502,1,700
4,4,401,2,2106,40197,516,1,20000
4,4,401,2,2106,40200,517,1,60000
4,4,402,2,1080,40205,517,1,300
4,4,402,2,1080,40206,516,1,1000
4,4,402,2,1080,40206,517,1,2000
4,4,402,2,1080,40210,516,1,1500
4,4,402,2,1080,40210,517,1,1000
4,4,403,2,836,40212,502,1,600
4,4,403,2,836,40218,516,1,1500
4,4,403,2,836,40219,516,1,2000
4,4,403,2,836,40219,517,1,1500
4,4,403,2,836,40220,516,1,1500
4,4,403,2,836,40220,517,1,2000
2,5,506,2,830,50001,505,1,800
2,5,506,2,830,50003,502,1,1200
2,5,506,2,830,50004,516,1,600
2,5,506,2,830,50005,508,1,1500
2,5,506,2,830,50006,503,1,1200
2,5,506,2,830,50008,508,1,2300
2,5,502,1,2194,50011,505,1,8000
2,5,502,1,2194,50012,501,1,500
2,5,502,1,2194,50012,517,1,3000
2,5,502,1,2194,50013,511,1,1200
2,5,502,1,2194,50016,503,1,1200
2,5,502,1,2194,50018,503,1,500
2,5,502,1,2194,50019,503,1,500
2,5,515,2,18,50023,516,1,1000
2,5,515,2,18,50024,502,1,600
2,5,515,2,18,50024,516,1,1000
2,5,515,2,18,50024,517,1,300
2,5,515,2,18,50027,516,1,1000
2,5,515,2,18,50030,516,1,700
2,5,502,2,3878,50033,503,1,500
2,5,502,2,3878,50036,503,1,500
2,5,502,2,3878,50036,516,1,300
2,5,502,2,3878,50037,505,1,10000
2,5,502,2,3878,50040,503,1,1200
2,5,504,2,708,50043,516,1,5000
2,5,504,2,708,50046,503,1,300
2,5,504,2,708,50047,516,1,5000
2,5,514,2,710,50063,504,1,200
2,5,514,2,710,50070,501,1,1150
2,5,514,2,710,50070,503,1,500
2,5,514,2,710,50070,504,1,350
2,5,514,2,710,50070,516,1,6000
2,5,501,2,60,50071,502,1,600
2,5,501,2,60,50072,502,1,1500
2,5,501,2,60,50074,503,1,400
2,5,501,2,60,50080,503,1,500
2,5,516,2,942,50083,516,1,1500
2,5,516,2,942,50085,516,1,4000
2,5,516,2,942,50089,516,1,15000
2,5,516,2,942,50090,516,1,2300
2,5,508,2,984,50094,503,1,400
2,5,508,2,984,50097,503,1,300
2,5,514,1,2036,50101,515,1,1500
2,5,514,1,2036,50103,516,1,500
2,5,514,1,2036,50107,516,1,8000
2,5,514,1,2036,50108,516,1,2000
2,5,514,1,2036,50109,516,1,5000
2,5,514,1,2036,50110,516,1,1000
2,5,508,2,718,50112,503,1,300
2,5,508,2,718,50118,503,1,500
2,5,510,1,872,50121,516,1,5000
2,5,510,1,872,50122,502,1,2000
2,5,510,1,872,50122,507,1,500
2,5,510,1,872,50122,511,1,1550
2,5,510,1,872,50126,510,1,3450
2,5,510,1,872,50127,516,1,20000
2,5,510,1,872,50128,516,1,30000
2,5,510,1,872,50129,516,1,2000
2,5,518,2,1588,50132,503,1,350
2,5,518,2,1588,50133,503,1,300
2,5,518,2,1588,50134,503,1,1000
2,5,518,2,1588,50135,501,1,800
2,5,518,2,1588,50140,501,1,7000
2,5,510,2,1516,50142,516,1,3500
2,5,510,2,1516,50143,516,1,6000
2,5,510,2,1516,50144,516,1,7000
2,5,510,2,1516,50146,516,1,6000
2,5,510,2,1516,50147,516,1,1000
2,5,510,2,1516,50149,502,1,150
2,5,510,2,1516,50149,516,1,2000
2,5,510,2,1516,50150,516,1,4000
2,5,518,2,1304,50153,501,1,3000
2,5,518,2,1304,50153,502,1,1700
2,5,518,2,1304,50153,504,1,600
2,5,518,2,1304,50153,505,1,20000
2,5,518,2,1304,50153,516,1,300000
2,5,520,2,1756,50163,516,1,4000
2,5,520,2,1756,50165,516,1,10000
2,5,520,2,1756,50169,516,1,2000
5,6,602,2,1356,60001,501,1,1500
5,6,602,2,1356,60001,502,1,3500
5,6,602,2,1356,60001,504,1,1500
5,6,602,2,1356,60006,503,1,500
5,6,602,2,1356,60008,503,1,500
5,6,608,1,3978,60029,504,1,600
5,6,608,1,3978,60029,517,1,15000
5,6,607,2,1892,60037,508,1,524410
5,6,601,2,640,60041,504,1,5000
5,6,601,2,640,60041,517,1,3000
5,6,601,2,640,60047,502,1,3000
5,6,601,2,640,60047,503,1,500
5,6,601,2,640,60050,505,1,21000
5,6,605,2,162,60051,506,1,200
5,6,605,2,162,60052,517,1,6000
5,6,605,2,162,60053,502,1,1800
5,6,605,2,162,60056,501,1,750
5,6,605,2,162,60059,505,1,16000
5,6,608,2,748,60062,517,1,150000
5,6,608,2,748,60065,516,1,10000
5,6,608,2,748,60065,517,1,4000
5,6,608,2,748,60066,517,1,120000
5,6,608,2,748,60067,505,1,20000
1,7,708,2,754,70012,517,1,1600
1,7,705,2,4186,70021,503,1,700
1,7,705,2,4186,70021,504,1,1500
1,7,705,2,4186,70021,505,1,5000
1,7,705,2,4186,70021,508,1,800000
1,7,705,2,4186,70027,503,1,2000
1,7,722,2,234,70032,517,1,2600
1,7,710,2,2726,70057,501,1,16000
1,7,710,2,2726,70057,508,1,49900
1,7,711,2,2532,70068,517,1,25000
1,7,709,2,1226,70077,517,1,5500
1,7,709,2,1226,70078,505,1,8000
1,7,709,2,1226,70079,516,1,1000
1,7,709,2,1226,70079,517,1,11000
1,7,719,1,1612,70082,509,1,400
1,7,719,1,1612,70085,503,1,300
1,7,719,1,1612,70085,517,1,2000
1,7,719,1,1612,70088,516,1,700
1,7,719,1,1612,70088,517,1,1100
1,7,719,1,1612,70089,504,1,800
1,7,719,1,1612,70089,517,1,2200
1,7,717,2,1248,70091,505,1,6000
1,7,717,2,1248,70091,516,1,1000
1,7,717,2,1248,70091,517,1,700
1,7,717,2,1248,70092,516,1,300
1,7,717,2,1248,70092,517,1,700
1,7,717,2,1248,70093,516,1,400
1,7,717,2,1248,70093,517,1,200
1,7,717,2,1248,70094,516,1,400
1,7,717,2,1248,70094,517,1,800
1,7,701,2,606,70101,516,1,200
1,7,701,2,606,70101,517,1,370
1,7,701,2,606,70102,516,1,300
1,7,701,2,606,70102,517,1,1000
1,7,701,2,606,70103,517,1,200
1,7,701,2,606,70104,515,1,1400
1,7,701,2,606,70104,516,1,700
1,7,701,2,606,70104,517,1,800
1,7,701,2,606,70105,516,1,200
1,7,701,2,606,70105,517,1,470
1,7,701,2,606,70106,516,1,900
1,7,701,2,606,70108,517,1,400
1,7,701,2,606,70110,516,1,1200
1,7,701,2,606,70110,517,1,450
1,7,702,2,632,70111,516,1,700
1,7,702,2,632,70111,517,1,100
1,7,702,2,632,70113,517,1,300
1,7,702,2,632,70114,516,1,300
1,7,702,2,632,70114,517,1,700
1,7,702,2,632,70117,517,1,300
1,7,702,2,632,70120,517,1,400
1,7,718,2,1640,70121,517,1,250
1,7,718,2,1640,70122,517,1,170
1,7,718,2,1640,70126,517,1,550
1,7,718,2,1640,70129,517,1,300
1,7,715,2,780,70137,516,1,3000
1,7,715,2,780,70137,517,1,1500
1,7,715,2,780,70140,502,1,1200
2,8,813,2,2094,80001,503,1,100
2,8,813,2,2094,80003,501,1,12000
2,8,813,2,2094,80003,503,1,400
2,8,813,2,2094,80003,504,1,100
2,8,813,2,2094,80004,502,1,1600
2,8,813,2,2094,80004,503,1,2000
2,8,813,2,2094,80005,504,1,600
2,8,813,2,2094,80006,504,1,1000
2,8,813,2,2094,80007,503,1,350
2,8,813,2,2094,80007,504,1,500
2,8,813,2,2094,80010,508,1,5000
2,8,821,1,1448,80011,502,1,200
2,8,821,1,1448,80011,516,1,200
2,8,821,1,1448,80017,501,1,10000
2,8,821,1,1448,80017,502,1,700
2,8,821,1,1448,80017,504,1,600
2,8,821,1,1448,80017,516,1,200000
2,8,821,1,5062,80022,503,1,200
2,8,821,1,5062,80022,504,1,600
2,8,821,1,5062,80022,510,1,1500
2,8,821,1,5062,80023,503,1,500
2,8,821,1,5062,80024,504,1,700
2,8,821,1,5062,80024,515,1,30000
2,8,821,1,5062,80026,503,1,1000
2,8,821,1,5062,80026,504,1,600
2,8,821,1,5062,80026,516,1,3000
2,8,821,1,5062,80026,517,1,2000
2,8,821,1,5062,80027,503,1,2000
2,8,821,1,5062,80029,503,1,200
2,8,821,1,5062,80030,501,1,1000
2,8,821,1,5062,80030,502,1,6000
2,8,821,1,5062,80030,503,1,2500
2,8,821,1,5062,80030,504,1,700
2,8,821,1,5062,80030,505,1,15000
2,8,816,2,1270,80033,510,1,3150
2,8,816,2,1270,80033,516,1,1000
2,8,816,2,1270,80033,517,1,500
2,8,816,2,1270,80035,504,1,600
2,8,816,2,1270,80038,504,1,100
2,8,816,2,1270,80040,504,1,240
2,8,803,1,944,80041,501,1,1500
2,8,803,1,944,80041,502,1,200
2,8,803,1,944,80041,503,1,500
2,8,803,1,944,80041,504,1,600
2,8,803,1,944,80041,515,1,60000
2,8,803,1,944,80041,516,1,30000
2,8,803,1,944,80049,508,1,1900
2,8,811,1,1558,80051,502,1,800
2,8,811,1,1558,80055,504,1,600
2,8,811,1,1558,80055,510,1,1000
2,8,811,1,1558,80057,503,1,2100
2,8,811,1,1558,80059,503,1,500
2,8,811,2,390,80061,504,1,1200
2,8,811,2,390,80061,508,1,3800
2,8,811,2,390,80061,516,1,170000
2,8,811,2,390,80063,504,1,1200
2,8,811,2,390,80063,510,1,1000
2,8,811,2,390,80063,516,1,500
2,8,811,2,390,80065,504,1,100
2,8,811,2,390,80066,504,1,100
2,8,811,2,390,80068,503,1,800
2,8,802,2,1152,80072,501,1,5000
2,8,802,2,1152,80072,503,1,600
2,8,802,2,1152,80072,504,1,400
2,8,802,2,1152,80072,516,1,1000
2,8,802,2,1152,80072,517,1,200
2,8,812,2,866,80085,502,1,600
2,8,812,2,866,80085,503,1,700
2,8,805,2,46,80092,506,1,100
2,8,805,2,46,80095,501,1,12000
2,8,805,2,46,80095,504,1,600
2,8,805,2,46,80095,505,1,4000
2,8,805,2,46,80095,517,1,500
2,8,805,2,46,80099,508,1,70000
2,8,805,2,46,80100,502,1,100
2,8,805,2,46,80100,503,1,1500
2,8,827,2,804,80102,504,1,1200
2,8,827,2,804,80102,510,1,2000
2,8,827,2,804,80104,504,1,500
2,8,827,2,804,80106,502,1,100
2,8,827,2,804,80106,503,1,200
2,8,827,2,804,80108,503,1,600
2,8,807,2,946,80114,504,1,800
2,8,807,2,2396,80121,504,1,2400
2,8,807,2,2396,80123,504,1,600
2,8,807,2,2396,80124,504,1,200
2,8,807,2,2396,80125,504,1,3200
2,8,807,2,2396,80126,504,1,1000
2,8,807,2,2396,80127,504,1,500
2,8,807,2,1438,80131,503,1,300
2,8,807,2,1438,80131,504,1,600
2,8,807,2,1438,80132,504,1,500
2,8,807,2,1438,80136,504,1,1350
2,8,820,2,1030,80143,503,1,100
2,8,820,2,1030,80143,504,1,500
2,8,820,2,1030,80146,503,1,400
2,8,824,2,768,80153,504,1,500
2,8,824,2,768,80156,501,1,1200
2,8,824,2,768,80156,502,1,1500
2,8,824,2,768,80156,503,1,2000
2,8,824,2,768,80156,504,1,2400
2,8,817,1,2476,80161,504,1,1500
2,8,817,1,2476,80162,504,1,500
2,8,817,1,2476,80165,504,1,500
2,8,817,1,2476,80166,504,1,500
2,8,817,1,2476,80167,501,1,2000
2,8,817,1,2476,80167,502,1,1000
2,8,817,1,2476,80167,503,1,2500
2,8,817,1,2476,80167,504,1,500
2,8,817,1,2476,80167,505,1,9000
2,8,823,2,548,80171,503,1,900
2,8,823,2,548,80173,503,1,300
2,8,823,2,548,80177,502,1,1000
2,8,823,2,548,80178,502,1,1500
2,8,823,2,548,80179,504,1,2100
2,8,809,2,1748,80182,503,1,2000
2,8,809,2,1748,80182,504,1,600
2,8,826,2,926,80193,517,1,100
2,8,826,2,926,80194,504,1,1500
2,8,826,2,926,80195,504,1,500
2,8,826,2,926,80198,502,1,1000
2,8,826,2,926,80198,503,1,1500
2,8,826,2,926,80199,504,1,500
2,8,815,2,362,80201,504,1,800
2,8,815,2,362,80202,504,1,400
2,8,815,2,362,80203,501,1,1500
2,8,815,2,362,80203,502,1,500
2,8,815,2,362,80203,503,1,
2,8,815,2,362,80203,516,1,500
2,8,815,2,362,80204,504,1,2500
2,8,815,2,362,80205,503,1,400
2,8,815,2,362,80205,504,1,1000
2,8,815,2,362,80207,504,1,100
5,9,908,1,278,90001,507,1,600
5,9,908,1,278,90002,503,1,300
5,9,908,1,278,90007,503,1,300
5,9,908,1,278,90010,504,1,5050
5,9,908,1,278,90010,508,1,700000
5,9,908,1,278,90010,517,1,20000
5,9,903,2,48,90011,507,1,2000
5,9,903,2,48,90011,508,1,65000
5,9,903,2,48,90011,517,1,400000
5,9,903,2,48,90012,507,1,1200
5,9,903,2,48,90014,503,1,300
5,9,903,2,48,90014,507,1,2000
5,9,903,2,48,90014,508,1,6000
5,9,903,2,48,90014,509,1,3000
5,9,903,2,48,90015,503,1,300
5,9,903,2,48,90016,507,1,1000
5,9,903,2,48,90018,503,1,400
5,9,915,1,1390,90021,505,1,12000
5,9,915,1,1390,90021,507,1,2000
5,9,915,1,1390,90022,503,1,800
5,9,915,1,1390,90027,503,1,350
5,9,917,1,1254,90032,507,1,4000
5,9,917,1,1254,90032,517,1,10000
5,9,917,1,1254,90033,503,1,150
5,9,917,1,1254,90039,503,1,340
5,9,917,1,1254,90039,516,1,21000
5,9,917,1,1254,90039,517,1,1600
5,9,917,1,1254,90040,503,1,200
5,9,917,1,1254,90040,517,1,500
5,9,901,2,398,90042,507,1,4000
5,9,901,2,398,90043,507,1,2000
5,9,901,2,398,90043,517,1,5000
5,9,901,2,398,90044,503,1,300
5,9,901,2,398,90046,503,1,200
5,9,910,2,200,90051,503,1,500
5,9,910,2,200,90051,517,1,100000
5,9,910,2,200,90052,517,1,22000
5,9,910,2,200,90055,503,1,200
5,9,910,2,200,90056,516,1,10000
5,9,910,2,200,90057,517,1,2000
5,9,910,2,200,90058,517,1,30000
5,9,910,2,200,90060,503,1,300
5,9,907,2,1446,90062,517,1,3000
5,9,907,2,1446,90066,503,1,550
5,9,907,2,1446,90066,505,1,23000
5,9,907,2,1446,90066,516,1,5000
5,9,907,2,1446,90066,517,1,36000
5,9,907,2,1446,90068,503,1,500
5,9,907,2,1446,90068,508,1,1500
5,9,907,2,1446,90069,517,1,300
5,9,907,2,1446,90070,505,1,21000
5,9,907,2,1446,90070,516,1,7000
5,9,907,2,1446,90070,517,1,28000
5,9,912,2,102,90072,517,1,50
5,9,912,2,102,90074,505,1,4500
5,9,912,2,102,90074,508,1,1500
5,9,912,2,102,90078,517,1,7000
5,9,912,2,102,90079,517,1,5000
5,9,912,2,102,90080,503,1,500
5,9,912,2,102,90080,516,1,400
5,9,916,2,1068,90081,502,1,2100
5,9,916,2,1068,90081,504,1,2200
5,9,916,2,1068,90081,505,1,1000
5,9,916,2,1068,90081,517,1,2000
5,9,916,2,1068,90082,507,1,25000
5,9,916,2,1068,90082,508,1,100000
5,9,916,2,1068,90082,517,1,70000
5,9,916,2,1068,90083,517,1,5000
5,9,916,2,1068,90084,503,1,1000
5,9,916,2,1068,90084,517,1,27000
5,9,916,2,1068,90085,517,1,15000
5,9,916,2,1068,90087,503,1,600
5,9,916,2,1068,90087,508,1,3000
5,9,916,2,1068,90089,516,1,500
5,9,916,2,1068,90089,517,1,3000
5,9,916,2,1068,90090,517,1,7500
5,9,918,2,834,90092,505,1,23000
5,9,918,2,834,90092,507,1,3000
5,9,918,2,834,90092,508,1,216000
5,9,918,2,834,90092,517,1,15000
5,9,918,2,834,90095,517,1,27000
5,9,918,2,834,90098,502,1,800
5,9,918,2,834,90100,517,1,2000
5,9,905,2,978,90101,517,1,20000
5,9,905,2,978,90102,505,1,32000
5,9,905,2,978,90102,508,1,400000
5,9,905,2,978,90102,517,1,25000
5,9,905,2,978,90107,502,1,600
5,9,905,2,978,90108,517,1,50000
5,9,905,2,978,90109,517,1,5000
5,9,905,2,978,90110,517,1,10000
