"zone","state","lga","sector","ea","activity_cd","c3q2c","c3q3","c3q4","c3q5","c3q6","c3q7","c3q8","c3q9","c3q10","c3q11","c3q12","c3q13"
2,5,514,2,710,4,1010,1,3,1,500,2,,2,,2,,
2,5,514,2,710,5,,2,,,,,,,,,,
2,5,514,2,710,6,,2,,,,,,,,,,
2,5,514,1,2036,1,,2,,,,,,,,,,
2,5,514,1,2036,2,1100,1,3,1,600,2,,2,,2,,
2,5,514,1,2036,3,1070,1,3,1,600,2,,2,,2,,
2,5,514,1,2036,4,1010,1,3,1,600,2,,2,,2,,
2,5,514,1,2036,5,,2,,,,,,,,,,
2,5,514,1,2036,6,,2,,,,,,,,,,
2,5,515,2,18,1,,,,,,,,,,,,
2,5,515,2,18,2,1100,1,3,1,500,2,,2,,2,,
2,5,515,2,18,3,1070,1,3,1,500,2,,2,,2,,
2,5,515,2,18,4,1010,1,3,1,500,2,,2,,2,,
2,5,515,2,18,5,,2,,,,,,,,,,
2,5,515,2,18,6,,2,,,,,,,,,,
2,5,516,2,942,1,,2,,,,,,,,,,
2,5,516,2,942,2,1070,1,3,1,500,2,,2,,2,,
2,5,516,2,942,3,1100,1,3,1,500,2,,2,,2,,
2,5,516,2,942,4,1010,1,3,1,500,2,,2,,2,,
2,5,516,2,942,5,,2,,,,,,,,,,
2,5,516,2,942,6,,2,,,,,,,,,,
2,5,518,2,1304,1,,1,1,1,300,2,,1,150,2,,
2,5,518,2,1304,2,1060,1,1,1,300,2,,1,150,1,,50
2,5,518,2,1304,3,1070,1,1,1,500,2,,1,150,1,,50
2,5,518,2,1304,4,1110,1,1,1,300,2,,1,150,1,,50
2,5,518,2,1304,5,,1,1,1,300,2,,1,150,1,,50
2,5,518,2,1304,6,,1,1,1,600,2,,1,200,1,,50
2,5,518,2,1588,1,,1,3,1,400,1,300,1,200,,,
2,5,518,2,1588,2,1060,1,3,1,600,1,350,1,250,,,
2,5,518,2,1588,3,1060,1,3,1,600,1,350,1,250,,,
2,5,518,2,1588,4,2220,1,3,1,600,1,350,1,200,,,
2,5,518,2,1588,5,,1,3,1,600,1,350,1,200,,,
2,5,518,2,1588,6,,1,3,1,600,1,350,1,300,,,
2,5,520,2,1756,1,,2,,,,,,,,,,
2,5,520,2,1756,2,,2,,,,,,,,,,
2,5,520,2,1756,3,,2,,,,,,,,,,
2,5,520,2,1756,4,,2,,,,,,,,,,
2,5,520,2,1756,5,,2,,,,,,,,,,
2,5,520,2,1756,6,,2,,,,,,,,,,
5,6,602,2,1356,1,,1,1,1,1000,1,1000,1,1000,1,20000,
5,6,602,2,1356,2,1020,1,1,1,2500,1,2000,1,1000,1,20000,
5,6,602,2,1356,3,2170,1,1,1,2500,1,2000,1,1000,1,20000,
5,6,602,2,1356,4,1120,1,1,1,2500,1,2000,1,1000,1,20000,
5,6,602,2,1356,5,,2,,,,,,,,,,
5,6,602,2,1356,6,,2,,,,,,,,,,
5,6,605,2,162,1,,1,1,1,1000,1,1000,1,100,1,,3
5,6,605,2,162,2,2170,2,,,,,,,,,,
5,6,605,2,162,3,1020,2,,,,,,,,,,
5,6,605,2,162,4,,2,,,,,,,,,,
5,6,605,2,162,5,,2,,,,,,,,,,
5,6,605,2,162,6,,1,1,2,,1,1000,2,,,,
5,6,606,2,1372,1,,1,1,1,2000,1,1000,1,1000,1,,
5,6,606,2,1372,2,1020,1,1,1,2000,1,1000,2,,1,,
5,6,606,2,1372,3,2170,1,1,1,2000,1,1000,2,,1,,
5,6,606,2,1372,4,1120,1,1,1,2000,1,1000,2,,1,,
5,6,606,2,1372,5,,2,,,,,,,,,,
5,6,606,2,1372,6,,1,1,2,,1,1000,1,1000,1,,
5,6,607,2,1892,1,,1,3,1,1500,1,1000,2,,2,,
5,6,607,2,1892,2,2170,1,3,1,1500,1,1000,2,,2,,
5,6,607,2,1892,3,2230,1,3,1,1500,1,1000,2,,2,,
5,6,607,2,1892,4,1040,1,3,1,1500,1,1000,2,,2,,
5,6,607,2,1892,5,,2,,,,,,,,,,
5,6,607,2,1892,6,,2,,,,,,,,,,
5,6,608,2,748,1,,1,3,1,2000,1,1500,2,,1,30000,
5,6,608,2,748,2,2170,1,3,1,,1,,2,,1,30000,
5,6,608,2,748,3,1020,1,3,1,,1,,2,,1,40000,
5,6,608,2,748,4,,2,,,,,,,,,,
5,6,608,2,748,5,,1,3,1,,1,,2,,1,40000,
5,6,608,2,748,6,,1,3,1,,1,,2,,1,30000,
5,6,608,1,3978,1,,1,1,1,2000,1,1500,2,,1,50000,
5,6,608,1,3978,2,2170,1,1,1,2000,1,1500,2,,1,50000,
5,6,608,1,3978,3,1020,1,1,1,2000,1,1500,2,,1,35000,
5,6,608,1,3978,4,2140,2,,,,,,,,,,
5,6,608,1,3978,5,,2,,,,,,,,,,
5,6,608,1,3978,6,,2,,,,,,,,,,
1,7,701,2,606,1,,1,1,1,500,2,,2,,2,,
1,7,701,2,606,2,1120,1,1,1,500,2,,2,,2,,
1,7,701,2,606,3,,,,,,,,,,,,
1,7,701,2,606,4,1110,1,1,1,400,2,,2,,2,,
1,7,701,2,606,5,,,,,,,,,,,,
1,7,701,2,606,6,,1,1,1,500,1,400,2,,2,,
1,7,702,2,632,1,,1,1,1,700,1,500,2,,2,,
1,7,702,2,632,2,1120,1,1,1,700,2,,2,,2,,
1,7,702,2,632,3,1110,1,1,1,700,1,500,2,,2,,
1,7,702,2,632,4,1020,1,1,1,700,2,,2,,2,,
1,7,702,2,632,5,,2,,,,,,,,,,
1,7,702,2,632,6,,1,1,1,700,1,500,2,,2,,
1,7,705,2,4186,1,,1,3,1,500,1,500,2,,2,,
1,7,705,2,4186,2,,1,3,1,400,1,400,2,,2,,
1,7,705,2,4186,3,,1,3,1,400,1,400,2,,2,,
1,7,705,2,4186,4,,1,3,1,400,1,400,2,,2,,
1,7,705,2,4186,5,,2,,,,,,,,,,
1,7,705,2,4186,6,,1,3,1,200,1,200,2,,2,,
1,7,707,2,560,1,,1,3,1,500,2,,2,,1,2000,2
1,7,707,2,560,2,1110,2,,,,,,,,,,
1,7,707,2,560,3,1120,1,3,2,,1,250,2,,1,,2
1,7,707,2,560,4,2220,1,3,2,,1,250,2,,1,,2
1,7,707,2,560,5,,1,3,2,,1,200,2,,1,,2
1,7,707,2,560,6,,1,3,2,,1,250,2,,1,,2
1,7,708,2,754,1,,1,3,1,700,1,250,2,,1,700,20
1,7,708,2,754,2,,1,3,1,500,1,200,2,,1,500,20
1,7,708,2,754,3,,1,3,1,500,1,200,2,,1,500,20
1,7,708,2,754,4,,1,3,1,500,1,200,2,,1,500,20
1,7,708,2,754,5,,1,3,2,,1,100,2,,1,400,20
1,7,708,2,754,6,,1,3,1,400,1,100,2,,1,400,20
1,7,709,2,1226,1,,1,3,1,500,2,,2,,1,5000,2
1,7,709,2,1226,2,1120,1,3,1,500,1,200,2,,1,2000,2
1,7,709,2,1226,3,1060,1,3,2,,1,200,2,,1,3000,2
1,7,709,2,1226,4,1070,2,,,,2,,2,,2,,
1,7,709,2,1226,5,,2,,,,,,,,,,
1,7,709,2,1226,6,,1,3,2,,1,200,2,,1,4000,2
1,7,710,2,2726,1,,1,3,2,,2,,2,,1,3000,
1,7,710,2,2726,2,1120,1,3,2,,1,200,2,,1,3000,
1,7,710,2,2726,3,1110,1,3,2,,1,200,2,,1,300,
1,7,710,2,2726,4,1020,1,3,2,,1,200,2,,1,300,
1,7,710,2,2726,5,,2,,,,,,,,,,
1,7,710,2,2726,6,,2,,,,,,,,,,
1,7,711,2,2532,1,,1,3,1,500,1,400,2,,1,3000,
1,7,711,2,2532,2,1120,1,3,1,500,1,400,2,,1,4000,
1,7,711,2,2532,3,1110,2,,,,2,,2,,1,,
1,7,711,2,2532,4,1020,2,,,,2,,2,,1,,
1,7,711,2,2532,5,,2,,,,,,,,,,
1,7,711,2,2532,6,,2,,,,,,,,,,
1,7,713,2,304,1,,1,1,1,1000,2,,2,,2,,
1,7,713,2,304,2,1080,1,1,2,,1,500,2,,2,,
1,7,713,2,304,3,2140,1,1,2,,1,500,2,,2,,
1,7,713,2,304,4,1020,1,1,2,,1,500,2,,2,,
1,7,713,2,304,5,,2,,,,,,,,,,
1,7,713,2,304,6,,1,1,1,1000,1,500,2,,2,,
1,7,715,1,294,1,,1,1,1,700,1,500,2,,2,,
1,7,715,1,294,2,1120,1,1,1,700,2,,2,,2,,
1,7,715,1,294,3,1020,2,,,,,,,,,,
1,7,715,1,294,4,1080,2,,,,,,,,,,
1,7,715,1,294,5,,,,,,,,,,,,
1,7,715,1,294,6,,1,1,1,700,1,500,2,,2,,
1,7,715,2,780,1,,1,1,1,500,2,,2,,2,,
1,7,715,2,780,2,1120,1,1,1,500,2,,2,,2,,
1,7,715,2,780,3,1020,1,,2,,1,400,2,,2,,
1,7,715,2,780,4,1080,1,,2,,1,400,2,,2,,
1,7,715,2,780,5,,2,,,,,,,,,,
1,7,715,2,780,6,,1,1,1,500,1,500,2,,2,,
1,7,717,2,1248,1,,1,1,1,700,1,500,2,,2,,
1,7,717,2,1248,2,1120,1,1,1,700,2,,2,,2,,
1,7,717,2,1248,3,1020,2,,,,,,,,,,
1,7,717,2,1248,4,1110,1,1,1,700,1,500,2,,2,,
1,7,717,2,1248,5,,2,,,,,,,,,,
1,7,717,2,1248,6,,1,1,1,700,1,500,2,,2,,
1,7,718,2,1640,1,,1,1,1,700,1,500,2,,2,,
1,7,718,2,1640,2,1120,1,1,1,700,2,,2,,2,,
1,7,718,2,1640,3,1110,1,1,1,700,1,500,2,,2,,
1,7,718,2,1640,4,1020,1,1,2,,1,500,2,,2,,
1,7,718,2,1640,5,,,,,,,,,,,,
1,7,718,2,1640,6,,1,1,2,,1,500,2,,2,,
1,7,719,1,1612,1,,1,2,1,800,2,,2,,1,2000,5
1,7,719,1,1612,2,1120,1,1,1,800,2,,2,,2,,
1,7,719,1,1612,3,1020,1,1,1,600,1,500,2,,2,,
1,7,719,1,1612,4,1080,1,1,1,600,1,500,2,,2,,
1,7,719,1,1612,5,,2,,,,,,,,,,
1,7,719,1,1612,6,,2,,,,,,,,,,
1,7,722,2,234,1,,2,,,,,,,,,,
1,7,722,2,234,2,1120,1,1,2,,1,400,2,,1,,50
1,7,722,2,234,3,1060,1,1,2,,1,400,2,,1,,50
1,7,722,2,234,4,2220,1,1,2,,1,400,2,,1,,50
1,7,722,2,234,5,,2,,,,,,,,,,
1,7,722,2,234,6,,2,,,,,,,,,,
1,7,722,2,892,1,,2,,,,,,,,,,
1,7,722,2,892,2,1120,1,1,2,,1,400,2,,1,,50
1,7,722,2,892,3,1060,1,1,2,,1,400,2,,1,,50
1,7,722,2,892,4,2220,1,1,2,,1,400,2,,1,,50
1,7,722,2,892,5,,2,,,,,,,,,,
1,7,722,2,892,6,,2,,,,,,,,,,
2,8,802,2,1152,1,,1,1,1,400,2,,,,1,2000,
2,8,802,2,1152,2,1080,1,3,1,300,1,300,1,200,,,
2,8,802,2,1152,3,1070,1,3,1,300,1,300,1,200,,,
2,8,802,2,1152,4,1010,1,3,1,300,1,300,1,200,,,
2,8,802,2,1152,5,,2,,,,,,,,,,
2,8,802,2,1152,6,,1,3,1,600,1,500,2,,1,5000,
2,8,803,1,944,1,,,,,,,,,,,,
2,8,803,1,944,2,1100,1,3,1,800,2,,2,,2,,
2,8,803,1,944,3,1070,1,3,1,800,2,,2,,2,,
2,8,803,1,944,4,1010,1,3,1,800,2,,2,,2,,
2,8,803,1,944,5,,2,,,,,,,,,,
2,8,803,1,944,6,,1,3,1,800,2,,2,,2,,
2,8,805,2,46,1,,1,3,1,,2,,2,,1,3000,
2,8,805,2,46,2,1080,1,3,1,400,1,400,1,300,2,,
2,8,805,2,46,3,1110,1,3,1,400,1,400,1,300,2,,
2,8,805,2,46,4,1010,1,3,1,400,1,400,1,300,2,,
2,8,805,2,46,5,,2,,,,,,,,,,
2,8,805,2,46,6,,1,3,1,6000,2,,2,,1,10000,
2,8,807,2,946,1,,1,3,1,500,2,,2,,1,3000,
2,8,807,2,946,2,1080,2,,,,,,,,,,
2,8,807,2,946,3,1010,2,,,,,,,,,,
2,8,807,2,946,4,1062,2,,,,,,,,,,
2,8,807,2,946,5,,2,,,,,,,,,,
2,8,807,2,946,6,,1,3,1,500,2,,1,300,1,6000,
2,8,807,2,1438,1,,1,3,1,1000,2,,2,,1,4000,
2,8,807,2,1438,2,1080,2,,,,,,,,,,
2,8,807,2,1438,3,1010,2,,,,,,,,,,
2,8,807,2,1438,4,1062,2,,,,,,,,,,
2,8,807,2,1438,5,,2,,,,,,,,,,
2,8,807,2,1438,6,,1,3,1,600,2,,2,,1,5000,
2,8,807,2,2396,1,,2,,,,,,,,,,
2,8,807,2,2396,2,1070,2,,,,,,,,,,
2,8,807,2,2396,3,1010,2,,,,,,,,,,
2,8,807,2,2396,4,1060,2,,,,,,,,,,
2,8,807,2,2396,5,,2,,,,,,,,,,
2,8,807,2,2396,6,,1,3,1,500,2,,2,,1,4000,
2,8,809,2,1748,1,,2,,,,,,,,,,
2,8,809,2,1748,2,,2,,,,,,,,,,
2,8,809,2,1748,3,,2,,,,,,,,,,
2,8,809,2,1748,4,,2,,,,,,,,,,
2,8,809,2,1748,5,,2,,,,,,,,,,
2,8,809,2,1748,6,,1,1,1,1000,2,,2,,2,,
2,8,811,2,390,1,,1,3,1,300,2,,2,,1,,10000
2,8,811,2,390,2,1080,1,1,1,300,1,300,2,,2,,
2,8,811,2,390,3,1010,1,1,1,300,1,300,2,,2,,
2,8,811,2,390,4,1070,1,1,1,300,1,300,2,,2,,
2,8,811,2,390,5,,2,,,,,,,,,,
2,8,811,2,390,6,,1,3,1,300,2,,2,,1,,2000
2,8,811,1,1558,1,,1,3,1,400,2,,1,2600,,,
2,8,811,1,1558,2,1080,1,3,1,300,1,200,2,,,,
2,8,811,1,1558,3,1070,1,3,1,300,1,200,2,,,,
2,8,811,1,1558,4,1010,1,3,1,300,1,200,2,,,,
2,8,811,1,1558,5,,2,,,,,,,,,,
2,8,811,1,1558,6,,1,3,1,600,2,,1,5000,,,
2,8,812,2,866,1,,1,1,1,700,2,,1,200,1,1,2000
2,8,812,2,866,2,1070,1,3,1,700,1,500,1,300,2,,
2,8,812,2,866,3,1062,1,3,1,700,1,500,1,300,2,,
2,8,812,2,866,4,2140,1,3,1,700,1,500,1,300,2,,
2,8,812,2,866,5,,2,,,,,,,,,,
2,8,812,2,866,6,,1,3,1,700,1,500,1,300,1,1,5000
2,8,813,2,2094,1,,2,,,,,,,,,,
2,8,813,2,2094,2,1010,1,3,1,1000,1,1000,2,,2,,
2,8,813,2,2094,3,,2,,,,,,,,,,
2,8,813,2,2094,4,,2,,,,,,,,,,
2,8,813,2,2094,5,,2,,,,,,,,,,
2,8,813,2,2094,6,,2,,,,,,,,,,
2,8,815,2,362,1,,,,,,,,,,,,
2,8,815,2,362,2,1010,1,3,1,1000,2,,2,,2,,
2,8,815,2,362,3,,2,,,,,,,,,,
2,8,815,2,362,4,,2,,,,,,,,,,
2,8,815,2,362,5,,2,,,,,,,,,,
2,8,815,2,362,6,,1,3,1,1000,2,,2,,2,,
2,8,816,2,1270,1,1100,1,1,1,1000,2,,1,600,2,,
2,8,816,2,1270,2,1100,1,1,1,1000,2,,1,600,2,,
2,8,816,2,1270,3,1010,1,1,1,1000,2,,1,600,2,,
2,8,816,2,1270,4,1080,1,1,1,1000,2,,1,600,2,,
2,8,816,2,1270,5,,,,,,,,,,,,
2,8,816,2,1270,6,,1,1,1,1000,2,,1,600,2,,
2,8,817,1,2476,1,,,,,,,,,,2,,
2,8,817,1,2476,2,1010,1,3,1,1500,2,,2,,2,,
2,8,817,1,2476,3,,2,,,,,,,,,,
2,8,817,1,2476,4,,2,,,,,,,,,,
2,8,817,1,2476,5,,2,,,,,,,,,,
2,8,817,1,2476,6,,1,3,1,1500,2,,2,,2,,
2,8,820,2,1030,1,,2,,,,,,,,,,
2,8,820,2,1030,2,,2,,,,,,,,,,
2,8,820,2,1030,3,,2,,,,,,,,,,
2,8,820,2,1030,4,,2,,,,,,,,,,
2,8,820,2,1030,5,,2,,,,,,,,,,
2,8,820,2,1030,6,,1,1,1,500,2,,2,,2,,
2,8,821,1,5062,1,,1,1,1,600,2,,2,,1,2000,
2,8,821,1,5062,2,1100,1,1,1,400,1,300,1,200,2,,
2,8,821,1,5062,3,1010,1,1,1,400,1,300,1,200,2,,
2,8,821,1,5062,4,1061,1,1,1,1000,1,1000,1,600,2,,
2,8,821,1,5062,5,,2,,,,,,,,,,
2,8,821,1,5062,6,,1,1,1,1000,1,600,1,400,1,500,
2,8,823,2,548,1,,2,,,,,,,,,,
2,8,823,2,548,2,,2,,,,,,,,,,
2,8,823,2,548,3,,2,,,,,,,,,,
2,8,823,2,548,4,,2,,,,,,,,,,
2,8,823,2,548,5,,2,,,,,,,,,,
2,8,823,2,548,6,,1,1,1,1000,2,,2,,2,,
2,8,824,2,768,1,,2,,,,,,,,,,
2,8,824,2,768,2,,2,,,,,,,,,,
2,8,824,2,768,3,,2,,,,,,,,,,
2,8,824,2,768,4,,2,,,,,,,,,,
2,8,824,2,768,5,,2,,,,,,,,,,
2,8,824,2,768,6,,1,3,1,1200,2,,2,,2,,
2,8,826,2,926,1,,1,1,1,700,2,,2,,2,,
2,8,826,2,926,2,,2,,,,,,,,,,
2,8,826,2,926,3,,2,,,,,,,,,,
2,8,826,2,926,4,,2,,,,,,,,,,
2,8,826,2,926,5,,2,,,,,,,,,,
2,8,826,2,926,6,,1,1,1,800,2,,2,,2,,
2,8,827,2,804,1,,1,3,1,500,2,,2,,1,,2000
2,8,827,2,804,2,1080,1,3,1,600,2,,1,300,2,,
2,8,827,2,804,3,1062,1,3,1,1000,2,,1,300,2,,
2,8,827,2,804,4,1010,1,3,1,600,2,,1,300,2,,
2,8,827,2,804,5,,2,,,,,,,,,,
2,8,827,2,804,6,,1,3,1,600,2,,2,,1,,5000
5,9,901,2,398,1,,1,1,1,500,2,,2,,2,,
5,9,901,2,398,2,1120,2,,,,,,,,,,
5,9,901,2,398,3,1020,2,,,,,,,,,,
5,9,901,2,398,4,1110,1,1,2,,1,500,2,,2,,
5,9,901,2,398,5,,2,,,,,,,,,,
5,9,901,2,398,6,,1,1,2,,1,300,2,,2,,
5,9,903,2,48,1,,1,1,1,700,2,,2,,2,,
5,9,903,2,48,2,1020,2,,,,,,,,,,
5,9,903,2,48,3,,2,,,,,,,,,,
5,9,903,2,48,4,,2,,,,,,,,,,
5,9,903,2,48,5,,2,,,,,,,,,,
5,9,903,2,48,6,,1,1,2,,1,50,2,,2,,
5,9,905,2,978,1,,1,1,1,1000,2,,2,,2,,
5,9,905,2,978,2,1120,2,,,,,,,,,,
5,9,905,2,978,3,1020,2,,,,,,,,,,
5,9,905,2,978,4,,2,,,,,,,,,,
5,9,905,2,978,5,,2,,,,,,,,,,
5,9,905,2,978,6,,1,1,2,,1,500,2,,2,,
5,9,910,2,200,1,,1,1,1,500,2,,2,,2,,
5,9,910,2,200,2,1120,2,,,,,,,,,,
5,9,910,2,200,3,1020,2,,,,,,,,,,
5,9,910,2,200,4,3040,2,,,,,,,,,,
5,9,910,2,200,5,,2,,,,,,,,,,
5,9,910,2,200,6,,1,1,2,,1,500,2,,2,,
5,9,912,2,102,1,,1,3,1,500,2,,2,,2,,
5,9,912,2,102,2,1120,2,,,,,,,,,,
5,9,912,2,102,3,1020,2,,,,,,,,,,
5,9,912,2,102,4,1110,2,,,,,,,,,,
5,9,912,2,102,5,,2,,,,,,,,,,
5,9,912,2,102,6,,1,3,1,500,1,500,2,,2,,
5,9,913,2,2266,1,,1,3,1,700,2,,2,,1,5000,50
5,9,913,2,2266,2,1120,2,,,,,,,,,,
5,9,913,2,2266,3,1020,2,,,,,,,,,,
5,9,913,2,2266,4,1110,1,3,2,,1,500,2,,1,6000,
5,9,913,2,2266,5,,2,,,,,,,,,,
5,9,913,2,2266,6,,1,3,2,,1,500,2,,1,5000,
5,9,914,2,1746,1,,1,1,1,200,2,,2,,2,,
5,9,914,2,1746,2,1020,2,,,,,,,,,,
5,9,914,2,1746,3,1120,2,,,,,,,,,,
5,9,914,2,1746,4,3040,1,1,1,500,2,,2,,2,,
5,9,914,2,1746,5,,2,,,,,,,,,,
5,9,914,2,1746,6,,1,1,1,200,1,200,1,100,2,,
5,9,915,1,1390,1,,1,1,1,500,2,,2,,2,,
5,9,915,1,1390,2,1020,1,1,1,500,1,500,2,,2,,
5,9,915,1,1390,3,,2,,,,,,,,,,
5,9,915,1,1390,4,,2,,,,,,,,,,
5,9,915,1,1390,5,,2,,,,,,,,,,
5,9,915,1,1390,6,,1,1,2,,1,500,2,,2,,
5,9,916,2,1068,1,,1,3,1,800,2,,2,,1,,
5,9,916,2,1068,2,1120,2,,,,,,,,,,
5,9,916,2,1068,3,1020,2,,,,,,,,,,
5,9,916,2,1068,4,3040,2,,,,,,,,,,
5,9,916,2,1068,5,,2,,,,,,,,,,
5,9,916,2,1068,6,,1,3,2,,1,500,2,,1,,
5,9,917,1,1254,1,,1,1,1,500,2,,2,,2,,
5,9,917,1,1254,2,1020,2,,,,,,,,,,
5,9,917,1,1254,3,1120,2,,,,,,,,,,
5,9,917,1,1254,4,,2,,,,,,,,,,
5,9,917,1,1254,5,,2,,,,,,,,,,
5,9,917,1,1254,6,,1,1,2,,1,500,2,,2,,
5,9,918,2,834,1,,1,3,1,500,2,,1,250,1,2500,10
5,9,918,2,834,2,1120,,,,,,,,,,,
5,9,918,2,834,3,1020,2,,,,,,,,,,
5,9,918,2,834,4,1110,1,3,1,500,1,500,1,250,1,3500,
5,9,918,2,834,5,,2,,,,,,,,,,
5,9,918,2,834,6,,1,3,2,,1,150,1,250,1,2500,
5,10,1001,2,172,1,,1,1,1,800,1,800,2,,2,,
5,10,1001,2,172,2,1121,1,1,1,800,1,800,2,,2,,
5,10,1001,2,172,3,1020,1,1,1,800,1,800,2,,2,,
5,10,1001,2,172,4,1080,1,1,1,800,1,800,2,,2,,
5,10,1001,2,172,5,,2,,,,,,,,,,
5,10,1001,2,172,6,,1,1,1,800,1,800,2,,2,,
5,10,1005,1,662,1,,1,1,1,2000,1,1200,2,,2,,
5,10,1005,1,662,2,1020,1,1,2,,1,700,2,,2,,
5,10,1005,1,662,3,3180,1,1,1,2000,2,,2,,2,,
5,10,1005,1,662,4,3230,1,1,1,2000,2,,2,,2,,
5,10,1005,1,662,5,,2,,,,,,,,,,
5,10,1005,1,662,6,,1,1,2,,1,1000,2,,2,,
5,10,1005,2,1374,1,,1,1,1,1200,2,,2,,1,20000,
5,10,1005,2,1374,2,1020,1,1,2,,1,700,2,,2,,
5,10,1005,2,1374,3,2120,1,1,2,,1,700,2,,2,,
5,10,1005,2,1374,4,3180,1,1,1,700,2,,2,,2,,
5,10,1005,2,1374,5,,1,1,2,,1,700,2,,2,,
5,10,1005,2,1374,6,,1,1,2,,1,700,2,,2,,
5,10,1007,1,1166,1,,1,1,1,1000,2,,2,,2,,
5,10,1007,1,1166,2,1020,1,1,1,1000,1,1000,2,,2,,
5,10,1007,1,1166,3,1121,1,1,1,1000,2,,2,,2,,
5,10,1007,1,1166,4,1080,1,1,1,1000,1,1000,2,,2,,
5,10,1007,1,1166,5,,1,1,1,1000,1,1000,1,1000,2,,
5,10,1007,1,1166,6,,1,1,1,1000,1,1000,1,1000,2,,
5,10,1008,2,1314,1,,1,1,1,600,2,,1,400,2,,
5,10,1008,2,1314,2,1120,1,1,1,2000,2,,2,,2,,
5,10,1008,2,1314,3,1020,1,1,2,,1,500,1,400,2,,
5,10,1008,2,1314,4,1080,1,1,2,,1,500,1,400,2,,
5,10,1008,2,1314,5,,1,1,1,600,2,,2,,2,,
5,10,1008,2,1314,6,,1,1,1,600,1,500,1,400,2,,
5,10,1008,2,1718,1,,1,1,1,1000,2,,2,,2,,
5,10,1008,2,1718,2,1120,1,1,1,5000,2,,2,,2,,
5,10,1008,2,1718,3,1020,1,1,2,,1,1200,1,600,2,,
5,10,1008,2,1718,4,1080,1,1,2,,1,1200,1,600,2,,
5,10,1008,2,1718,5,,2,,,,,,,,,,
5,10,1008,2,1718,6,,1,1,1,1200,1,1200,1,600,2,,
5,10,1010,2,20,1,,1,3,1,2500,1,1500,2,,2,,
5,10,1010,2,20,2,1120,1,1,1,850,1,750,2,,2,,
5,10,1010,2,20,3,1020,1,1,2,,1,1200,2,,2,,
5,10,1010,2,20,4,2140,1,1,2,,1,700,2,,2,,
5,10,1010,2,20,5,,2,,,,,,,,,,
5,10,1010,2,20,6,,1,1,1,2000,1,1500,2,,2,,
5,10,1012,2,936,1,,1,1,1,1500,1,1200,2,,2,,
5,10,1012,2,936,2,1020,1,1,1,1500,1,1200,2,,2,,
5,10,1012,2,936,3,1121,1,1,1,2000,1,1200,2,,2,,
5,10,1012,2,936,4,1080,1,1,1,1500,1,1200,2,,2,,
5,10,1012,2,936,5,,2,,,,,,,,,,
5,10,1012,2,936,6,,1,1,1,1500,1,1200,2,,2,,
5,10,1014,2,80,1,,1,2,1,1000,2,,2,,2,,
5,10,1014,2,80,2,1120,1,1,1,5000,2,,2,,2,,
5,10,1014,2,80,3,1020,1,1,1,1000,2,,2,,2,,
5,10,1014,2,80,4,1080,1,1,1,1000,1,1000,2,,2,,
5,10,1014,2,80,5,,2,,,,2,,2,,2,,
5,10,1014,2,80,6,,1,1,1,800,1,800,2,,2,,
5,10,1018,2,898,1,,1,1,1,1500,2,,2,,1,32000,
5,10,1018,2,898,2,1020,1,1,2,,1,1000,2,,1,16000,
5,10,1018,2,898,3,,2,,,,,,,,,,
5,10,1018,2,898,4,,2,,,,,,,,,,
5,10,1018,2,898,5,,2,,,,,,,,,,
5,10,1018,2,898,6,,1,1,2,,1,700,2,,2,,
5,10,1020,1,38,1,,1,1,1,2500,2,,2,,1,30000,
5,10,1020,1,38,2,1020,2,,,,,,,,,,
5,10,1020,1,38,3,1120,2,,,,,,,,,,
5,10,1020,1,38,4,2120,2,,,,,,,,,,
5,10,1020,1,38,5,,2,,,,,,,,,,
5,10,1020,1,38,6,,1,1,1,2000,1,2000,2,,1,60000,
5,10,1021,2,120,1,,1,1,1,900,2,,2,,2,,
5,10,1021,2,120,2,1020,1,1,2,,1,700,2,,2,,
5,10,1021,2,120,3,1121,1,1,1,900,2,,2,,2,,
5,10,1021,2,120,4,2170,1,1,1,900,2,,2,,2,,
5,10,1021,2,120,5,,2,,,,,,,,,,
5,10,1021,2,120,6,,1,1,1,900,2,,2,,2,,
5,10,1025,2,1774,1,,2,,,,,,,,,,
5,10,1025,2,1774,2,,2,,,,,,,,,,
5,10,1025,2,1774,3,,2,,,,,,,,,,
5,10,1025,2,1774,4,,2,,,,,,,,,,
5,10,1025,2,1774,5,,2,,,,,,,,,,
5,10,1025,2,1774,6,,2,,,,,,,,,,
4,11,1101,2,154,1,,1,1,1,500,1,300,2,,1,5000,100
4,11,1101,2,154,2,1120,1,1,1,1000,1,500,2,,1,7000,150
4,11,1101,2,154,3,1020,1,1,1,1000,1,500,2,,1,7000,150
4,11,1101,2,154,4,1080,1,1,1,1000,1,500,2,,1,7000,150
4,11,1101,2,154,5,,2,,,,,,,,,,
4,11,1101,2,154,6,,2,,,,,,,,,,
4,11,1102,2,936,1,,1,1,1,500,1,300,2,,1,6000,100
4,11,1102,2,936,2,1120,1,1,1,1000,1,700,2,,1,8000,150
4,11,1102,2,936,3,1020,1,1,1,1000,1,700,2,,1,8000,150
4,11,1102,2,936,4,1110,1,1,1,1000,1,700,2,,1,8000,150
4,11,1102,2,936,5,,2,,,,,,,,,,
4,11,1102,2,936,6,,2,,,,,,,,,,
4,11,1104,2,434,1,,1,1,1,500,1,300,1,200,1,5000,100
