"zone","state","lga","sector","ea","hhid","item_cd","s10cq7"
1,7,707,2,560,70003,5,3
1,7,707,2,560,70003,6,0
1,7,707,2,560,70003,7,2
1,7,707,2,560,70003,8,0
1,7,707,2,560,70003,9,7
1,7,707,2,560,70003,10,2
1,7,707,2,560,70003,11,7
1,7,707,2,560,70004,1,7
1,7,707,2,560,70004,2,7
1,7,707,2,560,70004,3,3
1,7,707,2,560,70004,4,7
1,7,707,2,560,70004,5,2
1,7,707,2,560,70004,6,0
1,7,707,2,560,70004,7,0
1,7,707,2,560,70004,8,0
1,7,707,2,560,70004,9,7
1,7,707,2,560,70004,10,0
1,7,707,2,560,70004,11,0
1,7,707,2,560,70005,1,4
1,7,707,2,560,70005,2,5
1,7,707,2,560,70005,3,2
1,7,707,2,560,70005,4,7
1,7,707,2,560,70005,5,2
1,7,707,2,560,70005,6,0
1,7,707,2,560,70005,7,0
1,7,707,2,560,70005,8,0
1,7,707,2,560,70005,9,7
1,7,707,2,560,70005,10,0
1,7,707,2,560,70005,11,7
1,7,707,2,560,70006,1,7
1,7,707,2,560,70006,2,7
1,7,707,2,560,70006,3,7
1,7,707,2,560,70006,4,7
1,7,707,2,560,70006,5,3
1,7,707,2,560,70006,6,0
1,7,707,2,560,70006,7,0
1,7,707,2,560,70006,8,0
1,7,707,2,560,70006,9,7
1,7,707,2,560,70006,10,2
1,7,707,2,560,70006,11,7
1,7,707,2,560,70007,1,5
1,7,707,2,560,70007,2,3
1,7,707,2,560,70007,3,2
1,7,707,2,560,70007,4,7
1,7,707,2,560,70007,5,0
1,7,707,2,560,70007,6,0
1,7,707,2,560,70007,7,0
1,7,707,2,560,70007,8,0
1,7,707,2,560,70007,9,7
1,7,707,2,560,70007,10,7
1,7,707,2,560,70007,11,0
1,7,707,2,560,70008,1,3
1,7,707,2,560,70008,2,4
1,7,707,2,560,70008,3,2
1,7,707,2,560,70008,4,7
1,7,707,2,560,70008,5,2
1,7,707,2,560,70008,6,0
1,7,707,2,560,70008,7,0
1,7,707,2,560,70008,8,0
1,7,707,2,560,70008,9,7
1,7,707,2,560,70008,10,0
1,7,707,2,560,70008,11,7
1,7,707,2,560,70009,1,6
1,7,707,2,560,70009,2,7
1,7,707,2,560,70009,3,0
1,7,707,2,560,70009,4,7
1,7,707,2,560,70009,5,5
1,7,707,2,560,70009,6,0
1,7,707,2,560,70009,7,0
1,7,707,2,560,70009,8,0
1,7,707,2,560,70009,9,7
1,7,707,2,560,70009,10,0
1,7,707,2,560,70009,11,0
1,7,707,2,560,70010,1,7
1,7,707,2,560,70010,2,7
1,7,707,2,560,70010,3,3
1,7,707,2,560,70010,4,7
1,7,707,2,560,70010,5,3
1,7,707,2,560,70010,6,0
1,7,707,2,560,70010,7,0
1,7,707,2,560,70010,8,0
1,7,707,2,560,70010,9,7
1,7,707,2,560,70010,10,2
1,7,707,2,560,70010,11,7
1,7,708,2,754,70011,1,7
1,7,708,2,754,70011,2,3
1,7,708,2,754,70011,3,1
1,7,708,2,754,70011,4,2
1,7,708,2,754,70011,5,3
1,7,708,2,754,70011,6,1
1,7,708,2,754,70011,7,3
1,7,708,2,754,70011,8,0
1,7,708,2,754,70011,9,3
1,7,708,2,754,70011,10,0
1,7,708,2,754,70011,11,7
1,7,708,2,754,70012,1,3
1,7,708,2,754,70012,2,4
1,7,708,2,754,70012,3,1
1,7,708,2,754,70012,4,4
1,7,708,2,754,70012,5,2
1,7,708,2,754,70012,6,1
1,7,708,2,754,70012,7,3
1,7,708,2,754,70012,8,0
1,7,708,2,754,70012,9,7
1,7,708,2,754,70012,10,1
1,7,708,2,754,70012,11,7
1,7,708,2,754,70013,1,4
1,7,708,2,754,70013,2,3
1,7,708,2,754,70013,3,2
1,7,708,2,754,70013,4,4
1,7,708,2,754,70013,5,2
1,7,708,2,754,70013,6,2
1,7,708,2,754,70013,7,3
1,7,708,2,754,70013,8,0
1,7,708,2,754,70013,9,0
1,7,708,2,754,70013,10,4
1,7,708,2,754,70013,11,7
1,7,708,2,754,70014,1,7
1,7,708,2,754,70014,2,2
1,7,708,2,754,70014,3,0
1,7,708,2,754,70014,4,7
1,7,708,2,754,70014,5,0
1,7,708,2,754,70014,6,0
1,7,708,2,754,70014,7,0
1,7,708,2,754,70014,8,0
1,7,708,2,754,70014,9,7
1,7,708,2,754,70014,10,0
1,7,708,2,754,70014,11,7
1,7,708,2,754,70015,1,7
1,7,708,2,754,70015,2,2
1,7,708,2,754,70015,3,0
1,7,708,2,754,70015,4,7
1,7,708,2,754,70015,5,3
1,7,708,2,754,70015,6,0
1,7,708,2,754,70015,7,0
1,7,708,2,754,70015,8,0
1,7,708,2,754,70015,9,7
1,7,708,2,754,70015,10,0
1,7,708,2,754,70015,11,0
1,7,708,2,754,70016,1,7
1,7,708,2,754,70016,2,0
1,7,708,2,754,70016,3,0
1,7,708,2,754,70016,4,0
1,7,708,2,754,70016,5,4
1,7,708,2,754,70016,6,0
1,7,708,2,754,70016,7,0
1,7,708,2,754,70016,8,0
1,7,708,2,754,70016,9,7
1,7,708,2,754,70016,10,0
1,7,708,2,754,70016,11,7
1,7,708,2,754,70017,1,4
1,7,708,2,754,70017,2,3
1,7,708,2,754,70017,3,4
1,7,708,2,754,70017,4,2
1,7,708,2,754,70017,5,3
1,7,708,2,754,70017,6,3
1,7,708,2,754,70017,7,4
1,7,708,2,754,70017,8,0
1,7,708,2,754,70017,9,0
1,7,708,2,754,70017,10,0
1,7,708,2,754,70017,11,7
1,7,708,2,754,70018,1,3
1,7,708,2,754,70018,2,4
1,7,708,2,754,70018,3,4
1,7,708,2,754,70018,4,7
1,7,708,2,754,70018,5,2
1,7,708,2,754,70018,6,0
1,7,708,2,754,70018,7,0
1,7,708,2,754,70018,8,0
1,7,708,2,754,70018,9,7
1,7,708,2,754,70018,10,0
1,7,708,2,754,70018,11,0
1,7,708,2,754,70019,1,3
1,7,708,2,754,70019,2,4
1,7,708,2,754,70019,3,0
1,7,708,2,754,70019,4,4
1,7,708,2,754,70019,5,3
1,7,708,2,754,70019,6,0
1,7,708,2,754,70019,7,0
1,7,708,2,754,70019,8,0
1,7,708,2,754,70019,9,7
1,7,708,2,754,70019,10,2
1,7,708,2,754,70019,11,7
1,7,708,2,754,70020,1,7
1,7,708,2,754,70020,2,7
1,7,708,2,754,70020,3,3
1,7,708,2,754,70020,4,7
1,7,708,2,754,70020,5,2
1,7,708,2,754,70020,6,0
1,7,708,2,754,70020,7,0
1,7,708,2,754,70020,8,0
1,7,708,2,754,70020,9,7
1,7,708,2,754,70020,10,0
1,7,708,2,754,70020,11,7
1,7,705,2,4186,70021,1,3
1,7,705,2,4186,70021,2,4
1,7,705,2,4186,70021,3,0
1,7,705,2,4186,70021,4,7
1,7,705,2,4186,70021,5,4
1,7,705,2,4186,70021,6,4
1,7,705,2,4186,70021,7,0
1,7,705,2,4186,70021,8,0
1,7,705,2,4186,70021,9,7
1,7,705,2,4186,70021,10,5
1,7,705,2,4186,70021,11,7
1,7,705,2,4186,70022,1,7
1,7,705,2,4186,70022,2,7
1,7,705,2,4186,70022,3,7
1,7,705,2,4186,70022,4,7
1,7,705,2,4186,70022,5,3
1,7,705,2,4186,70022,6,0
1,7,705,2,4186,70022,7,0
1,7,705,2,4186,70022,8,0
1,7,705,2,4186,70022,9,7
1,7,705,2,4186,70022,10,2
1,7,705,2,4186,70022,11,7
1,7,705,2,4186,70023,1,0
1,7,705,2,4186,70023,2,7
1,7,705,2,4186,70023,3,4
1,7,705,2,4186,70023,4,7
1,7,705,2,4186,70023,5,2
1,7,705,2,4186,70023,6,5
1,7,705,2,4186,70023,7,4
1,7,705,2,4186,70023,8,0
1,7,705,2,4186,70023,9,7
1,7,705,2,4186,70023,10,3
1,7,705,2,4186,70023,11,0
1,7,705,2,4186,70024,1,6
1,7,705,2,4186,70024,2,7
1,7,705,2,4186,70024,3,3
1,7,705,2,4186,70024,4,4
1,7,705,2,4186,70024,5,4
1,7,705,2,4186,70024,6,0
1,7,705,2,4186,70024,7,3
1,7,705,2,4186,70024,8,0
1,7,705,2,4186,70024,9,5
1,7,705,2,4186,70024,10,4
1,7,705,2,4186,70024,11,0
1,7,705,2,4186,70025,1,4
1,7,705,2,4186,70025,2,7
1,7,705,2,4186,70025,3,0
1,7,705,2,4186,70025,4,7
1,7,705,2,4186,70025,5,0
1,7,705,2,4186,70025,6,0
1,7,705,2,4186,70025,7,0
1,7,705,2,4186,70025,8,0
1,7,705,2,4186,70025,9,7
1,7,705,2,4186,70025,10,7
1,7,705,2,4186,70025,11,7
1,7,705,2,4186,70026,1,7
1,7,705,2,4186,70026,2,7
1,7,705,2,4186,70026,3,7
1,7,705,2,4186,70026,4,7
1,7,705,2,4186,70026,5,7
1,7,705,2,4186,70026,6,0
1,7,705,2,4186,70026,7,0
1,7,705,2,4186,70026,8,0
1,7,705,2,4186,70026,9,7
1,7,705,2,4186,70026,10,2
1,7,705,2,4186,70026,11,5
1,7,705,2,4186,70027,1,7
1,7,705,2,4186,70027,2,3
1,7,705,2,4186,70027,3,3
1,7,705,2,4186,70027,4,7
1,7,705,2,4186,70027,5,4
1,7,705,2,4186,70027,6,0
1,7,705,2,4186,70027,7,3
1,7,705,2,4186,70027,8,0
1,7,705,2,4186,70027,9,7
1,7,705,2,4186,70027,10,3
1,7,705,2,4186,70027,11,7
1,7,705,2,4186,70028,1,4
1,7,705,2,4186,70028,2,3
1,7,705,2,4186,70028,3,3
1,7,705,2,4186,70028,4,4
1,7,705,2,4186,70028,5,2
1,7,705,2,4186,70028,7,0
1,7,705,2,4186,70028,8,0
1,7,705,2,4186,70028,9,7
1,7,705,2,4186,70028,10,3
1,7,705,2,4186,70028,11,7
1,7,705,2,4186,70029,1,7
1,7,705,2,4186,70029,2,7
1,7,705,2,4186,70029,3,7
1,7,705,2,4186,70029,4,7
1,7,705,2,4186,70029,5,2
1,7,705,2,4186,70029,6,0
1,7,705,2,4186,70029,7,0
1,7,705,2,4186,70029,8,0
1,7,705,2,4186,70029,9,7
1,7,705,2,4186,70029,10,2
1,7,705,2,4186,70029,11,0
1,7,705,2,4186,70030,1,7
1,7,705,2,4186,70030,2,7
1,7,705,2,4186,70030,3,7
1,7,705,2,4186,70030,4,7
1,7,705,2,4186,70030,5,2
1,7,705,2,4186,70030,6,0
1,7,705,2,4186,70030,7,0
1,7,705,2,4186,70030,8,0
1,7,705,2,4186,70030,9,7
1,7,705,2,4186,70030,10,3
1,7,705,2,4186,70030,11,7
1,7,722,2,234,70031,1,2
1,7,722,2,234,70031,2,5
1,7,722,2,234,70031,3,3
1,7,722,2,234,70031,4,4
1,7,722,2,234,70031,5,7
1,7,722,2,234,70031,6,2
1,7,722,2,234,70031,7,5
1,7,722,2,234,70031,8,4
1,7,722,2,234,70031,9,7
1,7,722,2,234,70031,10,2
1,7,722,2,234,70031,11,7
1,7,722,2,234,70032,1,3
1,7,722,2,234,70032,2,4
1,7,722,2,234,70032,3,5
1,7,722,2,234,70032,4,3
1,7,722,2,234,70032,5,7
1,7,722,2,234,70032,6,7
1,7,722,2,234,70032,7,4
1,7,722,2,234,70032,8,0
1,7,722,2,234,70032,9,3
1,7,722,2,234,70032,10,0
1,7,722,2,234,70032,11,7
1,7,722,2,234,70033,1,7
1,7,722,2,234,70033,2,7
1,7,722,2,234,70033,3,7
1,7,722,2,234,70033,4,7
1,7,722,2,234,70033,5,7
1,7,722,2,234,70033,6,0
1,7,722,2,234,70033,7,0
1,7,722,2,234,70033,8,0
1,7,722,2,234,70033,9,7
1,7,722,2,234,70033,10,1
1,7,722,2,234,70033,11,7
1,7,722,2,234,70034,1,4
1,7,722,2,234,70034,2,3
1,7,722,2,234,70034,3,7
1,7,722,2,234,70034,4,3
1,7,722,2,234,70034,5,4
1,7,722,2,234,70034,6,5
1,7,722,2,234,70034,7,2
1,7,722,2,234,70034,8,1
1,7,722,2,234,70034,9,2
1,7,722,2,234,70034,10,3
1,7,722,2,234,70034,11,2
1,7,722,2,234,70035,1,7
1,7,722,2,234,70035,2,7
1,7,722,2,234,70035,3,3
1,7,722,2,234,70035,4,7
1,7,722,2,234,70035,5,2
1,7,722,2,234,70035,6,0
1,7,722,2,234,70035,7,0
1,7,722,2,234,70035,8,0
1,7,722,2,234,70035,9,7
1,7,722,2,234,70035,10,3
1,7,722,2,234,70035,11,7
1,7,722,2,234,70036,2,5
1,7,722,2,234,70036,3,7
1,7,722,2,234,70036,4,0
1,7,722,2,234,70036,5,0
1,7,722,2,234,70036,6,0
1,7,722,2,234,70036,7,0
1,7,722,2,234,70036,8,2
1,7,722,2,234,70036,9,7
1,7,722,2,234,70036,10,5
1,7,722,2,234,70036,11,7
1,7,722,2,234,70037,1,7
1,7,722,2,234,70037,2,7
1,7,722,2,234,70037,3,4
1,7,722,2,234,70037,4,5
1,7,722,2,234,70037,5,0
1,7,722,2,234,70037,6,3
1,7,722,2,234,70037,7,0
1,7,722,2,234,70037,8,0
1,7,722,2,234,70037,9,4
1,7,722,2,234,70037,10,2
1,7,722,2,234,70037,11,7
1,7,722,2,234,70038,1,7
1,7,722,2,234,70038,2,7
1,7,722,2,234,70038,3,0
1,7,722,2,234,70038,4,0
1,7,722,2,234,70038,5,3
1,7,722,2,234,70038,6,0
1,7,722,2,234,70038,7,0
1,7,722,2,234,70038,8,0
1,7,722,2,234,70038,9,7
1,7,722,2,234,70038,10,4
1,7,722,2,234,70038,11,0
1,7,722,2,234,70039,1,4
1,7,722,2,234,70039,2,7
1,7,722,2,234,70039,3,0
1,7,722,2,234,70039,4,7
1,7,722,2,234,70039,5,2
1,7,722,2,234,70039,6,0
1,7,722,2,234,70039,7,0
1,7,722,2,234,70039,8,0
1,7,722,2,234,70039,9,7
1,7,722,2,234,70039,10,3
1,7,722,2,234,70039,11,7
1,7,722,2,234,70040,1,1
1,7,722,2,234,70040,2,7
1,7,722,2,234,70040,3,1
1,7,722,2,234,70040,4,7
1,7,722,2,234,70040,5,3
1,7,722,2,234,70040,6,0
1,7,722,2,234,70040,7,0
1,7,722,2,234,70040,8,0
1,7,722,2,234,70040,9,7
1,7,722,2,234,70040,10,7
1,7,722,2,234,70040,11,0
1,7,722,2,892,70041,1,7
1,7,722,2,892,70041,2,7
1,7,722,2,892,70041,3,0
1,7,722,2,892,70041,4,7
1,7,722,2,892,70041,5,0
1,7,722,2,892,70041,6,0
1,7,722,2,892,70041,7,0
1,7,722,2,892,70041,8,0
1,7,722,2,892,70041,9,7
1,7,722,2,892,70041,10,0
1,7,722,2,892,70041,11,7
1,7,722,2,892,70042,1,7
1,7,722,2,892,70042,2,5
1,7,722,2,892,70042,3,0
1,7,722,2,892,70042,4,3
1,7,722,2,892,70042,5,4
1,7,722,2,892,70042,6,0
1,7,722,2,892,70042,7,0
1,7,722,2,892,70042,8,0
1,7,722,2,892,70042,9,7
1,7,722,2,892,70042,10,7
1,7,722,2,892,70042,11,0
1,7,722,2,892,70043,1,4
1,7,722,2,892,70043,2,3
1,7,722,2,892,70043,3,7
1,7,722,2,892,70043,4,7
1,7,722,2,892,70043,5,2
1,7,722,2,892,70043,6,0
1,7,722,2,892,70043,7,0
1,7,722,2,892,70043,8,0
1,7,722,2,892,70043,9,7
1,7,722,2,892,70043,10,2
1,7,722,2,892,70043,11,7
1,7,722,2,892,70044,1,7
1,7,722,2,892,70044,2,7
1,7,722,2,892,70044,3,7
1,7,722,2,892,70044,4,7
1,7,722,2,892,70044,5,3
1,7,722,2,892,70044,6,0
1,7,722,2,892,70044,7,0
1,7,722,2,892,70044,8,0
1,7,722,2,892,70044,9,7
1,7,722,2,892,70044,10,3
1,7,722,2,892,70044,11,7
1,7,722,2,892,70045,1,7
1,7,722,2,892,70045,2,7
1,7,722,2,892,70045,3,7
1,7,722,2,892,70045,4,7
1,7,722,2,892,70045,5,3
1,7,722,2,892,70045,6,0
1,7,722,2,892,70045,7,0
1,7,722,2,892,70045,8,0
1,7,722,2,892,70045,9,7
1,7,722,2,892,70045,10,1
1,7,722,2,892,70045,11,6
1,7,722,2,892,70046,1,4
1,7,722,2,892,70046,2,3
1,7,722,2,892,70046,3,2
1,7,722,2,892,70046,4,1
1,7,722,2,892,70046,5,3
1,7,722,2,892,70046,6,0
1,7,722,2,892,70046,7,3
1,7,722,2,892,70046,8,1
1,7,722,2,892,70046,9,0
1,7,722,2,892,70046,10,0
1,7,722,2,892,70046,11,7
1,7,722,2,892,70047,1,7
1,7,722,2,892,70047,2,5
1,7,722,2,892,70047,3,0
1,7,722,2,892,70047,4,0
1,7,722,2,892,70047,5,4
1,7,722,2,892,70047,6,0
1,7,722,2,892,70047,7,0
1,7,722,2,892,70047,8,0
1,7,722,2,892,70047,9,7
1,7,722,2,892,70047,10,0
1,7,722,2,892,70047,11,0
1,7,722,2,892,70048,1,5
1,7,722,2,892,70048,2,3
1,7,722,2,892,70048,3,2
1,7,722,2,892,70048,4,1
1,7,722,2,892,70048,5,1
1,7,722,2,892,70048,6,3
1,7,722,2,892,70048,7,0
1,7,722,2,892,70048,8,0
1,7,722,2,892,70048,9,2
1,7,722,2,892,70048,10,7
1,7,722,2,892,70048,11,7
1,7,722,2,892,70049,1,4
1,7,722,2,892,70049,2,3
1,7,722,2,892,70049,3,4
1,7,722,2,892,70049,4,3
1,7,722,2,892,70049,5,2
1,7,722,2,892,70049,6,0
1,7,722,2,892,70049,7,2
1,7,722,2,892,70049,8,0
1,7,722,2,892,70049,9,4
1,7,722,2,892,70049,10,7
1,7,722,2,892,70049,11,0
1,7,722,2,892,70050,1,4
1,7,722,2,892,70050,2,7
1,7,722,2,892,70050,3,5
1,7,722,2,892,70050,4,3
1,7,722,2,892,70050,5,4
1,7,722,2,892,70050,6,2
1,7,722,2,892,70050,7,3
1,7,722,2,892,70050,8,0
1,7,722,2,892,70050,9,0
1,7,722,2,892,70050,10,2
1,7,722,2,892,70050,11,7
1,7,710,2,2726,70051,1,7
1,7,710,2,2726,70051,2,0
1,7,710,2,2726,70051,3,0
1,7,710,2,2726,70051,4,7
1,7,710,2,2726,70051,5,3
1,7,710,2,2726,70051,6,2
1,7,710,2,2726,70051,7,0
1,7,710,2,2726,70051,8,0
1,7,710,2,2726,70051,9,7
1,7,710,2,2726,70051,10,7
1,7,710,2,2726,70051,11,0
1,7,710,2,2726,70052,1,0
1,7,710,2,2726,70052,2,7
1,7,710,2,2726,70052,3,7
1,7,710,2,2726,70052,4,7
1,7,710,2,2726,70052,5,7
1,7,710,2,2726,70052,6,0
1,7,710,2,2726,70052,7,0
1,7,710,2,2726,70052,8,0
1,7,710,2,2726,70052,9,7
1,7,710,2,2726,70052,10,3
1,7,710,2,2726,70052,11,7
1,7,710,2,2726,70053,1,7
1,7,710,2,2726,70053,2,7
1,7,710,2,2726,70053,3,0
1,7,710,2,2726,70053,4,5
1,7,710,2,2726,70053,5,4
1,7,710,2,2726,70053,6,3
1,7,710,2,2726,70053,7,0
1,7,710,2,2726,70053,8,0
1,7,710,2,2726,70053,9,7
1,7,710,2,2726,70053,10,4
1,7,710,2,2726,70053,11,0
1,7,710,2,2726,70054,1,0
1,7,710,2,2726,70054,2,7
1,7,710,2,2726,70054,3,4
1,7,710,2,2726,70054,4,7
1,7,710,2,2726,70054,5,4
1,7,710,2,2726,70054,6,0
1,7,710,2,2726,70054,7,0
1,7,710,2,2726,70054,8,0
1,7,710,2,2726,70054,9,7
1,7,710,2,2726,70054,10,3
1,7,710,2,2726,70054,11,7
1,7,710,2,2726,70055,1,0
1,7,710,2,2726,70055,2,7
1,7,710,2,2726,70055,3,7
1,7,710,2,2726,70055,4,7
1,7,710,2,2726,70055,5,3
1,7,710,2,2726,70055,6,0
1,7,710,2,2726,70055,7,0
1,7,710,2,2726,70055,8,0
1,7,710,2,2726,70055,9,7
1,7,710,2,2726,70055,10,2
1,7,710,2,2726,70055,11,6
1,7,710,2,2726,70056,1,4
1,7,710,2,2726,70056,2,3
1,7,710,2,2726,70056,3,4
1,7,710,2,2726,70056,4,0
1,7,710,2,2726,70056,5,3
1,7,710,2,2726,70056,6,4
1,7,710,2,2726,70056,7,3
1,7,710,2,2726,70056,8,0
1,7,710,2,2726,70056,9,0
1,7,710,2,2726,70056,10,0
1,7,710,2,2726,70056,11,7
1,7,710,2,2726,70057,1,7
1,7,710,2,2726,70057,2,7
1,7,710,2,2726,70057,3,0
1,7,710,2,2726,70057,4,7
1,7,710,2,2726,70057,5,1
1,7,710,2,2726,70057,6,0
1,7,710,2,2726,70057,7,0
1,7,710,2,2726,70057,8,0
1,7,710,2,2726,70057,9,7
1,7,710,2,2726,70057,10,7
1,7,710,2,2726,70057,11,7
1,7,710,2,2726,70058,1,7
1,7,710,2,2726,70058,2,7
1,7,710,2,2726,70058,3,7
1,7,710,2,2726,70058,4,7
1,7,710,2,2726,70058,5,2
1,7,710,2,2726,70058,6,0
1,7,710,2,2726,70058,7,0
1,7,710,2,2726,70058,8,0
1,7,710,2,2726,70058,9,7
1,7,710,2,2726,70058,10,0
1,7,710,2,2726,70058,11,7
1,7,710,2,2726,70059,1,4
1,7,710,2,2726,70059,2,3
1,7,710,2,2726,70059,3,1
1,7,710,2,2726,70059,4,2
1,7,710,2,2726,70059,5,2
1,7,710,2,2726,70059,6,3
1,7,710,2,2726,70059,7,1
1,7,710,2,2726,70059,8,0
1,7,710,2,2726,70059,9,3
1,7,710,2,2726,70059,10,1
1,7,710,2,2726,70059,11,7
1,7,710,2,2726,70060,1,3
1,7,710,2,2726,70060,2,4
1,7,710,2,2726,70060,3,2
1,7,710,2,2726,70060,4,4
1,7,710,2,2726,70060,5,3
1,7,710,2,2726,70060,6,0
1,7,710,2,2726,70060,7,4
1,7,710,2,2726,70060,8,0
1,7,710,2,2726,70060,9,3
1,7,710,2,2726,70060,10,0
1,7,710,2,2726,70060,11,7
1,7,711,2,2532,70061,1,0
1,7,711,2,2532,70061,2,7
1,7,711,2,2532,70061,3,7
1,7,711,2,2532,70061,4,7
1,7,711,2,2532,70061,5,7
1,7,711,2,2532,70061,6,0
1,7,711,2,2532,70061,7,7
1,7,711,2,2532,70061,8,0
1,7,711,2,2532,70061,9,7
1,7,711,2,2532,70061,10,2
1,7,711,2,2532,70061,11,7
1,7,711,2,2532,70062,1,0
1,7,711,2,2532,70062,2,7
1,7,711,2,2532,70062,3,7
1,7,711,2,2532,70062,4,7
1,7,711,2,2532,70062,5,4
1,7,711,2,2532,70062,6,2
1,7,711,2,2532,70062,7,0
1,7,711,2,2532,70062,8,0
1,7,711,2,2532,70062,9,7
1,7,711,2,2532,70062,10,4
1,7,711,2,2532,70062,11,7
1,7,711,2,2532,70063,1,2
1,7,711,2,2532,70063,2,7
1,7,711,2,2532,70063,3,0
1,7,711,2,2532,70063,4,1
1,7,711,2,2532,70063,5,1
1,7,711,2,2532,70063,6,0
1,7,711,2,2532,70063,7,0
1,7,711,2,2532,70063,8,0
1,7,711,2,2532,70063,9,7
1,7,711,2,2532,70063,10,0
1,7,711,2,2532,70063,11,0
1,7,711,2,2532,70064,1,4
1,7,711,2,2532,70064,2,3
1,7,711,2,2532,70064,3,0
1,7,711,2,2532,70064,4,7
1,7,711,2,2532,70064,5,4
1,7,711,2,2532,70064,6,0
1,7,711,2,2532,70064,7,0
1,7,711,2,2532,70064,8,0
1,7,711,2,2532,70064,9,7
1,7,711,2,2532,70064,10,1
1,7,711,2,2532,70064,11,7
1,7,711,2,2532,70065,1,0
1,7,711,2,2532,70065,2,7
1,7,711,2,2532,70065,3,7
1,7,711,2,2532,70065,4,4
1,7,711,2,2532,70065,5,0
1,7,711,2,2532,70065,6,0
1,7,711,2,2532,70065,7,3
1,7,711,2,2532,70065,8,0
1,7,711,2,2532,70065,9,7
1,7,711,2,2532,70065,10,2
1,7,711,2,2532,70065,11,7
1,7,711,2,2532,70066,1,4
1,7,711,2,2532,70066,2,3
1,7,711,2,2532,70066,3,0
1,7,711,2,2532,70066,4,7
1,7,711,2,2532,70066,5,3
1,7,711,2,2532,70066,6,0
1,7,711,2,2532,70066,7,1
1,7,711,2,2532,70066,8,0
1,7,711,2,2532,70066,9,7
1,7,711,2,2532,70066,10,0
1,7,711,2,2532,70066,11,0
1,7,711,2,2532,70067,1,5
1,7,711,2,2532,70067,2,2
1,7,711,2,2532,70067,3,4
1,7,711,2,2532,70067,4,3
1,7,711,2,2532,70067,5,4
1,7,711,2,2532,70067,6,0
1,7,711,2,2532,70067,7,0
1,7,711,2,2532,70067,8,0
1,7,711,2,2532,70067,9,7
1,7,711,2,2532,70067,10,1
1,7,711,2,2532,70067,11,7
1,7,711,2,2532,70068,1,2
1,7,711,2,2532,70068,2,7
1,7,711,2,2532,70068,3,2
1,7,711,2,2532,70068,4,7
1,7,711,2,2532,70068,5,3
1,7,711,2,2532,70068,6,0
1,7,711,2,2532,70068,7,0
1,7,711,2,2532,70068,8,0
1,7,711,2,2532,70068,9,7
1,7,711,2,2532,70068,10,2
1,7,711,2,2532,70068,11,0
1,7,711,2,2532,70069,1,4
1,7,711,2,2532,70069,2,3
1,7,711,2,2532,70069,3,0
1,7,711,2,2532,70069,4,7
1,7,711,2,2532,70069,5,7
1,7,711,2,2532,70069,6,0
1,7,711,2,2532,70069,7,0
1,7,711,2,2532,70069,8,0
1,7,711,2,2532,70069,9,7
1,7,711,2,2532,70069,10,1
1,7,711,2,2532,70069,11,7
1,7,711,2,2532,70070,1,3
1,7,711,2,2532,70070,2,7
1,7,711,2,2532,70070,3,4
1,7,711,2,2532,70070,4,7
1,7,711,2,2532,70070,5,0
1,7,711,2,2532,70070,6,0
1,7,711,2,2532,70070,7,0
1,7,711,2,2532,70070,8,0
1,7,711,2,2532,70070,9,7
1,7,711,2,2532,70070,10,5
1,7,711,2,2532,70070,11,0
1,7,709,2,1226,70071,1,4
1,7,709,2,1226,70071,2,3
1,7,709,2,1226,70071,3,1
1,7,709,2,1226,70071,4,7
1,7,709,2,1226,70071,5,2
1,7,709,2,1226,70071,6,2
1,7,709,2,1226,70071,7,2
1,7,709,2,1226,70071,8,0
1,7,709,2,1226,70071,9,7
1,7,709,2,1226,70071,10,7
1,7,709,2,1226,70071,11,7
1,7,709,2,1226,70072,1,0
1,7,709,2,1226,70072,2,7
1,7,709,2,1226,70072,3,7
1,7,709,2,1226,70072,4,7
1,7,709,2,1226,70072,5,2
1,7,709,2,1226,70072,6,0
1,7,709,2,1226,70072,7,0
1,7,709,2,1226,70072,8,0
1,7,709,2,1226,70072,9,7
1,7,709,2,1226,70072,10,4
1,7,709,2,1226,70072,11,0
1,7,709,2,1226,70073,1,7
1,7,709,2,1226,70073,2,5
1,7,709,2,1226,70073,3,7
1,7,709,2,1226,70073,4,7
1,7,709,2,1226,70073,5,3
1,7,709,2,1226,70073,6,0
1,7,709,2,1226,70073,7,0
1,7,709,2,1226,70073,8,0
1,7,709,2,1226,70073,9,7
1,7,709,2,1226,70073,10,0
1,7,709,2,1226,70073,11,0
1,7,709,2,1226,70074,1,7
1,7,709,2,1226,70074,2,0
1,7,709,2,1226,70074,3,7
1,7,709,2,1226,70074,4,7
1,7,709,2,1226,70074,5,1
1,7,709,2,1226,70074,6,0
1,7,709,2,1226,70074,7,0
1,7,709,2,1226,70074,8,0
1,7,709,2,1226,70074,9,7
1,7,709,2,1226,70074,10,0
1,7,709,2,1226,70074,11,0
1,7,709,2,1226,70075,1,1
1,7,709,2,1226,70075,2,7
1,7,709,2,1226,70075,3,3
1,7,709,2,1226,70075,4,3
1,7,709,2,1226,70075,5,0
1,7,709,2,1226,70075,6,0
1,7,709,2,1226,70075,7,0
1,7,709,2,1226,70075,8,0
1,7,709,2,1226,70075,9,7
1,7,709,2,1226,70075,10,1
1,7,709,2,1226,70075,11,0
1,7,709,2,1226,70076,1,3
1,7,709,2,1226,70076,2,5
