"zone","state","lga","sector","ea","hhid","item_cd","s10aq1","s10aq2"
4,1,110,2,76,10085,6,1,100
4,1,110,2,76,10085,7,1,100
4,1,110,2,76,10086,5,1,70
4,1,110,2,76,10087,5,1,50
4,1,110,2,76,10088,1,1,150
4,1,110,2,76,10088,5,1,100
4,1,110,2,76,10088,8,1,100
4,1,105,2,638,10093,2,1,150
4,1,105,2,638,10093,5,1,100
4,1,105,2,638,10093,8,1,100
4,1,105,2,638,10094,5,1,100
4,1,105,2,638,10094,8,1,100
4,1,105,2,638,10095,5,1,20
4,1,105,2,638,10095,9,1,2000
4,1,105,2,638,10096,5,1,80
4,1,105,2,638,10097,5,1,170
4,1,105,2,638,10100,5,1,200
4,1,108,2,904,10102,2,1,120
4,1,108,2,904,10102,5,1,50
4,1,108,2,904,10102,8,1,100
4,1,108,2,904,10103,2,1,200
4,1,108,2,904,10103,5,1,100
4,1,108,2,904,10103,6,1,150
4,1,108,2,904,10103,8,1,100
4,1,108,2,904,10105,5,1,50
4,1,108,2,904,10105,7,1,100
4,1,108,2,904,10105,8,1,100
4,1,108,2,904,10106,7,1,50
4,1,108,2,904,10106,8,1,50
4,1,108,2,904,10107,5,1,250
4,1,108,2,904,10109,1,1,1000
4,1,108,2,904,10109,2,1,1400
4,1,108,2,904,10109,5,1,100
4,1,108,2,904,10110,5,1,100
2,2,209,2,1040,20002,2,1,280
2,2,209,2,1040,20002,5,1,140
2,2,209,2,1040,20002,9,1,150
2,2,209,2,1040,20003,1,1,300
2,2,209,2,1040,20003,6,1,300
2,2,209,2,1040,20003,7,1,100
2,2,209,2,1040,20004,1,1,300
2,2,209,2,1040,20004,2,1,700
2,2,209,2,1040,20004,6,1,100
2,2,209,2,1040,20004,7,1,80
2,2,209,2,1040,20004,8,1,60
2,2,209,2,1040,20004,9,1,300
2,2,209,2,1040,20006,1,1,300
2,2,209,2,1040,20006,6,1,400
2,2,209,2,1040,20007,2,1,1050
2,2,209,2,1040,20007,4,1,500
2,2,209,2,1040,20007,9,1,1000
2,2,209,2,1040,20009,1,1,140
2,2,209,2,1040,20009,3,1,200
2,2,209,2,1040,20009,7,1,20
2,2,209,2,1040,20010,1,1,200
2,2,209,2,1040,20010,3,1,130
2,2,209,2,1040,20010,9,1,450
2,2,221,2,18,20011,1,1,100
2,2,221,2,18,20011,4,1,400
2,2,221,2,18,20011,8,1,150
2,2,221,2,18,20011,9,1,1400
2,2,221,2,18,20012,2,1,300
2,2,221,2,18,20012,3,1,300
2,2,221,2,18,20012,8,1,70
2,2,221,2,18,20013,1,1,300
2,2,221,2,18,20013,5,1,200
2,2,221,2,18,20015,2,1,150
2,2,221,2,18,20015,8,1,200
2,2,221,2,18,20018,7,1,200
2,2,221,2,18,20019,1,1,700
2,2,221,2,18,20019,2,1,700
2,2,221,2,18,20019,3,1,1000
2,2,221,2,18,20019,8,1,420
2,2,221,2,18,20020,1,1,600
2,2,221,2,18,20020,2,1,300
2,2,221,2,18,20020,4,1,200
2,2,221,2,18,20020,6,1,300
2,2,221,2,18,20020,8,1,200
2,2,201,2,60,20021,3,1,30
2,2,201,2,60,20021,9,1,2000
2,2,201,2,60,20022,1,1,1050
2,2,201,2,60,20022,2,1,1750
2,2,201,2,60,20022,4,1,700
2,2,201,2,60,20022,8,1,140
2,2,201,2,60,20023,5,1,50
2,2,201,2,60,20023,6,1,200
2,2,201,2,60,20024,1,1,150
2,2,201,2,60,20026,1,1,300
2,2,201,2,60,20027,9,1,140
2,2,201,2,60,20028,4,1,100
2,2,201,2,60,20028,5,1,60
2,2,201,2,60,20028,7,1,100
2,2,201,2,60,20028,9,1,500
2,2,201,2,60,20029,1,1,120
2,2,201,2,60,20030,1,1,700
2,2,201,2,60,20030,4,1,500
2,2,201,2,60,20030,8,1,600
2,2,216,2,200,20032,3,1,800
2,2,216,2,200,20033,8,1,150
2,2,216,2,200,20033,9,1,400
2,2,216,2,200,20034,1,1,8000
2,2,216,2,200,20034,4,1,1000
2,2,216,2,200,20034,6,1,200
2,2,216,2,200,20034,9,1,600
2,2,216,2,200,20035,5,1,300
2,2,216,2,200,20035,8,1,150
2,2,216,2,200,20036,5,1,300
2,2,216,2,200,20036,7,1,100
2,2,216,2,200,20036,9,1,400
2,2,216,2,200,20037,1,1,120
2,2,216,2,200,20038,5,1,40
2,2,216,2,200,20038,9,1,200
2,2,216,2,200,20039,9,1,200
2,2,216,2,200,20040,8,1,120
2,2,216,2,200,20040,9,1,800
2,2,203,2,1224,20041,1,1,400
2,2,203,2,1224,20041,6,1,60
2,2,203,2,1224,20041,8,1,200
2,2,203,2,1224,20042,1,1,100
2,2,203,2,1224,20042,3,1,100
2,2,203,2,1224,20044,3,1,250
2,2,203,2,1224,20044,7,1,100
2,2,203,2,1224,20045,2,1,300
2,2,203,2,1224,20045,8,1,100
2,2,203,2,1224,20046,1,1,130
2,2,203,2,1224,20046,7,1,40
2,2,203,2,1224,20047,1,1,100
2,2,203,2,1224,20047,2,1,100
2,2,203,2,1224,20047,7,1,20
2,2,203,2,1224,20048,1,1,600
2,2,203,2,1224,20048,2,1,300
2,2,203,2,1224,20048,4,1,200
2,2,203,2,1224,20048,5,1,50
2,2,203,2,1224,20048,6,1,150
2,2,203,2,1224,20048,8,1,80
2,2,212,2,956,20051,8,1,200
2,2,212,2,956,20052,1,1,50
2,2,212,2,956,20053,8,1,140
2,2,212,2,956,20054,1,1,400
2,2,212,2,956,20054,4,1,500
2,2,212,2,956,20054,7,1,100
2,2,212,2,956,20055,6,1,120
2,2,212,2,956,20055,8,1,100
2,2,212,2,956,20056,8,1,150
2,2,210,2,1300,20063,1,1,1200
2,2,210,2,1300,20064,2,1,400
2,2,210,2,1300,20064,4,1,100
2,2,210,2,1300,20064,5,1,100
2,2,210,2,1300,20064,8,1,200
2,2,210,2,1300,20064,9,1,500
2,2,210,2,1300,20066,2,1,300
2,2,210,2,1300,20066,9,1,400
2,2,210,2,1300,20067,4,1,100
2,2,210,2,1300,20067,6,1,150
2,2,210,2,1300,20067,8,1,50
2,2,210,2,1300,20069,8,1,100
2,2,214,2,898,20071,2,1,2000
2,2,214,2,898,20071,4,1,200
2,2,214,2,898,20071,8,1,300
2,2,214,2,898,20073,1,1,300
2,2,214,2,898,20073,2,1,400
2,2,214,2,898,20073,5,1,100
2,2,214,2,898,20073,8,1,200
2,2,214,2,898,20074,2,1,4000
2,2,214,2,898,20074,4,1,1500
2,2,214,2,898,20074,8,1,700
2,2,214,2,898,20075,1,1,600
2,2,214,2,898,20076,2,1,200
2,2,214,2,898,20076,9,1,2000
2,2,214,2,898,20077,2,1,750
2,2,214,2,898,20077,5,1,400
2,2,214,2,898,20077,8,1,800
2,2,214,2,898,20078,2,1,300
2,2,214,2,898,20078,4,1,500
2,2,214,2,898,20078,6,1,200
2,2,214,2,898,20078,8,1,400
2,2,214,2,898,20080,1,1,700
2,2,214,2,898,20080,2,1,1400
2,2,214,2,898,20080,3,1,1400
2,2,215,1,8,20081,2,1,200
2,2,215,1,8,20082,4,1,400
2,2,215,1,8,20082,5,1,50
2,2,215,1,8,20082,7,1,100
2,2,215,1,8,20082,9,1,700
2,2,215,1,8,20084,5,1,250
2,2,215,1,8,20084,8,1,200
2,2,215,1,8,20085,4,1,400
2,2,215,1,8,20085,5,1,50
2,2,215,1,8,20085,7,1,100
2,2,215,1,8,20085,9,1,700
2,2,215,1,8,20088,8,1,140
2,2,215,1,8,20088,9,1,500
2,2,215,1,8,20089,2,1,400
2,2,215,1,8,20089,4,1,200
2,2,215,1,8,20089,5,1,100
2,2,215,1,8,20089,7,1,300
2,2,215,1,8,20089,8,1,300
2,2,215,1,8,20090,1,1,150
2,2,215,1,8,20090,2,1,400
2,2,215,1,8,20090,4,1,200
2,2,215,1,8,20090,5,1,80
2,2,215,1,8,20090,7,1,50
2,2,215,1,8,20090,8,1,160
2,2,207,2,1302,20092,8,1,120
2,2,207,2,1302,20093,8,1,380
2,2,207,2,1302,20098,2,1,100
2,2,207,2,1302,20100,1,1,400
2,2,205,2,712,20101,9,1,500
2,2,205,2,712,20102,2,1,800
2,2,205,2,712,20103,2,1,200
2,2,205,2,712,20108,8,1,150
2,2,205,2,712,20109,1,1,120
2,2,205,2,712,20109,4,1,140
2,2,205,2,712,20110,7,1,150
2,2,218,2,1592,20114,4,1,200
2,2,218,2,1592,20114,5,1,40
2,2,218,2,1592,20114,7,1,60
2,2,218,2,1592,20118,2,1,100
2,2,218,2,1592,20120,1,1,200
2,2,218,2,1592,20120,2,1,100
5,3,331,1,2322,30001,2,1,800
5,3,331,1,2322,30001,6,1,60
5,3,331,1,2322,30003,2,1,1000
5,3,331,1,2322,30003,4,1,1000
5,3,331,1,2322,30003,5,1,700
5,3,331,1,2322,30003,8,1,500
5,3,331,1,2322,30004,4,1,400
5,3,331,1,2322,30004,7,1,250
5,3,331,1,2322,30004,8,1,150
5,3,331,1,2322,30005,2,1,1200
5,3,331,1,2322,30005,5,1,200
5,3,331,1,2322,30005,7,1,300
5,3,331,1,2322,30005,8,1,350
5,3,331,1,2322,30006,5,1,500
5,3,331,1,2322,30008,2,1,400
5,3,331,1,2322,30008,7,1,60
5,3,331,1,2322,30009,1,1,1000
5,3,331,1,2322,30009,3,1,400
5,3,331,1,2322,30009,6,1,100
5,3,331,1,2322,30009,7,1,50
5,3,331,1,2322,30009,8,1,100
5,3,331,1,2322,30010,2,1,2000
5,3,331,1,2322,30010,4,1,400
5,3,331,1,2322,30010,5,1,100
5,3,331,1,2322,30010,6,1,100
5,3,331,1,2322,30010,7,1,100
5,3,331,1,2322,30010,8,1,200
5,3,331,1,516,30012,2,1,800
5,3,331,1,516,30012,4,1,600
5,3,331,1,516,30012,5,1,500
5,3,331,1,516,30016,1,1,200
5,3,331,1,516,30016,2,1,200
5,3,331,1,516,30017,2,1,300
5,3,331,1,516,30017,5,1,20
5,3,331,1,516,30018,2,1,250
5,3,331,1,516,30018,4,1,500
5,3,331,1,516,30018,5,1,1000
5,3,331,1,516,30018,6,1,1000
5,3,331,1,516,30018,8,1,420
5,3,331,1,516,30018,9,1,50
5,3,331,1,516,30019,5,1,40
5,3,331,1,516,30020,1,1,250
5,3,331,1,516,30020,4,1,300
5,3,331,1,516,30020,5,1,200
5,3,331,1,516,30020,8,1,200
5,3,331,1,516,30020,9,1,100
5,3,316,2,874,30021,1,1,400
5,3,316,2,874,30021,5,1,100
5,3,316,2,874,30021,6,1,60
5,3,316,2,874,30021,8,1,200
5,3,316,2,874,30021,9,1,200
5,3,316,2,874,30022,2,1,2500
5,3,316,2,874,30022,3,1,2500
5,3,316,2,874,30022,5,1,1000
5,3,316,2,874,30022,7,1,800
5,3,316,2,874,30023,2,1,600
5,3,316,2,874,30023,4,1,250
5,3,316,2,874,30023,5,1,200
5,3,316,2,874,30023,8,1,200
5,3,316,2,874,30023,9,1,400
5,3,316,2,874,30024,2,1,500
5,3,316,2,874,30024,5,1,200
5,3,316,2,874,30024,8,1,400
5,3,316,2,874,30026,2,1,200
5,3,316,2,874,30026,5,1,100
5,3,316,2,874,30026,6,1,100
5,3,316,2,874,30026,8,1,200
5,3,316,2,874,30027,2,1,650
5,3,316,2,874,30027,5,1,150
5,3,316,2,874,30027,7,1,80
5,3,316,2,874,30027,8,1,150
5,3,316,2,874,30030,1,1,2500
5,3,316,2,874,30030,5,1,200
5,3,316,2,874,30030,8,1,1000
5,3,309,2,478,30032,2,1,600
5,3,309,2,478,30032,8,1,150
5,3,309,2,478,30033,2,1,800
5,3,309,2,478,30033,5,1,40
5,3,309,2,478,30033,8,1,100
5,3,309,2,478,30034,5,1,100
5,3,309,2,478,30036,2,1,200
5,3,309,2,478,30036,4,1,200
5,3,309,2,478,30036,6,1,40
5,3,309,2,478,30036,9,1,200
5,3,309,2,478,30039,1,1,300
5,3,309,2,478,30039,2,1,400
5,3,309,2,478,30039,3,1,100
5,3,309,2,478,30039,5,1,100
5,3,309,2,478,30039,8,1,150
5,3,307,1,634,30043,2,1,400
5,3,307,1,634,30043,5,1,80
5,3,307,1,634,30043,6,1,150
5,3,307,1,634,30043,8,1,100
5,3,307,1,634,30045,1,1,150
5,3,307,1,634,30045,4,1,200
5,3,307,1,634,30045,7,1,100
5,3,307,1,634,30045,8,1,100
5,3,307,1,634,30047,8,1,500
5,3,307,1,634,30047,9,1,200
5,3,307,1,634,30048,8,1,60
5,3,307,1,634,30049,6,1,60
5,3,307,1,634,30049,7,1,100
5,3,307,1,634,30049,8,1,120
5,3,307,1,634,30050,2,1,1000
5,3,307,1,634,30050,8,1,400
5,3,307,1,634,30050,9,1,600
5,3,321,2,364,30051,2,1,400
5,3,321,2,364,30051,4,1,250
5,3,321,2,364,30051,6,1,100
5,3,321,2,364,30051,8,1,450
5,3,321,2,364,30051,9,1,400
5,3,321,2,364,30053,2,1,500
5,3,321,2,364,30053,3,1,300
5,3,321,2,364,30053,4,1,400
5,3,321,2,364,30053,5,1,200
5,3,321,2,364,30053,7,1,100
5,3,321,2,364,30053,8,1,200
5,3,321,2,364,30053,9,1,400
5,3,321,2,364,30054,5,1,60
5,3,321,2,364,30054,8,1,100
5,3,321,2,364,30056,5,1,80
5,3,321,2,364,30058,2,1,450
5,3,321,2,364,30058,8,1,150
5,3,329,2,696,30062,9,1,600
5,3,329,2,696,30064,2,1,450
5,3,329,2,696,30064,5,1,100
5,3,329,2,696,30064,8,1,60
5,3,329,2,696,30064,9,1,400
5,3,329,2,696,30068,8,1,300
5,3,329,2,696,30068,9,1,500
5,3,329,2,696,30069,2,1,450
5,3,329,2,696,30069,4,1,200
5,3,329,2,696,30069,5,1,50
5,3,329,2,696,30069,8,1,120
5,3,329,2,696,30070,2,1,300
5,3,329,2,696,30070,8,1,60
5,3,323,2,580,30071,6,1,40
5,3,323,2,580,30071,8,1,100
5,3,323,2,580,30072,1,1,300
5,3,323,2,580,30072,2,1,400
5,3,323,2,580,30072,3,1,600
5,3,323,2,580,30072,4,1,200
5,3,323,2,580,30072,5,1,150
5,3,323,2,580,30072,8,1,150
5,3,323,2,580,30075,2,1,450
5,3,323,2,580,30075,5,1,50
5,3,323,2,580,30075,8,1,60
5,3,323,2,580,30076,2,1,300
5,3,323,2,580,30076,5,1,120
5,3,323,2,580,30076,8,1,50
5,3,323,2,580,30077,1,1,250
5,3,323,2,580,30077,2,1,300
5,3,323,2,580,30078,2,1,150
5,3,323,2,580,30078,3,1,200
5,3,323,2,580,30078,7,1,20
5,3,323,2,580,30079,9,1,300
5,3,323,2,580,30080,2,1,200
5,3,318,2,1136,30081,8,1,360
5,3,318,2,1136,30082,1,1,1000
5,3,318,2,1136,30082,2,1,1000
5,3,318,2,1136,30082,3,1,1000
5,3,318,2,1136,30082,5,1,200
5,3,318,2,1136,30082,7,1,100
5,3,318,2,1136,30082,8,1,200
5,3,318,2,1136,30083,1,1,300
5,3,318,2,1136,30083,2,1,3000
5,3,318,2,1136,30083,3,1,2000
5,3,318,2,1136,30083,4,1,1000
5,3,318,2,1136,30083,7,1,700
5,3,318,2,1136,30083,8,1,500
5,3,318,2,1136,30084,5,1,80
5,3,318,2,1136,30085,2,1,3000
5,3,318,2,1136,30085,5,1,200
5,3,318,2,1136,30085,6,1,150
5,3,318,2,1136,30085,8,1,2000
5,3,318,2,1136,30086,2,1,200
5,3,318,2,1136,30086,5,1,100
5,3,318,2,1136,30086,6,1,50
5,3,318,2,1136,30086,7,1,50
5,3,318,2,1136,30086,8,1,120
5,3,318,2,1136,30087,5,1,30
5,3,318,2,1136,30087,8,1,60
5,3,318,2,1136,30088,5,1,50
5,3,318,2,1136,30088,9,1,200
5,3,318,2,1136,30089,2,1,200
5,3,318,2,1136,30089,5,1,50
5,3,318,2,1136,30089,8,1,60
5,3,318,2,1136,30090,1,1,500
5,3,318,2,1136,30090,2,1,400
5,3,318,2,1136,30090,4,1,200
5,3,318,2,1136,30090,6,1,60
5,3,318,2,1136,30090,7,1,100
5,3,318,2,1136,30090,9,1,200
5,3,313,2,70,30091,5,1,50
5,3,313,2,70,30091,7,1,100
5,3,313,2,70,30092,1,1,500
5,3,313,2,70,30092,2,1,750
5,3,313,2,70,30092,4,1,500
5,3,313,2,70,30092,7,1,200
5,3,313,2,70,30092,8,1,240
5,3,313,2,70,30092,9,1,600
5,3,313,2,70,30094,1,1,200
5,3,313,2,70,30094,2,1,1000
5,3,313,2,70,30094,3,1,800
5,3,313,2,70,30094,4,1,500
5,3,313,2,70,30094,5,1,300
5,3,313,2,70,30094,6,1,400
5,3,313,2,70,30094,7,1,200
5,3,313,2,70,30094,8,1,200
5,3,313,2,70,30095,8,1,300
5,3,313,2,70,30097,2,1,400
5,3,313,2,70,30097,4,1,400
5,3,313,2,70,30097,6,1,60
5,3,313,2,70,30097,8,1,400
5,3,313,2,70,30099,5,1,20
5,3,313,2,70,30099,9,1,50
5,3,313,2,70,30100,5,1,100
5,3,301,1,1198,30101,2,1,850
5,3,301,1,1198,30101,4,1,500
5,3,301,1,1198,30101,5,1,150
5,3,301,1,1198,30101,7,1,300
5,3,301,1,1198,30101,8,1,180
5,3,301,1,1198,30101,9,1,200
5,3,301,1,1198,30102,2,1,300
5,3,301,1,1198,30102,5,1,60
5,3,301,1,1198,30102,6,1,40
5,3,301,1,1198,30102,7,1,50
5,3,301,1,1198,30104,3,1,100
5,3,301,1,1198,30104,5,1,50
5,3,301,1,1198,30104,8,1,400
5,3,301,1,1198,30105,2,1,200
5,3,301,1,1198,30105,3,1,150
5,3,301,1,1198,30105,5,1,50
5,3,301,1,1198,30105,8,1,60
5,3,301,1,1198,30105,9,1,1200
5,3,301,1,1198,30106,2,1,300
