"country","wave","visit","surveyt","surveyprd","zone","state","lga","ea","rururb","hhid","hhsize","nfdwater","nfdelec","nfdgas","nfdfwood","nfdchar","nfdkero","nfdliqd","nfdutil","nfdcloth","nfdfmtn","nfdrepar","nfddome","nfdpetro","nfddiesl","nfdfares","nfdtrans","nfdcomm","nfdrecre","nfdtbac","nfdrnthh","nfdinsur","fdsorby","fdmilby","fdmaizby","fdriceby","fdyamby","fdcasby","fdcereby","fdbrdby","fdtubby","fdpoulby","fdmeatby","fdfishby","fddairby","fdfatsby","fdfrutby","fdvegby","fdbeanby","fdswtby","fdbevby","fdalcby","fdrestby","fdothby","fdsorpr","fdmilpr","fdmaizpr","fdricepr","fdyampr","fdcaspr","fdcerepr","fdbrdpr","fdtubpr","fdpoulpr","fdmeatpr","fdfishpr","fddairpr","fdfatspr","fdfrutpr","fdvegpr","fdbeanpr","fdswtpr","fdbevpr","fdalcpr","fdothpr","edtexp","nfdfoth","totcons","hhweight"
"NGA",2,2,"LSMS-ISA2013",2013,4,1,104,1364,0,10013,6,1703.33337402344,3500,0,6083.33333333333,0,7097.22200520833,0,0,2333.33333333333,4716.03173828125,0,0,0,0,13035.71484375,0,6083.33349609375,0,0,9384.1572265625,0,0,0,0,5214.28580729167,4345.23795572917,0,0,173.809529622396,3476.1904296875,0,11297.6184895833,7734.52392578125,1303.57147216797,1911.90478515625,869.047607421875,3476.19051106771,173.809529622396,173.809529622396,1303.57147216797,0,12166.6665852865,260.714294433594,0,0,0,0,0,3144.9638671875,0,0,0,0,0,0,0,1738.09521484375,0,0,0,0,0,0,0,13333.3330078125,3027.77783203125,129061.5859375,11332.0537109375
"NGA",2,2,"LSMS-ISA2013",2013,4,1,104,1364,0,10014,2,9125,18000,0,0,0,1551.25,0,0,5300,7517.26220703125,0,0,0,0,10428.5712890625,0,30416.666015625,0,0,15716.8623046875,0,0,0,0,12514.2861328125,7821.4287109375,5214.28564453125,0,1825,7821.4287109375,0,15642.857421875,14860.7143554688,1564.28576660156,10428.5712890625,2607.14282226563,10819.6429443359,6257.14306640625,260.714294433594,3128.57153320313,0,9646.42858886719,782.142883300781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6866.66650390625,216116.921875,11332.0537109375
"NGA",2,2,"LSMS-ISA2013",2013,4,1,104,1364,0,10015,2,2737.5,9000,0,0,0,5475,0,0,1800,1477.380859375,0,0,0,0,7821.4287109375,0,21291.666015625,0,0,6900,0,0,0,0,13035.7138671875,26071.427734375,7821.4287109375,0,0,10428.5712890625,0,5214.28564453125,24767.8571777344,1825,4171.42858886719,0,2867.85723876953,5214.28564453125,260.714294433594,4692.85729980469,1825,2607.14282226563,8864.28594970703,0,0,0,0,0,0,0,5214.28564453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458.33325195313,184843.453125,11332.0537109375
"NGA",2,2,"LSMS-ISA2013",2013,4,1,104,1364,0,10016,6,608.333312988281,7000,0,0,0,2230.55550130208,0,0,4266.66666666667,8173.41259765625,0,0,8111.111328125,0,6083.33333333333,6590.27799479167,12166.6669921875,0,0,12187.71875,0,0,0,0,4171.4287109375,0,0,0,2259.52380371094,0,0,4345.23803710938,5388.09513346354,1564.28564453125,1738.09521484375,1738.09521484375,5518.45243326823,2607.14290364583,347.619059244792,0,0,6083.33341471354,3302.38098144531,0,0,0,0,6952.38151041667,6988.365234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28766.666015625,2943.0556640625,152132.25,11332.0537109375
"NGA",2,2,"LSMS-ISA2013",2013,4,1,104,1364,0,10017,4,912.5,900,0,0,0,3041.66674804688,0,0,1250,1629.46435546875,0,0,18250,0,6517.85693359375,0,22812.5,0,0,18281.578125,0,0,0,0,6263.05599128874,2609.60654070111,10438.4261628044,0,1174.32296779927,1957.20496661078,0,2609.60654070111,8089.7802272059,2348.64581332906,3131.52787337489,0,6002.09520248321,3653.44920584951,521.921332574201,4044.89029710675,0,1304.80327035055,2479.12626876698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,2304.16674804688,152028.1875,11332.0537109375
"NGA",2,2,"LSMS-ISA2013",2013,4,1,104,1364,0,10018,5,2433.33349609375,4200,0,0,0,730,0,0,5840,816.90478515625,0,0,0,0,4171.428515625,0,3650,0,0,8729.970703125,0,0,0,0,9776.54066683608,0,0,0,2793.29745932085,3990.42474141603,0,3990.42474141603,12968.8797156474,0,4389.46731013651,16759.7842007613,6185.15839648428,5985.63720978029,399.042497401651,9976.06217995009,0,0,7781.32857370996,0,0,0,0,1305.95731609183,14884.6094621982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11320,2311.33325195313,145389.578125,11332.0537109375
"NGA",2,2,"LSMS-ISA2013",2013,4,1,104,1364,0,10019,8,3802.08325195313,0,0,0,0,684.375,0,0,975,1307.4404296875,0,0,0,0,2933.03564453125,0,4562.5,187.5,1629.46423339844,3998.86010742188,0,0,0,0,4692.85693359375,0,0,0,3389.28573608398,0,0,1955.35717773438,6517.85717773438,3878.125,1564.28576660156,2281.25,2672.3214263916,4562.5,977.678558349609,3552.23217773438,2607.14282226563,15968.7503356934,1987.94646453857,0,0,1629.46423339844,0,3081.1689453125,10482.5478515625,0,0,14959.1657714844,0,0,0,0,695.238098144531,3802.08325195313,2607.14276123047,0,0,0,0,0,0,2885.41650390625,116830.0703125,11332.0537109375
"NGA",2,2,"LSMS-ISA2013",2013,4,1,106,880,0,10021,5,730,3720,0,0,0,1581.66669921875,0,0,6080,1684.28576660156,0,0,0,0,0,778.666650390625,8516.666015625,0,0,4292.0390625,0,0,0,0,10950,0,0,0,625.714306640625,0,0,2607.1427734375,3128.57138671875,1251.42861328125,1355.7142578125,0,1772.85712890625,1042.85712890625,0,2085.71433105469,0,7717.1427734375,3128.57141113281,0,0,0,0,14220.7796875,5870.599609375,0,0,41072.528125,0,0,0,0,2085.7142578125,0,1042.85712890625,0,0,0,0,0,8500,1651.66674804688,137493.203125,3172.97509765625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,106,880,0,10022,6,1115.27770996094,6900,0,0,0,2433.33333333333,0,0,1100,1071.86511230469,0,0,0,0,3476.1904296875,0,10138.888671875,0,0,1918.85437011719,0,0,0,0,12166.6666666667,0,0,0,0,0,0,1738.09521484375,8342.85709635417,0,0,1738.09521484375,2867.85715738932,10950,0,1651.19051106771,0,8255.9521484375,1998.80950927734,0,0,0,0,13035.71484375,5793.650390625,0,0,15375.4583333333,0,0,0,0,1738.09521484375,0,0,0,0,0,0,0,7541.66650390625,5640,126988.5234375,3172.97509765625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,106,880,0,10023,5,1338.33325195313,5040,0,0,0,1703.3333984375,0,0,6060,2465.76196289063,0,0,0,0,0,851.66669921875,14600,0,0,2302.62524414063,0,0,0,0,13140,0,0,0,1042.85712890625,0,0,2085.7142578125,9907.14287109375,11992.856640625,1251.42861328125,0,1668.57141113281,1564.2857421875,4171.428515625,8760.00014648438,0,7717.1427734375,1772.85715332031,0,0,0,0,13272.728125,6289.927734375,0,0,18290.1109375,0,0,0,0,2085.7142578125,0,1668.571484375,0,0,0,0,0,5000,3466.66650390625,149509.734375,3172.97509765625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,106,880,0,10024,2,6083.33349609375,0,0,0,0,6083.33349609375,0,0,1000,5692.26220703125,0,0,0,0,7821.4287109375,4866.66650390625,0,0,0,13984.2802734375,0,0,0,0,16999.7694159422,8499.8847079711,0,0,1983.30639401443,0,0,14166.4738198962,9066.54383988449,0,6233.24873211973,0,10908.1851750195,5099.93050005343,0,0,0,4249.94223191524,1416.64740799171,0,0,0,0,0,9444.3155332363,0,0,13076.746245071,0,0,0,0,5666.58963196682,0,0,0,0,0,0,0,0,6866.66650390625,159209.5625,3172.97509765625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,106,880,0,10025,4,4562.5,3000,0,0,0,730,0,0,1050,3780.35717773438,0,0,0,0,7821.4287109375,4562.5,0,0,0,4254.30712890625,0,0,0,0,7300,3910.71435546875,0,0,0,0,0,7821.4287109375,3258.92846679688,0,0,0,3258.92852783203,1955.35717773438,260.714294433594,1564.28576660156,0,8733.92852783203,651.785705566406,0,0,0,0,0,5241.6064453125,0,0,0,0,0,0,0,2607.14282226563,0,0,0,0,0,0,0,0,2412.5,78738.40625,3172.97509765625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,106,880,0,10026,2,4258.33349609375,9000,0,0,0,3041.66674804688,0,0,1800,5388.09521484375,0,0,0,0,5214.28564453125,0,0,0,0,10601.2060546875,0,0,0,0,7821.4287109375,5214.28564453125,5214.28564453125,0,1303.57141113281,0,0,15642.857421875,8342.857421875,0,5735.71435546875,0,8473.21423339844,0,0,0,0,24767.8568115234,1303.57141113281,0,0,0,0,0,0,0,0,0,0,0,0,0,5214.28564453125,0,0,0,0,0,0,0,9050,7041.6669921875,144429.203125,3172.97509765625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,106,880,0,10027,3,1825,800,0,0,0,0,0,0,1866.66666666667,2795.634765625,0,0,2838.88899739583,0,8690.47591145833,4055.5556640625,1216.66662597656,0,0,8461.7451171875,0,0,0,0,3476.1904296875,0,0,0,0,0,0,3476.1904296875,4866.66666666667,347.619059244792,0,0,2433.33337402344,0,347.619059244792,1216.66666666667,0,7300,2780.95243326823,0,0,0,0,0,7060.3984375,0,0,4345.23795572917,0,0,0,0,648.888875325521,9125,0,0,0,0,0,0,600,3568.5556640625,84143.953125,3172.97509765625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,106,880,0,10028,1,1216.66662597656,0,0,0,0,851.666687011719,0,0,0,1738.09521484375,0,0,0,0,0,0,0,0,0,6743.06494140625,0,0,0,0,9561.22811279467,10623.58712972,5311.79356485998,0,2655.89678242999,0,0,0,6374.15257568274,0,4249.43504842099,0,1593.53814392069,0,0,0,0,0,4249.43504842099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55168.5625,3172.97509765625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,106,880,0,10029,4,3041.66674804688,0,0,0,0,1520.83337402344,0,0,0,1670.83325195313,0,0,0,0,0,0,0,200,0,3003.11474609375,0,0,0,0,4692.85693359375,0,11732.142578125,0,521.428588867188,0,0,0,7821.4287109375,0,651.785705566406,0,4432.14288330078,0,0,651.785705566406,0,1173.21429443359,2867.8571472168,0,0,0,0,4858.7666015625,0,0,0,23464.2861328125,0,0,7332.58935546875,0,1390.47619628906,1515.40161132813,1173.21423339844,0,0,0,0,0,612.5,2162.5,86490.8203125,3172.97509765625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,106,880,0,10030,9,811.111083984375,4000,0,0,0,202.777777777778,0,0,1666.66666666667,695.238037109375,0,0,0,0,0,2027.77777777778,0,111.111114501953,0,1198.13684082031,0,0,0,0,0,0,0,0,0,0,0,0,1879.76966163994,0,0,0,1586.055669995,0,0,0,0,0,1116.11324208298,0,0,0,0,13350.6365998673,16508.7706256094,0,0,3528.68038111234,0,0,0,117.485607243339,1566.47469090655,1858.9647825557,0,0,0,0,0,0,3005.55541992188,2555.5556640625,57786.875,3172.97509765625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,111,1146,1,10031,5,6083.3330078125,9600,0,0,0,6570,0,0,3680,4814.76171875,0,0,7300,0,7300,0,7300,0,0,24000,0,0,0,0,6257.14296875,3128.571484375,4171.428515625,0,1772.85717773438,3128.571484375,0,6257.14296875,5840.0001953125,1877.14291992188,4692.85703125,0,4849.28579101563,3128.571484375,104.285717773438,2398.571484375,0,11992.8571777344,1407.85718994141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11800,3033.33349609375,152488.5625,8385.7197265625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,111,1146,1,10032,4,7604.16650390625,15000,0,0,0,7604.16650390625,0,0,900,5510.119140625,0,0,10645.8330078125,0,13035.7138671875,0,36500,0,0,36000,0,0,0,0,7821.4287109375,3910.71435546875,5214.28564453125,0,3128.57141113281,5214.28576660156,0,7821.4287109375,11471.4289550781,1564.28576660156,6517.85699462891,1564.28576660156,7756.25,3910.71435546875,130.357147216797,3910.71441650391,0,16294.6427001953,1759.82148742676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251.42858886719,0,0,0,0,0,0,20875,5312.5,248230,8385.7197265625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,111,1146,1,10033,3,6245.55517578125,14000,0,0,0,4663.88899739583,0,0,6433.33333333333,3437.14282226563,0,0,0,0,6952.380859375,0,12977.77734375,0,0,14750.3125,0,0,0,0,15642.8567708333,10428.5716145833,5214.28580729167,0,1738.09521484375,3476.1904296875,0,3476.1904296875,13557.1432291667,3389.28564453125,3997.61905924479,0,7126.19059244792,6257.142578125,347.619059244792,5909.52384440104,3476.1904296875,9559.52384440104,4605.95239257813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3358.33349609375,171021.09375,8385.7197265625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,111,1146,1,10034,12,1825,3500,0,0,0,2129.16666666667,0,0,2491.66666666667,1750.79357910156,0,0,0,0,1738.09521484375,0,7604.16650390625,0,0,10631.001953125,0,0,0,0,7821.42838541667,4345.23795572917,4345.23795572917,0,869.047607421875,434.523803710938,0,1477.38102213542,3432.73807779948,3302.38094075521,1564.28570556641,869.047607421875,2563.69053141276,3650,869.047607421875,4692.85721842448,0,9472.61881510417,1955.35712687174,0,0,0,0,0,0,0,0,1738.09521484375,0,0,0,0,0,0,0,0,0,0,0,0,26929.16796875,3001.38891601563,115003.4140625,8385.7197265625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,111,1146,1,10035,6,3609.4443359375,6000,0,0,0,1622.22216796875,0,608.333312988281,3666.66666666667,2002.97619628906,0,0,0,0,3476.1904296875,0,11761.1103515625,0,0,12000,0,0,0,0,10950,6952.380859375,3476.1904296875,0,869.047607421875,1738.09521484375,0,1477.38102213542,5561.90486653646,1216.66666666667,2694.04760742188,0,2954.76188151042,3650,173.809529622396,3389.28576660156,0,6952.380859375,1911.90474446615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26166.666015625,1538.61108398438,126420.0703125,8385.7197265625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,111,1146,1,10036,6,3041.66674804688,11000,0,0,0,5069.4443359375,0,608.333312988281,14145.8333333333,7350.79345703125,0,0,20277.77734375,0,4345.23795572917,0,9125,416.666656494141,0,24000,0,0,0,0,5214.28580729167,2607.14290364583,3476.1904296875,6517.857421875,2607.14278157552,2607.14290364583,0,8255.95231119792,7126.19059244792,8255.9521484375,5214.28568522135,6083.33325195313,4084.52378336589,3650,521.428588867188,11384.5234781901,0,25202.3810221354,2172.61903889974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,5527.77783203125,254889.46875,8385.7197265625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,111,1146,1,10037,3,6083.33349609375,5200,0,8111.111328125,0,8111.111328125,0,3244.4443359375,4466.66666666667,7169.84130859375,0,0,0,0,12166.6666666667,0,8111.111328125,0,0,23301.611328125,0,0,0,0,10428.5716145833,5214.28580729167,6952.380859375,0,2954.76196289063,0,0,10428.5716145833,7647.61930338542,3650.00012207031,5648.80940755208,0,7213.09537760417,3128.5712890625,173.809529622396,1390.47619628906,0,7300,2346.42864990234,0,0,0,0,0,0,0,0,3476.1904296875,0,0,0,0,0,903.809488932292,0,0,0,0,0,0,0,6550,171373.28125,8385.7197265625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,111,1146,1,10038,8,3041.66674804688,8250,0,0,0,1475.20837402344,0,1825,2562.5,2180.80346679688,0,0,0,0,22812.5,0,4562.5,0,0,15000,0,0,0,0,6257.14306640625,2607.14282226563,5866.0712890625,0,2150.89282226563,977.678588867188,0,3910.71435546875,3975.89294433594,2346.42846679688,1303.57141113281,2933.03564453125,4269.19650268555,3650,325.892852783203,1499.10717773438,0,17924.1071166992,2085.71426391602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9262.5,1634.375,134689.65625,8385.7197265625
"NGA",2,2,"LSMS-ISA2013",2013,4,4,410,0,1,10039,3,0,6000,0,0,0,8111.111328125,0,0,0,2161.11108398438,0,0,0,0,8690.47591145833,0,2433.33325195313,0,0,52196.34375,0,0,0,0,0,0,0,0,6965.89772850413,8707.37216013626,0,17414.7439947517,7836.6351894486,0,0,3482.94886425206,9403.96196652654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6501.50441639552,0,0,0,0,8010.78268124239,0,0,0,0,0,0,0,1006.66668701172,26666.666015625,175589.5625,8385.7197265625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,111,1146,1,10040,1,5475,54000,0,0,0,3650,0,4866.66650390625,2800,50396.0703125,0,0,35405,0,0,9733.3330078125,74216.6640625,0,0,120000,6000,0,0,0,10950,11471.4287109375,15642.857421875,0,3128.57153320313,14078.5712890625,0,15642.857421875,29200.0009765625,15642.8569335938,10428.5712890625,18249.9995117188,23203.5716552734,16685.71484375,1042.85717773438,13557.1430664063,0,117321.426269531,35978.5715332031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161000,61825,941592.75,8385.7197265625
"NGA",2,2,"LSMS-ISA2013",2013,4,1,102,536,1,10041,8,988.541687011719,1875,0,0,0,1825,0,456.25,350,1159.10717773438,0,0,0,0,2607.14282226563,0,6843.75,0,0,14104.138671875,0,0,0,0,7821.4287109375,4888.39306640625,3258.92846679688,0,1303.57141113281,2607.14282226563,0,2933.03564453125,4236.60723876953,782.142883300781,2085.71429443359,1303.57141113281,1499.10711669922,3650,130.357147216797,3193.75007629395,1433.92858886719,12188.3927612305,2476.78569030762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34375,1537.5,121914.2890625,9065.6435546875
"NGA",2,2,"LSMS-ISA2013",2013,4,1,102,536,1,10042,4,1977.08337402344,2340,0,0,0,2433.33325195313,0,912.5,3650,1833.6904296875,0,0,0,0,5214.28564453125,0,10889.1669921875,0,0,9000,0,0,0,0,11732.142578125,3258.92846679688,3910.71435546875,0,651.785705566406,2607.14282226563,0,2607.14282226563,4562.5,2216.07141113281,2737.5,2607.14282226563,3258.92849731445,3650,260.714294433594,3389.28582763672,0,10689.2857666016,2020.53575134277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39250,250,137909.890625,9065.6435546875
"NGA",2,2,"LSMS-ISA2013",2013,4,1,102,536,1,10043,6,1520.83337402344,3500,0,0,0,2433.33333333333,0,608.333312988281,2816.66666666667,6554.32568359375,0,0,0,0,4345.23795572917,0,10950,0,0,20000,0,0,0,0,9385.71419270833,4345.23795572917,4345.23795572917,0,1738.09521484375,1738.09521484375,0,1738.09521484375,3215.47615559896,2607.14290364583,1998.8095296224,0,2954.76190185547,4866.66666666667,173.809529622396,4953.57155354818,3823.8095703125,10863.0950520833,2954.76198323568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27666.666015625,4550,146647.78125,9065.6435546875
"NGA",2,2,"LSMS-ISA2013",2013,4,1,102,536,1,10044,7,521.428588867188,2057.14282226563,0,0,0,2085.71428571429,0,869.047668457031,3400,1576.70080566406,0,0,7821.42857142857,0,0,0,4345.23779296875,0,0,6857.14306640625,0,0,0,0,2085.71428571429,2979.591796875,5959.18359375,0,4245.91824776786,1117.34695870536,0,0,5586.73444475446,0,1489.7958984375,0,2681.6327078683,2383.67354910714,297.959193638393,595.918387276786,0,13259.1836635045,3128.57146344866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6485.71435546875,1637.14282226563,83467.9140625,9065.6435546875
