"zone","state","lga","sector","ea","hhid","s12q1a","s12q1b","s12q1c","s12q1d","s12q1e","s12q1f","s12q1g","s12q1h","s12q1i","s12q2a","s12q2b","s12q3","s12q4a","s12q4b","s12q4c","s12q5","s12q6a","s12q6b","s12q6c","s12q6d","s12q6e","s12q6f","s12q7a","s12q7b","s12q7c","s12q7d","tracked_obs"
6,29,2930,1,1418,290024,1,1,2,0,1,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
6,29,2930,1,1418,290025,2,2,2,2,0,0,0,0,0,3,4,2,3,2,1,2,,,,,,,,,,,0
6,29,2930,1,1418,290026,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,,0
6,29,2930,1,1418,290027,3,3,3,4,0,0,0,0,0,2,4,2,,,1,2,,,,,,,,,,,0
6,29,2930,1,1418,290028,3,3,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2930,1,1418,290029,1,1,1,2,1,0,0,0,0,1,,1,,,,2,,,,,,,,,,,0
6,29,2930,1,1418,290030,2,2,1,1,2,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
6,29,2930,1,1300,290031,4,2,2,2,1,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,29,2930,1,1300,290032,0,0,0,0,0,2,0,0,0,1,0,1,,,,2,,,,,,,,,,,0
6,29,2930,1,1300,290033,2,2,2,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2930,1,1300,290034,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2930,1,1300,290035,4,5,4,4,3,0,3,3,0,2,,1,,,,1,,,,,,1,10,,,,0
6,29,2930,1,1300,290036,1,1,1,1,2,0,0,0,0,2,3,1,,,,1,,,,,,1,10,,,,0
6,29,2930,1,1300,290037,1,2,1,1,1,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,0
6,29,2930,1,1300,290038,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2930,1,1300,290039,3,3,4,4,2,0,0,0,0,2,4,1,,,,1,1,2,,,,,5,6,,"NO MARKET",0
6,29,2930,1,1300,290040,2,2,2,2,2,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2909,2,220,290042,3,3,3,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2909,2,220,290043,5,5,4,4,3,0,2,0,0,2,,1,,,,1,3,8,11,1,2,,3,4,,,0
6,29,2909,2,220,290044,1,1,2,1,0,0,0,0,0,2,,1,,,,1,11,12,,1,,,10,,,"BUSINESS DULL",0
6,29,2909,2,220,290045,1,1,1,2,2,2,2,2,2,3,,1,,,,2,,,,,,,,,,,0
6,29,2909,2,220,290046,2,2,3,3,0,2,2,0,0,2,3,1,,,,1,1,,,1,,,10,,,"DELAY IN SALARY",0
6,29,2909,2,220,290047,2,2,2,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,29,2909,2,220,290048,3,3,3,4,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
6,29,2909,2,220,290049,1,2,2,1,1,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
6,29,2909,2,220,290050,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2918,1,952,290052,2,2,2,2,3,0,0,0,0,2,,1,,,,1,8,,,,2,,10,,,"LOW INCOME",0
6,29,2918,1,952,290053,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,30,3002,1,0,290056,0,0,0,0,0,0,0,0,0,4,0,1,,,,2,,,,,,,,,,,1
6,29,2919,1,0,290057,0,0,0,0,0,0,0,0,0,25,0,1,,,,1,8,,,,,,10,,,,1
6,29,2918,1,952,290058,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2918,1,952,290060,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,384,290061,2,2,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,384,290062,2,2,0,0,0,0,0,0,0,3,,1,,,,1,1,2,1,2,,,10,,,"NOT HARVESTED TIME",0
6,29,2905,1,384,290063,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,384,290065,3,4,4,3,3,0,0,0,0,3,4,2,3,2,1,2,,,,,,,,,,,0
6,29,2905,1,384,290066,1,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,384,290067,1,1,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,384,290068,2,3,2,2,0,0,0,0,0,3,,1,,,,1,1,2,,,,,5,10,,"NO MONEY",0
6,29,2905,1,384,290069,1,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,384,290070,2,2,2,3,3,0,0,0,0,3,5,2,2,3,1,2,,,,,,,,,,,0
6,29,2905,1,1096,290071,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290072,5,5,2,2,3,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290073,0,0,0,0,0,0,0,0,0,1,10,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290074,3,3,3,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290075,1,1,0,0,2,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290076,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290077,0,0,0,0,0,0,0,0,0,1,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290078,2,2,2,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290079,3,3,2,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290080,3,3,3,3,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2910,1,350,290081,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,29,2910,1,350,290082,0,0,0,1,1,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
6,29,2910,1,350,290083,4,3,2,3,0,0,0,0,0,3,,1,,,,1,12,,,1,,,3,5,,,0
6,29,2910,1,350,290084,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,29,2910,1,350,290085,3,3,3,3,3,0,0,0,0,2,0,1,,,,1,11,,,1,,,10,,,"LOW INCOME",0
6,29,2912,1,0,290086,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,1
6,29,2910,1,350,290087,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2910,1,350,290088,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2910,1,350,290089,3,4,4,5,0,2,4,3,1,2,,1,,,,1,,,,2,,,10,,,"NO MONEY",0
6,29,2910,1,350,290090,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2911,1,746,290091,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2912,1,0,290092,1,1,0,1,1,0,1,0,0,2,2,1,,,,1,3,3,,,,,10,,,,1
6,29,2911,1,746,290093,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2911,1,746,290094,0,0,2,2,0,0,0,0,0,3,,1,,,,1,7,8,,1,,,1,8,,,0
6,29,2911,1,746,290095,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,29,2911,1,746,290096,0,3,0,2,0,0,0,0,0,2,,1,,,,1,1,2,,1,2,,5,10,,"LOW INCOME.",0
6,29,2911,1,746,290097,2,2,2,3,0,0,0,0,0,3,,1,,,,1,,,,1,2,,10,,,"NO MONEY",0
6,29,2911,1,746,290098,0,0,2,3,0,0,0,0,0,3,,1,,,,1,9,,,,,,10,,,"NO MONEY",0
6,29,2911,1,746,290099,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,29,2912,1,0,290100,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,1
6,29,2911,2,1870,290103,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2911,2,1870,290104,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,11,,,1,,,4,5,,,0
6,29,2911,2,1870,290105,0,0,0,0,0,0,0,0,0,3,,1,,,,1,11,,,,,,10,,,"NO SALES",0
6,29,2911,2,1870,290106,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,29,2911,2,1870,290107,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2911,2,1870,290108,0,0,0,0,0,0,0,0,0,3,,1,,,,1,1,2,11,2,3,,10,,,"LOW SALES",0
6,29,2911,2,1870,290109,0,0,0,0,0,0,0,0,0,3,,1,,,,1,1,2,,1,2,,1,6,,,0
6,29,2911,2,1870,290110,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,2,1126,290111,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,2,1126,290113,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,2,1126,290114,2,2,2,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2923,2,1126,290115,1,1,2,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,2,1126,290116,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,2,1126,290117,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,29,2923,2,1126,290118,1,1,1,1,0,0,0,0,0,2,,1,,,,1,,,,,,,,,,,0
6,29,2923,2,1126,290119,2,2,3,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,2,1126,290120,2,2,2,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290121,3,3,4,4,2,0,0,0,0,2,1,1,,,,1,9,,2,,,,5,10,,"NO MONEY TO BUY FOOD",0
6,29,2923,1,396,290122,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290123,0,0,0,0,0,0,0,0,0,2,,1,,,,1,1,2,,2,,,10,,,"LACK OF MONEY DUE TO",0
6,29,2923,1,396,290124,0,2,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290125,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290126,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290127,2,2,1,2,2,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290128,0,0,0,0,0,0,0,0,0,2,4,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290129,1,1,0,1,1,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290130,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
6,29,2902,1,1028,290132,1,1,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2902,1,1028,290134,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,,,,,,,,0
6,29,2902,1,1028,290135,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2902,1,1028,290137,3,3,4,3,0,0,0,0,0,3,0,1,,,,1,1,1,,,,,,,,,0
6,29,2902,1,1028,290138,2,2,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2902,1,1028,290139,2,2,3,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2902,1,1028,290140,1,1,1,1,0,1,0,0,0,2,,1,,,,1,,,,,,,,,,,0
6,29,2920,1,506,290141,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2920,1,506,290142,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,,,,1,,,10,,,"LOW INCOME",0
6,29,2920,1,506,290145,2,0,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2920,1,506,290147,0,0,0,0,0,0,0,0,0,3,,1,,,,1,8,,,,,,10,,,"LOW INCOME",0
6,29,2920,1,506,290149,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,29,2920,1,506,290150,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,29,2920,1,1210,290151,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2920,1,1210,290152,1,1,1,1,0,0,0,0,0,3,,1,,,,1,6,,,,,,4,,,,0
6,29,2920,1,1210,290153,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,29,2920,1,1210,290154,1,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,29,2921,1,0,290155,1,1,1,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,1
6,29,2920,1,1210,290156,0,0,0,0,0,0,0,0,0,3,,1,,,,1,3,,,1,,,10,,,"LOW INCOME",0
6,29,2920,1,1210,290157,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2920,1,1210,290158,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,2,,,10,,,"NO SALES",0
6,29,2920,1,1210,290160,2,2,2,2,0,0,0,0,0,2,3,1,,,,1,6,,,1,,,10,,,"LACK OF MONEY",0
6,29,2914,1,214,290161,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290162,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290163,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290165,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290167,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290168,1,1,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290169,2,2,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290170,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2920,2,1628,290171,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,29,2920,2,1628,290172,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,29,2920,2,1628,290173,0,0,0,0,0,0,0,0,0,3,,1,,,,1,7,,,1,,,1,5,,,0
6,29,2920,2,1628,290174,0,0,0,0,0,0,0,0,0,2,3,1,,,,1,9,,,,,,10,,,"NO SALES",0
6,29,2920,2,1628,290176,2,0,2,0,0,0,0,0,0,3,,1,,,,1,3,4,5,1,,,4,6,,,0
6,29,2920,2,1628,290177,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,29,2920,2,1628,290178,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2920,2,1628,290179,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2920,2,1628,290180,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3009,1,764,300001,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3009,1,764,300004,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3009,1,764,300005,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3009,1,764,300006,7,7,7,7,7,0,0,3,0,2,1,1,,,,1,1,8,9,11,1,2,10,5,10,"NO MONEY TO BUY FOOD",0
6,30,3009,1,764,300007,0,0,0,0,0,0,0,0,0,2,,1,,,,1,7,2,,,,,,,,,0
6,30,3010,1,0,300010,0,0,0,0,0,0,0,0,0,3,,1,,,,1,1,2,,,,,6,10,,,1
6,30,3007,1,1624,300011,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3007,1,1624,300012,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3007,1,1624,300013,0,0,0,0,0,0,0,0,0,2,,1,,,,1,8,1,,,,,10,,,"no money",0
6,30,3007,1,1624,300014,0,0,0,0,0,0,0,0,0,3,0,1,,,,1,,,,,,,10,,,,3
6,30,3007,1,1624,300016,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3007,1,1624,300017,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3007,1,1624,300018,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3007,1,1624,300020,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300022,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300024,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300025,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300026,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300028,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300029,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3011,2,0,300030,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,1
6,30,3012,2,334,300034,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3012,2,334,300035,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3012,2,334,300036,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,,,1,1,,,1,,,,0
6,30,3012,2,334,300037,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3012,2,334,300038,0,0,0,0,0,0,0,0,0,3,,2,,,,2,,,,,,,,,,,1
6,30,3012,1,0,300040,4,4,4,4,0,0,4,2,0,2,,1,,,,1,2,3,4,1,2,3,10,,,,1
6,30,3014,2,120,300041,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300042,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300043,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300044,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300045,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300046,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300047,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300048,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,,,,,8,1,4,10,1,,0
6,30,3014,2,120,300049,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300050,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,8,9,10,,,,1,,,,0
6,30,3024,1,1924,300051,0,3,0,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1924,300052,0,0,0,0,0,0,0,0,0,3,,1,,,,1,4,,,,,,5,6,,,0
6,30,3024,1,1924,300053,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1924,300054,0,0,0,0,0,0,0,0,0,3,,1,,,,1,1,,,,,,9,,,,0
6,30,3024,1,1924,300055,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1924,300056,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1924,300057,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1924,300058,0,0,0,0,0,0,0,0,0,2,,1,,,,1,2,3,,,,,10,,,"low patronage",0
6,30,3024,1,1924,300059,0,0,0,0,0,0,0,0,0,3,,1,,,,1,1,,,,,,9,,,,0
6,30,3024,1,1924,300060,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1406,300061,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1406,300062,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1406,300063,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,1,2,,5,6,,,0
6,30,3024,1,1406,300064,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1406,300065,0,0,0,0,0,0,0,0,0,2,,1,,,,1,10,11,12,1,2,,10,,,,0
6,30,3024,1,1406,300069,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1406,300070,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3025,1,2052,300071,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3025,1,2052,300072,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3025,1,2052,300073,2,0,0,2,0,0,0,2,0,3,,1,,,,1,3,1,,,,,5,6,,,0
6,30,3025,1,2052,300074,0,0,0,0,0,0,0,0,0,3,,1,,,,1,3,,,,,,10,,,,0
6,30,3025,1,2052,300076,2,0,0,3,0,0,0,0,0,3,,1,,,,1,2,1,,,,,5,4,6,,0
6,30,3025,1,2052,300077,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3025,1,2052,300078,0,0,0,0,0,0,0,0,0,3,,1,,,,1,3,,,,,,6,5,,,0
6,30,3025,1,2052,300079,0,0,0,0,0,0,0,0,0,3,,1,,,,1,3,,,,,,6,4,5,,0
6,30,3025,1,2052,300080,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300081,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300082,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300083,0,0,0,0,0,0,0,0,0,2,32,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300084,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300085,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300087,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300088,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300089,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300090,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300091,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300092,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300093,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,1
6,30,3005,1,2942,300094,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300096,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300097,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300098,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300099,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300100,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,30,3010,1,1762,300101,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
1,23,2308,2,0,300102,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,1
6,30,3010,1,1762,300104,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3010,1,1762,300105,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3010,1,1762,300106,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3010,1,1762,300107,7,7,7,7,0,0,7,0,0,2,,1,,,,1,1,7,11,2,3,,10,,,"NOMONEY TO BUY FOOD",0
6,30,3010,1,1762,300109,0,0,0,0,0,0,0,0,0,3,2,1,,,,2,,,,,,,,,,,0
6,30,3010,1,1762,300110,1,0,0,0,0,0,0,0,0,3,,1,,,,1,1,2,,,1,2,5,6,,,0
6,30,3009,1,1642,300111,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3009,1,1642,300112,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3009,1,1642,300113,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3009,1,1642,300114,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3009,1,1642,300116,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,1,,,,,,9,,,,0
6,30,3008,1,0,300118,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,1
6,30,3009,1,1642,300119,0,0,0,0,0,0,0,0,0,3,,1,,,,1,8,1,,,,,9,5,,,0
6,30,3008,1,0,300120,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,1
6,30,3020,1,322,300124,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,1
6,30,3020,1,322,300127,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3020,1,322,300129,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
6,30,3020,1,322,300130,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1310,300131,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,0,300132,0,0,0,0,0,0,0,0,0,0,4,1,,,,2,,,,,,,,,,,1
6,30,3002,1,1310,300135,3,2,2,2,2,0,1,1,0,3,,2,2,,,1,10,,,2,,,5,,,,0
6,30,3002,1,1310,300136,1,2,2,2,1,0,0,0,0,,2,2,,,1,1,3,,,1,,,5,,,,0
6,30,3002,1,1310,300137,1,2,2,2,0,0,0,0,0,3,,1,,,,1,12,,,,,,5,,,,0
