"zone","state","lga","sector","ea","hhid","s12q1a","s12q1b","s12q1c","s12q1d","s12q1e","s12q1f","s12q1g","s12q1h","s12q1i","s12q2a","s12q2b","s12q3","s12q4a","s12q4b","s12q4c","s12q5","s12q6a","s12q6b","s12q6c","s12q6d","s12q6e","s12q6f","s12q7a","s12q7a_os","s12q7b","s12q7b_os","s12q7c","s12q7c_os"
5,6,602,2,1356,60002,2,2,3,2,1,0,0,0,0,2,3,2,2,3,1,2,,,,,,,,,,,,
5,6,602,2,0,60004,4,2,2,3,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
5,6,602,2,1356,60005,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,602,2,0,60006,2,6,0,0,0,2,0,0,0,2,0,1,,,,1,12,,,1,2,3,5,,11,"DEBT OF BURIAL OF MOTHER",,
5,6,602,2,1356,60008,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,602,2,1356,60009,1,1,1,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,602,2,1356,60010,4,3,3,2,3,0,0,0,0,2,3,1,,,,1,10,11,12,1,2,,5,,6,,,
5,6,606,2,1372,60012,1,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,606,2,1372,60014,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,606,2,1372,60015,1,1,0,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,606,2,1372,60016,3,4,0,2,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
5,6,607,2,0,60017,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,606,2,1372,60020,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,608,1,3978,60021,1,1,1,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,608,1,3978,60022,2,2,1,1,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
5,6,608,1,3978,60023,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,606,2,0,60024,3,1,0,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,608,1,3978,60026,1,1,2,2,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,608,1,3978,60027,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,608,1,3978,60028,2,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,608,1,3978,60029,3,2,2,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,608,1,3978,60030,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
5,6,607,2,1892,60031,3,2,2,2,1,0,0,0,0,3,4,2,2,3,1,2,,,,,,,,,,,,
5,6,608,1,0,60032,1,1,1,1,1,1,1,1,1,2,0,1,,,,1,,,,1,,,5,,,,,
5,6,608,1,0,60033,2,0,1,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
5,6,607,2,1892,60034,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,607,2,1892,60035,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,607,2,1892,60037,3,2,2,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,607,2,1892,60038,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,607,2,1892,60039,2,2,3,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,607,2,1892,60040,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,601,2,640,60041,0,0,0,0,0,0,0,0,0,3,4,2,2,3,1,2,,,,,,,,,,,,
5,6,601,2,640,60042,1,1,1,1,0,0,0,0,0,3,0,1,,,,1,,,,2,,,11,"NO SALARY",,,,
5,6,601,2,640,60043,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
5,6,601,2,640,60044,2,1,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
5,6,601,2,640,60045,1,1,1,1,1,1,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,601,2,0,60046,3,1,3,1,0,2,0,0,0,2,0,1,,,,1,10,11,12,1,2,,5,,,,,
5,6,601,2,640,60047,2,1,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
5,6,601,2,640,60048,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,601,2,640,60049,2,1,1,0,0,0,0,0,0,3,3,2,2,3,1,2,,,,,,,,,,,,
5,6,601,2,640,60050,2,2,1,2,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,605,2,162,60051,2,1,0,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
5,6,605,2,162,60052,2,2,1,2,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
5,3,318,2,0,60053,4,4,4,4,0,0,0,1,1,2,4,2,2,3,1,2,,,,,,,,,,,,
5,3,313,2,0,60054,2,2,2,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,605,2,162,60055,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
5,6,605,2,0,60056,3,3,2,3,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,,
5,6,605,2,0,60057,3,2,3,2,2,0,0,0,0,2,,1,,,,1,10,11,12,1,,,11,"NO SALARY",,,,
5,6,605,2,0,60058,3,3,3,2,1,0,0,0,0,2,,1,,,,1,,,,2,,,4,,,,,
5,6,605,2,162,60059,2,2,2,2,1,0,0,0,0,2,,1,,,,2,,,,,,,,,,,,
5,6,608,1,0,60060,0,1,0,1,1,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
5,6,608,2,748,60061,2,2,1,2,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
5,6,608,2,748,60062,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
5,6,608,2,748,60063,2,1,1,1,1,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,608,2,748,60064,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,608,2,748,60066,0,0,1,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
5,6,608,2,0,60067,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
5,6,608,2,0,60068,3,2,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
5,6,608,2,748,60069,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,22,2212,1,0,60070,0,0,0,0,0,0,0,0,0,3,4,2,1,1,1,2,,,,,,,,,,,,
1,7,707,2,560,70001,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,707,2,560,70002,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
1,7,707,2,560,70003,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,707,2,0,70005,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,707,2,560,70006,0,0,0,0,0,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,,,
1,7,707,2,560,70007,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,707,2,560,70008,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,707,2,560,70009,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,,,,,,,,,,,,
1,7,707,2,560,70010,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,708,2,754,70011,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,708,2,754,70012,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,708,2,754,70013,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,708,2,0,70014,0,0,0,0,0,0,0,0,0,3,4,2,2,2,1,2,,,,,,,,,,,,
1,7,708,2,754,70015,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,708,2,754,70016,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,708,2,754,70017,3,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,708,2,754,70018,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,708,2,754,70019,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,708,2,754,70020,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,705,2,4186,70021,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,705,2,4186,70022,0,0,0,0,0,0,0,0,0,1,0,1,,,,2,,,,,,,,,,,,
1,7,705,2,4186,70023,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,705,2,4186,70024,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,705,2,4186,70025,0,0,0,0,0,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,,,
1,7,705,2,4186,70026,0,0,0,0,0,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,,,
1,7,705,2,4186,70027,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,705,2,4186,70028,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,705,2,4186,70029,0,0,0,0,0,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,,,
1,7,705,2,4186,70030,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,2,,,,,,,,,,,,
1,7,722,2,234,70031,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,722,2,234,70032,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,722,2,234,70033,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,722,2,234,70034,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,722,2,234,70035,0,0,0,0,0,0,0,0,0,3,0,2,1,2,3,2,,,,,,,,,,,,
1,7,722,2,234,70036,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,722,2,234,70038,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,722,2,234,70039,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,722,2,234,70040,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,722,2,892,70041,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,722,2,892,70042,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,722,2,892,70043,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,722,2,892,70044,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,722,2,892,70045,0,0,0,0,0,0,0,0,0,3,5,2,1,2,1,2,,,,,,,,,,,,
1,7,722,2,892,70046,0,0,0,0,0,0,0,0,0,3,4,2,3,2,1,2,,,,,,,,,,,,
1,7,722,2,892,70047,0,0,0,0,0,0,0,0,0,3,4,2,3,2,1,2,,,,,,,,,,,,
1,7,722,2,892,70048,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,722,2,892,70049,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,722,2,892,70050,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,710,2,2726,70051,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,710,2,2726,70052,0,0,0,0,0,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,,,
1,7,710,2,2726,70053,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
1,7,710,2,2726,70054,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
1,7,710,2,2726,70055,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,710,2,2726,70056,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,710,2,2726,70057,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,710,2,2726,70058,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,710,2,2726,70059,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,710,2,2726,70060,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,711,2,2532,70062,0,0,0,0,0,0,0,0,0,3,0,2,1,2,1,2,,,,,,,,,,,,
1,7,711,2,2532,70063,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,711,2,2532,70064,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,711,2,2532,70066,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,711,2,2532,70067,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,711,2,2532,70068,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,711,2,2532,70069,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,711,2,2532,70070,0,0,0,0,0,0,0,0,0,3,1,2,3,2,1,2,,,,,,,,,,,,
1,7,709,2,1226,70071,0,0,0,0,0,0,0,0,0,3,0,2,3,2,1,2,,,,,,,,,,,,
1,7,709,2,1226,70072,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,709,2,1226,70073,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,709,2,1226,70074,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,709,2,1226,70075,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,709,2,1226,70076,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,,,,
1,7,709,2,1226,70077,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,,,,
1,7,709,2,1226,70078,0,0,0,0,0,0,0,0,0,3,3,2,3,3,2,2,,,,,,,,,,,,
1,7,709,2,1226,70079,0,0,0,0,0,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,,,
1,7,709,2,1226,70080,0,0,0,0,0,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,,,
1,7,719,1,1612,70082,3,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,719,1,1612,70083,3,4,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,719,1,1612,70084,1,1,1,0,0,0,0,0,0,3,0,2,3,1,2,2,,,,,,,,,,,,
1,7,719,1,1612,70085,3,2,2,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,719,1,1612,70086,2,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,719,1,1612,70087,2,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,719,1,1612,70088,2,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,719,1,1612,70089,1,1,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,719,1,1612,70090,3,4,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,717,2,1248,70091,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,717,2,1248,70092,4,2,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
1,7,717,2,1248,70093,1,1,1,1,1,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,717,2,1248,70094,4,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,717,2,1248,70095,1,1,1,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,,
1,7,717,2,1248,70096,3,4,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,717,2,1248,70097,3,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,717,2,1248,70098,4,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,717,2,1248,70099,3,4,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,717,2,1248,70100,4,2,2,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,701,2,606,70101,4,2,0,0,1,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,701,2,606,70102,2,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,701,2,606,70103,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,701,2,606,70104,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,701,2,606,70105,3,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,701,2,606,70106,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,701,2,606,70107,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,701,2,606,70108,4,3,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,701,2,606,70109,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,701,2,606,70110,3,3,0,0,2,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,702,2,632,70111,3,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,702,2,632,70112,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,702,2,632,70113,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,702,2,632,70114,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,702,2,632,70115,2,1,0,0,1,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,702,2,632,70116,2,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,702,2,632,70117,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,702,2,632,70118,3,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,702,2,632,70119,2,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,702,2,632,70120,3,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,718,2,1640,70121,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,718,2,1640,70122,2,2,2,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,718,2,1640,70123,3,2,0,0,1,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,718,2,1640,70124,3,3,0,0,2,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,718,2,1640,70125,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,718,2,1640,70126,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,718,2,1640,70127,2,2,2,2,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,718,2,1640,70128,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,718,2,1640,70129,4,3,0,0,3,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,718,2,1640,70130,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
1,7,715,2,780,70131,3,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,715,2,780,70132,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,715,2,780,70133,2,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,715,2,780,70134,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,715,2,780,70135,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,715,2,780,70136,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,715,2,780,70137,3,2,0,0,2,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,715,2,780,70138,3,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,715,2,780,70139,2,3,0,0,1,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,715,2,780,70140,1,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,715,1,294,70141,1,1,1,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,715,1,294,70142,1,1,1,1,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,
1,7,715,1,294,70143,3,2,0,0,2,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,715,1,294,70144,4,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,715,1,294,70145,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
1,7,715,1,294,70147,2,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,715,1,294,70148,3,4,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,715,1,294,70149,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
1,7,715,1,294,70150,1,1,1,1,1,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,713,2,304,70151,1,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,713,2,304,70152,0,0,0,1,0,0,0,0,0,3,3,1,,,,1,8,,,,,,8,,,,,
1,7,713,2,304,70153,3,0,0,0,1,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,713,2,304,70154,3,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,713,2,304,70155,3,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,7,713,2,304,70156,1,1,1,1,0,0,0,0,0,3,0,2,1,2,3,2,,,,,,,,,,,,
1,7,713,2,304,70157,1,1,1,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,713,2,304,70158,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,713,2,304,70159,3,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,7,713,2,304,70160,2,2,2,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,813,2,2094,80002,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,
2,8,813,2,2094,80003,0,0,2,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,
2,8,813,2,2094,80004,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,813,2,2094,80005,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
2,8,813,2,2094,80006,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,813,2,2094,80007,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,
2,8,813,2,2094,80008,1,0,1,0,0,2,0,1,0,2,3,1,,,,1,8,,,4,,,1,,4,,5,
2,8,813,2,2094,80009,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,821,1,1448,80011,1,2,3,0,1,0,0,0,0,2,3,2,2,3,1,2,,,,,,,,,,,,
2,8,821,1,1448,80012,0,0,0,0,0,0,0,0,0,3,3,2,3,2,1,1,2,,,1,,,9,,1,,3,
2,8,821,1,1448,80013,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,6,,,7,,,9,,5,,3,
2,8,821,1,1448,80014,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,
2,8,821,1,1448,80015,1,1,1,1,1,1,1,1,1,3,3,1,,,,1,8,,,2,,,5,,7,,9,
2,8,821,1,1448,80016,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,8,,,9,,,9,,5,,1,
2,8,821,1,1448,80017,3,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,821,1,1448,80018,6,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,821,1,1448,80019,2,2,2,2,2,2,2,2,2,3,3,1,,,,1,8,,,3,,,5,,6,,9,
2,8,821,1,1448,80020,0,0,0,0,0,0,0,0,0,2,4,1,,,,2,,,,,,,,,,,,
2,8,821,1,5062,80021,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,821,1,5062,80022,2,3,2,3,3,0,2,2,0,2,3,1,,,,1,8,,,2,,,5,,,,,
2,8,821,1,5062,80023,0,0,0,1,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,821,1,5062,80024,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,821,1,5062,80025,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,821,1,5062,80026,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,821,1,5062,80027,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,10,,,,,,10,,5,,,
2,8,821,1,5062,80028,4,4,3,3,3,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,
3,19,1925,1,0,80029,3,3,0,0,0,0,0,0,0,3,4,1,,,,1,3,,,4,,,4,,5,,10,
2,8,821,1,5062,80030,2,3,1,1,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
2,8,812,2,866,80081,7,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,812,2,866,80082,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,812,2,866,80083,3,2,0,0,0,0,0,0,0,3,3,1,,,,1,9,,,,,,1,,4,,,
2,8,812,2,866,80084,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,812,2,866,80085,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,812,2,866,80086,7,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
2,8,812,2,866,80087,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
2,8,812,2,866,80088,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,,,
