"zone","state","lga","sector","ea","csource_cd","c4q5","c4q6","c4q7","c4q8","c4q9","c4q10","c4q11","c4q12","c4q13","c4q14","c4q15","c4q16"
5,9,901,2,398,2,1,1,1,10,30,13000,10,30,65000,10,30,130000
5,9,901,2,398,3,1,2,1,10,10,11000,10,10,55000,10,10,110000
5,9,901,2,398,4,1,1,1,10,50,15000,10,50,75000,10,50,150000
5,9,903,2,48,1,2,,,,,,,,,,,
5,9,903,2,48,2,2,,,,,,,,,,,
5,9,903,2,48,3,1,2,1,10,0,10000,0,0,50000,0,0,100000
5,9,903,2,48,4,2,,,,,,,,,,,
5,9,905,2,978,1,2,,,,,,,,,,,
5,9,905,2,978,2,2,,,,,,,,,,,
5,9,905,2,978,3,1,2,1,11,0,10000,11,0,50000,11,0,100000
5,9,905,2,978,4,2,,,,,,,,,,,
5,9,907,2,1446,1,2,,,,,,,,,,,
5,9,907,2,1446,2,1,1,1,1,20,12000,1,20,60000,1,20,120000
5,9,907,2,1446,3,1,2,1,10,0,10000,10,0,50000,10,0,100000
5,9,907,2,1446,4,2,,,,,,,,,,,
5,9,908,1,278,1,2,,,,,,,,,,,
5,9,908,1,278,2,2,,,,,,,,,,,
5,9,908,1,278,3,2,,,,,,,,,,,
5,9,908,1,278,4,2,,,,,,,,,,,
5,9,910,2,200,1,2,,,,,,,,,,,
5,9,910,2,200,2,2,,,,,,,,,,,
5,9,910,2,200,3,1,1,1,10,5,10500,10,5,52500,10,5,105000
5,9,910,2,200,4,2,,,,,,,,,,,
5,9,912,2,102,1,2,,,,,,,,,,,
5,9,912,2,102,2,2,,,,,,,,,,,
5,9,912,2,102,3,1,2,1,10,0,10000,10,0,52500,10,0,105000
5,9,912,2,102,4,1,1,1,1,20,12000,1,20,60000,1,20,120000
5,9,913,2,2266,1,2,,,,,,,,,,,
5,9,913,2,2266,2,1,1,1,6,100,20000,6,100,100000,6,100,200000
5,9,913,2,2266,3,1,2,1,10,10,12000,10,20,60000,10,20,120000
5,9,913,2,2266,4,2,,,,,,,,,,,
5,9,914,2,1746,1,2,,,,,,,,,,,
5,9,914,2,1746,2,2,,,,,,,,,,,
5,9,914,2,1746,3,1,2,1,10,0,10000,10,0,50000,10,0,100000
5,9,914,2,1746,4,1,1,1,1,20,12000,1,20,60000,10,20,120000
5,9,915,1,1390,1,2,,,,,,,,,,,
5,9,915,1,1390,2,2,,,,,,,,,,,
5,9,915,1,1390,3,1,2,1,12,0,10000,12,0,50000,12,0,100000
5,9,915,1,1390,4,2,,,,,,,,,,,
5,9,916,2,1068,1,2,,,,,,,,,,,
5,9,916,2,1068,2,1,2,1,1,20,12000,1,20,60000,1,20,120000
5,9,916,2,1068,3,1,2,1,10,0,10000,10,0,50000,10,0,100000
5,9,916,2,1068,4,2,,,,,,,,,,,
5,9,917,1,1254,1,2,,,,,,,,,,,
5,9,917,1,1254,2,1,1,1,1,20,12000,1,20,60000,1,20,120000
5,9,917,1,1254,3,1,2,1,6,2,10200,6,2,51000,6,2,102000
5,9,917,1,1254,4,1,1,1,1,20,12000,1,20,60000,1,20,120000
5,9,918,2,834,1,2,,,,,,,,,,,
5,9,918,2,834,2,2,,,,,,,,,,,
5,9,918,2,834,3,1,2,1,10,0,10000,10,0,50000,10,0,100000
5,9,918,2,834,4,1,1,1,1,10,11000,1,10,55000,1,0,100000
5,10,1001,2,172,1,2,,,,,,,,,,,
5,10,1001,2,172,2,2,,,,,,,,,,,
5,10,1001,2,172,3,1,2,1,5,20,12000,10,20,60000,12,20,120000
5,10,1001,2,172,4,1,2,1,5,20,12000,10,20,60000,12,20,120000
5,10,1005,1,662,1,1,1,2,12,11,13200,12,11,66000,12,11,132000
5,10,1005,1,662,2,1,2,1,12,10,11000,12,10,55000,12,10,120000
5,10,1005,1,662,3,1,2,1,10,5,15000,12,5,80000,12,5,160000
5,10,1005,1,662,4,1,1,1,12,20,12000,12,20,60000,12,20,120000
5,10,1005,2,1374,1,1,1,1,12,11,13200,12,11,66000,12,11,132000
5,10,1005,2,1374,2,1,2,1,12,10,11000,12,10,55000,12,10,110000
5,10,1005,2,1374,3,1,2,1,12,20,12000,12,20,60000,12,10,120000
5,10,1005,2,1374,4,1,1,1,12,20,12000,12,20,60000,12,20,120000
5,10,1007,1,1166,1,2,,,,,,,,,,,
5,10,1007,1,1166,2,2,,,,,,,,,,,
5,10,1007,1,1166,3,1,1,1,5,5,10500,12,5,52500,12,5,105000
5,10,1007,1,1166,4,2,,,,,,,,,,,
5,10,1008,2,1314,1,2,,,,,,,,,,,
5,10,1008,2,1314,2,2,,,,,,,,,,,
5,10,1008,2,1314,3,1,1,1,12,10,11000,12,10,55000,12,10,110000
5,10,1008,2,1314,4,2,,,,,,,,,,,
5,10,1008,2,1718,1,2,,,,,,,,,,,
5,10,1008,2,1718,2,2,,,,,,,,,,,
5,10,1008,2,1718,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
5,10,1008,2,1718,4,2,,,,,,,,,,,
5,10,1010,2,20,1,1,1,1,12,11,12000,12,11,60000,12,11,120000
5,10,1010,2,20,2,1,1,1,12,10,12000,12,10,55000,12,10,110000
5,10,1010,2,20,3,1,1,1,12,10,12000,12,5,52500,12,11,115000
5,10,1010,2,20,4,1,1,1,12,30,13000,12,30,65000,12,30,130000
5,10,1012,2,936,1,2,,,,,,,,,,,
5,10,1012,2,936,2,1,2,1,12,10,11000,12,10,55000,12,10,110000
5,10,1012,2,936,3,2,,,,,,,,,,,
5,10,1012,2,936,4,2,,,,,,,,,,,
5,10,1014,2,80,1,2,,,,,,,,,,,
5,10,1014,2,80,2,1,2,1,6,15,11500,12,15,57500,12,15,115000
5,10,1014,2,80,3,1,2,1,6,15,11500,12,15,57500,12,15,115000
5,10,1014,2,80,4,2,,,,,,,,,,,
5,10,1018,1,634,1,1,2,1,12,11,11100,12,11,55500,12,11,111000
5,10,1018,1,634,2,1,2,1,12,10,11000,12,10,55000,12,10,110000
5,10,1018,1,634,3,1,1,1,12,5,10500,12,5,52500,12,5,105000
5,10,1018,1,634,4,1,1,1,12,20,12000,12,20,60000,12,20,120000
5,10,1018,2,898,1,1,1,1,12,11,11100,12,11,55500,12,11,111000
5,10,1018,2,898,2,1,2,1,10,10,11000,10,10,55000,10,10,110000
5,10,1018,2,898,3,1,2,1,10,0,10000,10,0,50000,10,0,100000
5,10,1018,2,898,4,1,1,1,12,20,12000,12,20,60000,12,20,120000
5,10,1020,1,38,1,1,1,1,12,11,11100,12,11,55500,12,11,111000
5,10,1020,1,38,2,1,2,1,12,10,11000,12,10,55000,12,10,110000
5,10,1020,1,38,3,1,2,1,12,5,10500,12,5,52500,12,5,105000
5,10,1020,1,38,4,1,1,1,12,30,13000,12,30,65000,12,30,130000
5,10,1021,2,120,1,2,,,,,,,,,,,
5,10,1021,2,120,2,2,,,,,,,,,,,
5,10,1021,2,120,3,1,2,1,12,5,10500,12,5,55000,12,5,105000
5,10,1021,2,120,4,1,1,1,6,20,12000,12,20,60000,12,20,120000
5,10,1025,2,1774,1,1,1,1,12,11,11100,12,11,55000,12,11,120000
5,10,1025,2,1774,2,1,2,1,12,10,11000,12,10,55000,12,10,110000
5,10,1025,2,1774,3,1,2,1,12,0,10000,12,0,50000,12,0,100000
5,10,1025,2,1774,4,1,2,2,12,20,12000,12,20,60000,12,20,120000
4,11,1101,2,154,1,2,,,,,,,,,,,
4,11,1101,2,154,2,2,,,,,,,,,,,
4,11,1101,2,154,3,1,2,1,6,50,15000,12,50,75000,12,50,150000
4,11,1101,2,154,4,1,2,1,6,50,15000,12,50,75000,12,50,150000
4,11,1102,2,936,1,2,,,,,,,,,,,
4,11,1102,2,936,2,2,,,,,,,,,,,
4,11,1102,2,936,3,1,2,1,6,30,13000,12,30,65000,12,30,130000
4,11,1102,2,936,4,1,1,1,6,50,15000,12,50,100000,12,50,150000
4,11,1104,2,434,1,2,,,,,,,,,,,
4,11,1104,2,434,2,2,,,,,,,,,,,
4,11,1104,2,434,3,1,2,1,6,50,15000,12,50,75000,12,50,150000
4,11,1104,2,434,4,2,,,,,,,,,,,
4,11,1104,1,2028,1,1,1,1,12,20,12000,12,20,60000,12,20,120000
4,11,1104,1,2028,2,1,1,1,12,20,12000,12,20,60000,10,20,120000
4,11,1104,1,2028,3,1,1,1,6,30,13000,12,30,65000,10,30,130000
4,11,1104,1,2028,4,1,1,1,6,30,13000,12,30,65000,12,30,130000
4,11,1105,2,100,1,2,,,,,,,,,,,
4,11,1105,2,100,2,2,,,,,,,,,,,
4,11,1105,2,100,3,1,2,1,6,30,13000,12,30,65000,12,30,130000
4,11,1105,2,100,4,1,2,1,6,30,13000,12,30,65000,12,30,130000
4,11,1106,2,446,1,2,,,,,,,,,,,
4,11,1106,2,446,2,2,,,,,,,,,,,
4,11,1106,2,446,3,1,2,1,6,50,15000,12,50,75000,12,50,150000
4,11,1106,2,446,4,2,,,,,,,,,,,
4,11,1107,2,1034,1,2,,,,,,,,,,,
4,11,1107,2,1034,2,2,,,,,,,,,,,
4,11,1107,2,1034,3,1,2,1,6,50,15000,12,50,75000,12,50,150000
4,11,1107,2,1034,4,2,,,,,,,,,,,
4,11,1108,2,492,1,2,,,,,,,,,,,
4,11,1108,2,492,2,2,,,,,,,,,,,
4,11,1108,2,492,3,1,1,1,6,20,12000,12,20,60000,12,20,120000
4,11,1108,2,492,4,1,2,1,6,20,12000,12,20,60000,12,20,120000
4,11,1109,2,672,1,2,,,,,,,,,,,
4,11,1109,2,672,2,2,,,,,,,,,,,
4,11,1109,2,672,3,1,1,1,6,30,13000,12,30,65000,12,30,130000
4,11,1109,2,672,4,2,,,,,,,,,,,
4,11,1110,2,714,1,2,,,,,,,,,,,
4,11,1110,2,714,2,2,,,,,,,,,,,
4,11,1110,2,714,3,1,2,1,6,20,12000,6,20,60000,12,20,120000
4,11,1110,2,714,4,1,2,1,6,20,12000,6,20,60000,12,20,120000
4,11,1110,2,2752,1,2,,,,,,,,,,,
4,11,1110,2,2752,2,2,,,,,,,,,,,
4,11,1110,2,2752,3,1,1,1,6,20,12000,12,20,60000,12,20,120000
4,11,1110,2,2752,4,1,1,1,6,20,12000,12,20,60000,12,20,120000
4,11,1112,2,78,1,2,,,,,,,,,,,
4,11,1112,2,78,2,2,,,,,,,,,,,
4,11,1112,2,78,3,1,2,1,6,50,15000,12,50,75000,12,50,150000
4,11,1112,2,78,4,1,2,1,6,50,15000,12,50,75000,12,50,150000
4,11,1112,2,1952,1,2,,,,,,,,,,,
4,11,1112,2,1952,2,2,,,,,,,,,,,
4,11,1112,2,1952,3,1,2,1,6,10,11000,12,10,55000,12,10,110000
4,11,1112,2,1952,4,1,1,1,6,6,11000,12,10,55000,12,10,110000
4,11,1113,2,954,1,2,,,,,,,,,,,
4,11,1113,2,954,2,2,,,,,,,,,,,
4,11,1113,2,954,3,1,1,1,6,30,13000,12,30,65000,12,30,130000
4,11,1113,2,954,4,1,1,1,6,50,15000,12,50,75000,12,50,150000
5,12,1202,1,2146,1,2,,,,,,,,,,,
5,12,1202,1,2146,2,2,,,,,,,,,,,
5,12,1202,1,2146,3,1,2,1,1,10,13000,6,10,55000,10,10,110000
5,12,1202,1,2146,4,2,,,,,,,,,,,
5,12,1202,1,2710,1,2,,,,,,,,,,,
5,12,1202,1,2710,2,1,2,1,10,50,15000,12,50,75000,12,50,150000
5,12,1202,1,2710,3,2,,,,,,,,,,,
5,12,1202,1,2710,4,2,,,,,,,,,,,
5,12,1204,2,736,1,2,,,,,,,,,,,
5,12,1204,2,736,2,1,2,1,12,3,14000,12,3,70000,12,3,140000
5,12,1204,2,736,3,2,,,,,,,,,,,
5,12,1204,2,736,4,2,,,,,,,,,,,
5,12,1208,2,526,1,2,,,,,,,,,,,
5,12,1208,2,526,2,2,,,,,,,,,,,
5,12,1208,2,526,3,1,2,1,12,20,12000,12,20,60000,12,20,102000
5,12,1208,2,526,4,2,,,,,,,,,,,
5,12,1210,2,462,1,2,,,,,,,,,,,
5,12,1210,2,462,2,1,2,1,10,5,10500,12,5,52500,12,5,105000
5,12,1210,2,462,3,2,,,,,,,,,,,
5,12,1210,2,462,4,2,,,,,,,,,,,
5,12,1211,1,2220,1,2,,,,,,,,,,,
5,12,1211,1,2220,2,2,,,,,,,,,,,
5,12,1211,1,2220,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
5,12,1211,1,2220,4,2,,,,,,,,,,,
5,12,1211,1,2856,1,2,,,,,,,,,,,
5,12,1211,1,2856,2,2,,,,,,,,,,,
5,12,1211,1,2856,3,1,2,1,8,20,12000,12,20,60000,12,20,120000
5,12,1211,1,2856,4,2,,,,,,,,,,,
5,12,1212,1,1392,1,2,,,,,,,,,,,
5,12,1212,1,1392,2,2,,,,,,,,,,,
5,12,1212,1,1392,3,1,2,1,10,1,11000,10,10,55000,12,10,110000
5,12,1212,1,1392,4,2,,,,,,,,,,,
5,12,1214,2,452,1,2,,,,,,,,,,,
5,12,1214,2,452,2,2,,,,,,,,,,,
5,12,1214,2,452,3,1,2,1,6,2,10200,10,2,51000,12,2,102000
5,12,1214,2,452,4,2,,,,,,,,,,,
5,12,1216,2,618,1,2,,,,,,,,,,,
5,12,1216,2,618,2,2,,,,,,,,,,,
5,12,1216,2,618,3,2,,,,,,,,,,,
5,12,1216,2,618,4,2,,,,,,,,,,,
6,13,1301,1,1206,1,1,1,1,1,6,13000,3,6,65000,12,6,136000
6,13,1301,1,1206,2,1,2,1,6,2,11000,12,2,56000,12,2,112000
6,13,1301,1,1206,3,1,2,1,6,0,10000,6,0,50000,12,0,100000
6,13,1301,1,1206,4,2,,,,,,,,,,,
6,13,1303,1,626,1,1,1,1,3,6,16000,6,6,86000,12,6,172000
6,13,1303,1,626,2,1,2,1,6,2,12400,12,2,74000,12,2,136000
6,13,1303,1,626,3,1,2,1,6,1,11200,12,1,56000,12,1,112000
6,13,1303,1,626,4,1,2,1,3,10,18000,6,10,90000,6,10,180000
6,13,1305,2,10,1,2,,,,,,,,,,,
6,13,1305,2,10,2,1,1,1,3,2,10300,6,2,62000,12,2,124000
6,13,1305,2,10,3,1,2,1,3,0,10000,12,0,50000,12,0,100000
6,13,1305,2,10,4,2,,,,,,,,,,,
6,13,1305,1,1232,1,2,,,,,,,,,,,
6,13,1305,1,1232,2,1,2,1,6,2,11000,12,2,62000,12,2,124000
6,13,1305,1,1232,3,1,2,1,3,0,10000,12,0,50000,12,0,100000
6,13,1305,1,1232,4,2,,,,,,,,,,,
6,13,1307,1,268,1,1,1,1,3,6,16000,6,6,86000,12,6,172000
6,13,1307,1,268,2,1,2,1,6,2,12400,12,2,74000,12,2,136000
6,13,1307,1,268,3,1,2,1,6,1,11200,12,1,56000,12,1,112000
6,13,1307,1,268,4,2,,,,,,,,,,,
6,13,1309,2,674,1,2,,,,,,,,,,,
6,13,1309,2,674,2,2,,,,,,,,,,,
6,13,1309,2,674,3,1,2,1,3,0,10000,6,0,50000,12,0,100000
6,13,1309,2,674,4,2,,,,,,,,,,,
6,13,1310,1,1300,1,1,1,1,3,6,11800,6,6,68000,12,6,136000
6,13,1310,1,1300,2,1,1,1,6,2,12400,12,2,62000,12,2,124000
6,13,1310,1,1300,3,1,1,1,6,1,11200,12,12,56000,12,1,112000
6,13,1310,1,1300,4,2,,,,,,,,,,,
6,13,1314,1,6,1,1,1,1,3,6,11800,6,6,68000,12,6,172000
6,13,1314,1,6,2,1,2,1,6,2,12400,12,2,62000,12,2,124000
6,13,1314,1,6,3,1,2,1,6,1,11200,12,1,56000,12,1,112000
6,13,1314,1,6,4,2,,,,,,,,,,,
4,14,1401,2,1116,1,2,,,,,,,,,,,
4,14,1401,2,1116,2,2,,,,,,,,,,,
4,14,1401,2,1116,3,1,2,1,6,2,10200,6,2,51000,12,5,105000
4,14,1401,2,1116,4,2,,,,,,,,,,,
4,14,1403,1,34,1,1,1,1,12,23,12300,12,23,61500,12,23,123000
4,14,1403,1,34,2,2,,,,,,,,,,,
4,14,1403,1,34,3,2,,,,,,,,,,,
4,14,1403,1,34,4,1,1,1,12,40,14000,12,40,70000,12,40,140000
4,14,1404,1,96,1,1,1,1,6,7,10700,12,7,53500,12,7,107000
4,14,1404,1,96,2,1,2,1,12,5,10500,12,5,53000,10,5,105000
4,14,1404,1,96,3,2,,,,,,,,,,,
4,14,1404,1,96,4,2,,,,,,,,,,,
4,14,1406,2,694,1,2,,,,,,,,,,,
4,14,1406,2,694,2,2,,,,,,,,,,,
4,14,1406,2,694,3,1,2,1,12,3,10300,12,3,51500,12,3,103000
4,14,1406,2,694,4,2,,,,,,,,,,,
4,14,1407,2,68,1,2,,,,,,,,,,,
4,14,1407,2,68,2,2,,,,,,,,,,,
4,14,1407,2,68,3,1,2,1,12,3,10300,12,3,50500,12,3,103000
4,14,1407,2,68,4,2,,,,,,,,,,,
4,14,1408,2,968,1,2,,,,,,,,,,,
4,14,1408,2,968,2,2,,,,,,,,,,,
4,14,1408,2,968,3,1,2,1,11,5,10500,11,5,52500,11,5,105000
4,14,1408,2,968,4,2,,,,,,,,,,,
4,14,1408,2,1996,1,2,,,,,,,,,,,
4,14,1408,2,1996,2,2,,,,,,,,,,,
4,14,1408,2,1996,3,1,2,1,11,10,11000,11,10,55000,11,10,110000
4,14,1408,2,1996,4,2,,,,,,,,,,,
4,14,1410,2,236,1,2,,,,,,,,,,,
4,14,1410,2,236,2,2,,,,,,,,,,,
4,14,1410,2,236,3,1,2,1,6,7,10700,6,7,53500,12,7,107000
4,14,1410,2,236,4,2,,,,,,,,,,,
4,14,1411,2,1066,1,2,,,,,,,,,,,
4,14,1411,2,1066,2,2,,,,,,,,,,,
4,14,1411,2,1066,3,1,2,1,10,5,10500,10,5,52500,10,5,105000
4,14,1411,2,1066,4,2,,,,,,,,,,,
4,14,1413,2,670,1,2,,,,,,,,,,,
4,14,1413,2,670,2,2,,,,,,,,,,,
4,14,1413,2,670,3,1,2,1,11,5,10500,11,5,52500,11,5,105000
4,14,1413,2,670,4,2,,,,,,,,,,,
4,14,1413,1,2578,1,2,,,,,,,,,,,
4,14,1413,1,2578,2,2,,,,,,,,,,,
4,14,1413,1,2578,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
4,14,1413,1,2578,4,2,,,,,,,,,,,
4,14,1415,2,156,1,2,,,,,,,,,,,
4,14,1415,2,156,2,2,,,,,,,,,,,
4,14,1415,2,156,3,1,2,1,11,10,11000,11,10,55000,11,10,110000
4,14,1415,2,156,4,2,,,,,,,,,,,
4,14,1415,2,952,1,2,,,,,,,,,,,
4,14,1415,2,952,2,2,,,,,,,,,,,
4,14,1415,2,952,3,1,2,1,2,5,10500,6,5,52500,11,5,105000
4,14,1415,2,952,4,2,,,,,,,,,,,
4,14,1416,2,2314,1,2,,,,,,,,,,,
4,14,1416,2,2314,2,2,,,,,,,,,,,
4,14,1416,2,2314,3,1,2,1,6,5,10500,6,5,50500,12,5,105000
4,14,1416,2,2314,4,2,,,,,,,,,,,
2,15,1502,2,590,1,2,,,,,,,,,,,
2,15,1502,2,590,2,2,,,,,,,,,,,
2,15,1502,2,590,3,2,,,,,,,,,,,
2,15,1502,2,590,4,1,1,1,2,0,10000,4,0,50000,6,0,100000
2,15,1503,2,634,1,2,,,,,,,,,,,
2,15,1503,2,634,2,2,,,,,,,,,,,
2,15,1503,2,634,3,2,,,,,,,,,,,
2,15,1503,2,634,4,1,2,1,3,15,10500,6,15,57500,12,20,120000
2,15,1506,1,148,1,2,,,,,,,,,,,
2,15,1506,1,148,2,1,2,1,3,10,11000,6,10,55000,12,10,110000
2,15,1506,1,148,3,2,,,,,,,,,,,
2,15,1506,1,148,4,1,2,1,1,10,11000,6,15,57500,6,10,110000
2,15,1506,1,398,1,2,,,,,,,,,,,
2,15,1506,1,398,2,2,,,,,,,,,,,
2,15,1506,1,398,3,2,,,,,,,,,,,
2,15,1506,1,398,4,1,2,2,12,5,10500,5,5,55000,10,5,110000
2,15,1507,2,458,1,2,,,,,,,,,,,
2,15,1507,2,458,2,1,2,1,5,5,10500,6,5,52500,12,10,110000
2,15,1507,2,458,3,2,,,,,,,,,,,
2,15,1507,2,458,4,1,2,1,6,10,11000,6,10,55000,12,20,120000
2,15,1508,2,1682,1,2,,,,,,,,,,,
2,15,1508,2,1682,2,2,,,,,,,,,,,
2,15,1508,2,1682,3,1,2,1,6,10,11000,6,10,55000,6,10,110000
2,15,1508,2,1682,4,1,1,2,3,10,11000,6,20,60000,12,20,120000
2,15,1510,2,616,1,2,,,,,,,,,,,
2,15,1510,2,616,2,1,2,1,6,10,11000,6,10,55000,12,10,110000
2,15,1510,2,616,3,2,,,,,,,,,,,
2,15,1510,2,616,4,1,2,1,6,20,12000,6,20,60000,6,20,120000
2,15,1511,2,1938,1,2,,,,,,,,,,,
2,15,1511,2,1938,2,2,,,,,,,,,,,
2,15,1511,2,1938,3,2,,,,,,,,,,,
2,15,1511,2,1938,4,1,2,1,6,12,12000,6,15,65000,12,20,120000
4,16,1601,2,954,1,2,,,,,,,,,,,
4,16,1601,2,954,2,2,,,,,,,,,,,
4,16,1601,2,954,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
4,16,1601,2,954,4,2,,,,,,,,,,,
4,16,1602,2,1576,1,2,,,,,,,,,,,
4,16,1602,2,1576,2,2,,,,,,,,,,,
4,16,1602,2,1576,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
4,16,1602,2,1576,4,2,,,,,,,,,,,
4,16,1603,2,158,1,2,,,,,,,,,,,
4,16,1603,2,158,2,2,,,,,,,,,,,
4,16,1603,2,158,3,1,2,1,12,10,11000,12,10,55000,12,12,110000
4,16,1603,2,158,4,2,,,,,,,,,,,
4,16,1605,2,180,1,2,,,,,,,,,,,
4,16,1605,2,180,2,2,,,,,,,,,,,
4,16,1605,2,180,3,1,2,1,12,5,10500,12,5,52500,12,5,105000
4,16,1605,2,180,4,2,,,,,,,,,,,
4,16,1606,2,590,1,2,,,,,,,,,,,
4,16,1606,2,590,2,2,,,,,,,,,,,
4,16,1606,2,590,3,1,2,1,12,5,10500,12,5,52500,12,5,105000
4,16,1606,2,590,4,2,,,,,,,,,,,
4,16,1608,2,1104,1,2,,,,,,,,,,,
4,16,1608,2,1104,2,2,,,,,,,,,,,
4,16,1608,2,1104,3,1,2,1,12,5,10500,12,5,52500,12,5,105000
4,16,1608,2,1104,4,2,,,,,,,,,,,
4,16,1609,2,738,1,2,,,,,,,,,,,
4,16,1609,2,738,2,2,,,,,,,,,,,
4,16,1609,2,738,3,1,2,1,12,20,12000,12,20,60000,12,20,120000
4,16,1609,2,738,4,2,,,,,,,,,,,
4,16,1610,2,1006,1,2,,,,,,,,,,,
4,16,1610,2,1006,2,2,,,,,,,,,,,
4,16,1610,2,1006,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
4,16,1610,2,1006,4,2,,,,,,,,,,,
4,16,1612,2,108,1,2,,,,,,,,,,,
4,16,1612,2,108,2,2,,,,,,,,,,,
4,16,1612,2,108,3,1,2,1,12,0,10000,12,0,50000,12,0,100000
4,16,1612,2,108,4,2,,,,,,,,,,,
4,16,1612,2,414,1,2,,,,,,,,,,,
4,16,1612,2,414,2,2,,,,,,,,,,,
4,16,1612,2,414,3,1,2,1,12,5,10500,12,5,52500,12,5,105000
4,16,1612,2,414,4,2,,,,,,,,,,,
4,16,1613,2,440,1,2,,,,,,,,,,,
4,16,1613,2,440,2,2,,,,,,,,,,,
4,16,1613,2,440,3,1,2,1,12,5,10500,12,5,52500,12,5,105000
4,16,1613,2,440,4,2,,,,,,,,,,,
4,16,1616,2,296,1,2,,,,,,,,,,,
4,16,1616,2,296,2,2,,,,,,,,,,,
4,16,1616,2,296,3,1,1,1,12,10,11000,12,10,55000,12,10,110000
4,16,1616,2,296,4,2,,,,,,,,,,,
4,16,1618,2,1060,1,2,,,,,,,,,,,
4,16,1618,2,1060,2,2,,,,,,,,,,,
4,16,1618,2,1060,3,1,2,1,12,5,10000,12,5,52500,12,5,105000
4,16,1618,2,1060,4,2,,,,,,,,,,,
4,16,1620,2,106,1,2,,,,,,,,,,,
4,16,1620,2,106,2,2,,,,,,,,,,,
4,16,1620,2,106,3,1,1,1,12,5,10500,12,5,52500,12,5,105000
4,16,1620,2,106,4,2,,,,,,,,,,,
4,16,1622,2,18,1,2,,,,,,,,,,,
4,16,1622,2,18,2,2,,,,,,,,,,,
4,16,1622,2,18,3,1,2,1,12,5,10500,12,5,52500,12,5,105000
4,16,1622,2,18,4,2,,,,,,,,,,,
4,16,1624,1,136,1,2,,,,,,,,,,,
4,16,1624,1,136,2,2,,,,,,,,,,,
4,16,1624,1,136,3,1,2,1,12,3,10300,12,3,51500,12,3,103000
4,16,1624,1,136,4,2,,,,,,,,,,,
4,16,1624,1,286,1,2,,,,,,,,,,,
4,16,1624,1,286,2,2,,,,,,,,,,,
4,16,1624,1,286,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
4,16,1624,1,286,4,2,,,,,,,,,,,
4,16,1625,2,1210,1,2,,,,,,,,,,,
4,16,1625,2,1210,2,2,,,,,,,,,,,
4,16,1625,2,1210,3,1,1,1,12,5,10500,12,5,52500,12,5,105000
4,16,1625,2,1210,4,2,,,,,,,,,,,
4,16,1626,2,1546,1,2,,,,,,,,,,,
4,16,1626,2,1546,2,2,,,,,,,,,,,
4,16,1626,2,1546,3,1,2,1,12,0,10000,12,0,50000,12,0,100000
4,16,1626,2,1546,4,2,,,,,,,,,,,
3,17,1702,2,510,1,2,,,,,,,,,,,
3,17,1702,2,510,2,2,,,,,,,,,,,
3,17,1702,2,510,3,2,,,,,,,,,,,
3,17,1702,2,510,4,1,2,1,2,0,10000,5,0,50000,10,0,100000
3,17,1704,2,1080,1,2,,,,,,,,,,,
3,17,1704,2,1080,2,2,,,,,,,,,,,
3,17,1704,2,1080,3,2,,,,,,,,,,,
3,17,1704,2,1080,4,1,2,1,2,0,10000,4,0,50000,5,0,100000
3,17,1704,1,2074,1,1,1,1,3,20,12000,12,20,60000,12,20,120000
3,17,1704,1,2074,2,2,,,,,,,,,,,
3,17,1704,1,2074,3,2,,,,,,,,,,,
3,17,1704,1,2074,4,1,2,1,2,20,12000,10,10,55000,10,20,110000
3,17,1706,2,284,1,2,,,,,,,,,,,
3,17,1706,2,284,2,2,,,,,,,,,,,
3,17,1706,2,284,3,2,,,,,,,,,,,
3,17,1706,2,284,4,1,2,2,2,0,10000,6,0,50000,8,0,100000
3,17,1710,2,546,1,2,,,,,,,,,,,
3,17,1710,2,546,2,2,,,,,,,,,,,
3,17,1710,2,546,3,2,,,,,,,,,,,
3,17,1710,2,546,4,1,2,1,3,0,10000,7,0,50000,12,0,100000
3,17,1712,2,794,1,2,,,,,,,,,,,
3,17,1712,2,794,2,2,,,,,,,,,,,
3,17,1712,2,794,3,2,,,,,,,,,,,
3,17,1712,2,794,4,1,1,1,2,0,10000,5,0,50000,10,0,100000
3,17,1713,1,226,1,1,1,1,2,20,12000,5,20,60000,10,25,120000
3,17,1713,1,226,2,2,,,,,,,,,,,
3,17,1713,1,226,3,2,,,,,,,,,,,
3,17,1713,1,226,4,1,1,2,1,2,12000,5,20,60000,10,20,120000
3,17,1715,2,2244,1,2,,,,,,,,,,,
3,17,1715,2,2244,2,2,,,,,,,,,,,
3,17,1715,2,2244,3,2,,,,,,,,,,,
3,17,1715,2,2244,4,1,2,1,2,0,10000,5,0,50000,10,0,100000
3,17,1716,2,1452,1,2,,,,,,,,,,,
3,17,1716,2,1452,2,2,,,,,,,,,,,
3,17,1716,2,1452,3,2,,,,,,,,,,,
3,17,1716,2,1452,4,1,2,1,2,0,10000,6,0,50000,10,0,100000
3,17,1719,2,1354,1,2,,,,,,,,,,,
3,17,1719,2,1354,2,2,,,,,,,,,,,
