"item_name","item_cd","unit_name","unit_cd","unit_other","conv_national","conv_NC_1","conv_NE_2","conv_NW_3","conv_SE_4","conv_SS_5","conv_SW_6","note"
"WHEAT FLOUR",19,"DERICA MEDIUM",41,,0.755,0.754999995231628,0.754999995231628,0.754999995231628,0.754999995231628,0.754999995231628,0.754999995231628,
"WHEAT FLOUR",19,"DERICA LARGE",42,,1.315,1.31500005722046,1.31500005722046,1.31500005722046,1.36500000953674,1.26499998569489,1.31500005722046,
"WHEAT FLOUR",19,"DERICA VERY LARGE",43,,1.46,1.46000003814697,1.46000003814697,1.46000003814697,1.46000003814697,1.46000003814697,1.46000003814697,
"WHEAT FLOUR",19,"TIYA SMALL",50,,0.861,0.861000001430511,0.861000001430511,0.861000001430511,0.861000001430511,0.861000001430511,0.861000001430511,"Used milk cup ratio, garri"
"WHEAT FLOUR",19,"TIYA MEDIUM",51,,1.19,1.19000005722046,1.19000005722046,1.19000005722046,1.19000005722046,1.19000005722046,1.19000005722046,
"WHEAT FLOUR",19,"TIYA LARGE",52,,2.418,2.41799998283386,2.41799998283386,2.41799998283386,2.41799998283386,2.41799998283386,2.41799998283386,
"WHEAT FLOUR",19,"KOBIOWU MEDIUM",61,,1.1,1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,"Used milk cup ratio, garri"
"WHEAT FLOUR",19,"KOBIOWU LARGE",62,,1.895,1.89499998092651,1.89499998092651,1.89499998092651,1.89499998092651,1.89499998092651,1.89499998092651,"Used milk cup ratio, garri"
"WHEAT FLOUR",19,"BOWL SMALL",70,,0.93,0.930000007152557,0.930000007152557,0.930000007152557,0.930000007152557,0.930000007152557,0.930000007152557,
"WHEAT FLOUR",19,"BOWL MEDIUM",71,,1.42,1.41999995708466,1.41999995708466,1.41999995708466,1.41999995708466,1.41999995708466,1.41999995708466,
"WHEAT FLOUR",19,"BOWL LARGE",72,,3.02,3.01999998092651,3.01999998092651,3.01999998092651,3.01999998092651,3.01999998092651,3.01999998092651,
"MAIZE - FRESH (UNSHELLED/ON THE COB)",20,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"MAIZE - FRESH (UNSHELLED/ON THE COB)",20,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"MAIZE - FRESH (UNSHELLED/ON THE COB)",20,"PIECE SMALL",80,,0.24,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,
"MAIZE - FRESH (UNSHELLED/ON THE COB)",20,"PIECE MEDIUM",81,,0.36,0.360000014305115,0.360000014305115,0.360000014305115,0.360000014305115,0.360000014305115,0.360000014305115,
"MAIZE - FRESH (UNSHELLED/ON THE COB)",20,"PIECE LARGE",82,,0.61,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,
"MAIZE - FRESH (UNSHELLED/ON THE COB)",20,"HEAP SMALL",90,,1.94,1.94000005722046,1.94000005722046,1.94000005722046,1.94000005722046,1.94000005722046,1.94000005722046,
"MAIZE - FRESH (UNSHELLED/ON THE COB)",20,"HEAP MEDIUM",91,,2.775,2.77500009536743,2.77500009536743,2.77500009536743,2.77500009536743,2.77500009536743,2.77500009536743,
"MAIZE - FRESH (UNSHELLED/ON THE COB)",20,"HEAP LARGE",92,,4.75,4.75,4.75,4.75,4.75,4.75,4.75,
"MAIZE - FRESH (SHELLED/ON THE COB)",21,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"MAIZE - FRESH (SHELLED/ON THE COB)",21,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"MAIZE - FRESH (SHELLED/ON THE COB)",21,"PIECE SMALL",80,,0.145,0.144999995827675,0.144999995827675,0.144999995827675,0.144999995827675,0.144999995827675,0.144999995827675,
"MAIZE - FRESH (SHELLED/ON THE COB)",21,"PIECE MEDIUM",81,,0.22,0.219999998807907,0.219999998807907,0.219999998807907,0.219999998807907,0.219999998807907,0.219999998807907,
"MAIZE - FRESH (SHELLED/ON THE COB)",21,"PIECE LARGE",82,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,
"MAIZE - FRESH (SHELLED/ON THE COB)",21,"HEAP SMALL",90,,1.415,1.41499996185303,1.41499996185303,1.41499996185303,1.41499996185303,1.41499996185303,1.41499996185303,
"MAIZE - FRESH (SHELLED/ON THE COB)",21,"HEAP MEDIUM",91,,2.205,2.20499992370605,2.20499992370605,2.20499992370605,2.20499992370605,2.20499992370605,2.20499992370605,
"MAIZE - FRESH (SHELLED/ON THE COB)",21,"HEAP LARGE",92,,3.185,3.18499994277954,3.18499994277954,3.18499994277954,3.18499994277954,3.18499994277954,3.18499994277954,
"MAIZE (GRAINS, OFF THE COB)",22,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"MAIZE (GRAINS, OFF THE COB)",22,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"MAIZE (GRAINS, OFF THE COB)",22,"PAINT RUBBER",11,,3.667,3.58999991416931,3.66700005531311,3.66700005531311,3.55800008773804,3.73499989509583,3.84500002861023,
"MAIZE (GRAINS, OFF THE COB)",22,"MILK CUP",12,,0.167,0.196999996900558,0.145999997854233,0.172000005841255,0.170000001788139,0.166999995708466,0.158000007271767,
"MAIZE (GRAINS, OFF THE COB)",22,"CIGARETTE CUP",13,,0.189,0.188999995589256,0.188999995589256,0.188999995589256,0.207000002264977,0.170000001788139,0.188999995589256,
"MAIZE (GRAINS, OFF THE COB)",22,"TIN",14,,14.512,15.0699996948242,14.5120000839233,14.5120000839233,13.9549999237061,14.5120000839233,14.5120000839233,
"MAIZE (GRAINS, OFF THE COB)",22,"CONGO SMALL",20,,0.825,1.11000001430511,0.824999988079071,0.824999988079071,0.824999988079071,0.824999988079071,0.683000028133392,
"MAIZE (GRAINS, OFF THE COB)",22,"CONGO LARGE",21,,1.45,1.375,1.45000004768372,1.45000004768372,1.45000004768372,1.45000004768372,1.47500002384186,
"MAIZE (GRAINS, OFF THE COB)",22,"MUDU SMALL",30,,0.892,0.772000014781952,1.07200002670288,0.892000019550323,0.892000019550323,0.892000019550323,0.892000019550323,
"MAIZE (GRAINS, OFF THE COB)",22,"MUDU LARGE",31,,1.316,1.26999998092651,1.20200002193451,1.40699994564056,1.31599998474121,1.31599998474121,1.31599998474121,
"MAIZE (GRAINS, OFF THE COB)",22,"DERICA SMALL",40,,0.14,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,
"MAIZE (GRAINS, OFF THE COB)",22,"DERICA MEDIUM",41,,0.538,0.537999987602234,0.601999998092651,0.537999987602234,0.537999987602234,0.537999987602234,0.344999998807907,
"MAIZE (GRAINS, OFF THE COB)",22,"DERICA LARGE",42,,0.717,0.717000007629395,0.694999992847443,0.717000007629395,0.717000007629395,0.717000007629395,0.727999985218048,
"MAIZE (GRAINS, OFF THE COB)",22,"DERICA VERY LARGE",43,,1.836,1.83599996566772,1.83599996566772,1.83599996566772,1.81500005722046,1.80999994277954,1.92499995231628,
"MAIZE (GRAINS, OFF THE COB)",22,"TIYA SMALL",50,,0.546,0.546000003814697,0.546000003814697,0.546000003814697,0.546000003814697,0.546000003814697,0.546000003814697,"Used milk cup ratio, garri"
"MAIZE (GRAINS, OFF THE COB)",22,"TIYA MEDIUM",51,,1.655,1.65499997138977,1.65499997138977,1.65499997138977,1.65499997138977,1.65499997138977,1.65499997138977,
"MAIZE (GRAINS, OFF THE COB)",22,"TIYA LARGE",52,,2.515,2.51500010490417,2.51500010490417,2.51500010490417,2.51500010490417,2.51500010490417,2.51500010490417,
"MAIZE (GRAINS, OFF THE COB)",22,"KOBIOWU MEDIUM",61,,0.61,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,
"MAIZE (GRAINS, OFF THE COB)",22,"KOBIOWU LARGE",62,,1.207,1.20700001716614,1.20700001716614,1.20700001716614,1.20700001716614,1.20700001716614,1.20700001716614,
"MAIZE (GRAINS, OFF THE COB)",22,"BOWL SMALL",70,,0.59,0.589999973773956,0.589999973773956,0.589999973773956,0.589999973773956,0.589999973773956,0.589999973773956,"Used milk cup ratio, wheat flour, for bowl"
"MAIZE (GRAINS, OFF THE COB)",22,"BOWL MEDIUM",71,,0.901,0.901000022888184,0.901000022888184,0.901000022888184,0.901000022888184,0.901000022888184,0.901000022888184,"Used milk cup ratio, wheat flour, for bowl"
"MAIZE (GRAINS, OFF THE COB)",22,"BOWL LARGE",72,,1.916,1.91600000858307,1.91600000858307,1.91600000858307,1.91600000858307,1.91600000858307,1.91600000858307,"Used milk cup ratio, wheat flour, for bowl"
,23,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
,23,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"BREAD",25,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"BREAD",25,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"BREAD",25,,4,,0.01,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,
"BREAD",25,"PIECE SMALL",80,,0.38,0.379999995231628,0.379999995231628,0.379999995231628,0.379999995231628,0.379999995231628,0.379999995231628,
"BREAD",25,"PIECE MEDIUM",81,,0.575,0.574999988079071,0.574999988079071,0.574999988079071,0.574999988079071,0.574999988079071,0.574999988079071,
"BREAD",25,"PIECE LARGE",82,,0.78,0.779999971389771,0.779999971389771,0.779999971389771,0.779999971389771,0.779999971389771,0.779999971389771,
"CAKE",26,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"CAKE",26,"PIECE SMALL",80,,0.19,0.189999997615814,0.189999997615814,0.189999997615814,0.189999997615814,0.189999997615814,0.189999997615814,
"CAKE",26,"PIECE MEDIUM",81,,0.29,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535,
"CAKE",26,"PIECE LARGE",82,,0.52,0.519999980926514,0.519999980926514,0.519999980926514,0.519999980926514,0.519999980926514,0.519999980926514,
"BUNS/POFPOF/DONUTS",27,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"BUNS/POFPOF/DONUTS",27,"PIECE SMALL",80,,0.03,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,0.0299999993294477,
"BUNS/POFPOF/DONUTS",27,"PIECE MEDIUM",81,,0.04,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,
"BUNS/POFPOF/DONUTS",27,"PIECE LARGE",82,,0.05,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,
"BISCUITS",28,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"BISCUITS",28,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"BISCUITS",28,"PACKET/SACHET SMALL",120,,0.02,0.025000000372529,0.0189999993890524,0.0149999996647239,0.0209999997168779,0.025000000372529,0.0149999996647239,
"BISCUITS",28,"PACKET/SACHET MEDIUM",121,,0.048,0.0480000004172325,0.0489999987185001,0.0430000014603138,0.0359999984502792,0.0540000014007092,0.0520000010728836,
"BISCUITS",28,"PACKET/SACHET LARGE",122,,0.405,0.423000007867813,0.321999996900558,0.116999998688698,0.5,0.512000024318695,0.405000001192093,
,29,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"CASSAVA - ROOTS",30,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"CASSAVA - ROOTS",30,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"CASSAVA - ROOTS",30,"PAINT RUBBER",11,,1.715,1.7150000333786,1.7150000333786,1.7150000333786,1.7150000333786,1.7150000333786,1.7150000333786,
"CASSAVA - ROOTS",30,"PIECE SMALL",80,,0.79,0.790000021457672,0.790000021457672,0.790000021457672,0.790000021457672,0.790000021457672,0.790000021457672,
"CASSAVA - ROOTS",30,"PIECE MEDIUM",81,,1.59,1.5900000333786,1.5900000333786,1.5900000333786,1.5900000333786,1.5900000333786,1.5900000333786,
"CASSAVA - ROOTS",30,"PIECE LARGE",82,,2.99,2.99000000953674,2.99000000953674,2.99000000953674,2.99000000953674,2.99000000953674,2.99000000953674,
"CASSAVA - ROOTS",30,"HEAP SMALL",90,,10.13,10.1300001144409,10.1300001144409,10.1300001144409,10.1300001144409,10.1300001144409,10.1300001144409,
"CASSAVA - ROOTS",30,"HEAP MEDIUM",91,,21.615,21.6149997711182,21.6149997711182,21.6149997711182,21.6149997711182,21.6149997711182,21.6149997711182,
"CASSAVA - ROOTS",30,"HEAP LARGE",92,,32.9,32.9000015258789,32.9000015258789,32.9000015258789,32.9000015258789,32.9000015258789,32.9000015258789,
"YAM",31,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"YAM",31,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"YAM",31,"PIECE SMALL",80,,2.09,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,
"YAM",31,"PIECE MEDIUM",81,,2.955,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,
"YAM",31,"PIECE LARGE",82,,5.88,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,
"YAM",31,"HEAP SMALL",90,,8.815,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,
"YAM",31,"HEAP MEDIUM",91,,12.79,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,
"YAM",31,"HEAP LARGE",92,,21.885,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,
"GARI - WHITE",32,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"GARI - WHITE",32,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"GARI - WHITE",32,"PAINT RUBBER",11,,2.688,2.99200010299683,2.68799996376038,2.68799996376038,2.67199993133545,2.51099991798401,2.61500000953674,
"GARI - WHITE",32,"MILK CUP",12,,0.133,0.112000003457069,0.104999996721745,0.162000000476837,0.150000005960464,0.133000001311302,0.155000001192093,
"GARI - WHITE",32,"CIGARETTE CUP",13,,0.135,0.135000005364418,0.135000005364418,0.135000005364418,0.135000005364418,0.135000005364418,0.135000005364418,
"GARI - WHITE",32,"TIN",14,,15,15,15,15,15,15,15,
"GARI - WHITE",32,"CONGO SMALL",20,,0.475,0.330000013113022,0.474999994039536,0.474999994039536,0.474999994039536,0.474999994039536,0.547999978065491,
"GARI - WHITE",32,"CONGO LARGE",21,,0.947,0.759999990463257,0.947000026702881,0.947000026702881,0.947000026702881,0.947000026702881,1.00999999046326,
"GARI - WHITE",32,"MUDU SMALL",30,,0.854,0.837000012397766,0.865000009536743,0.853999972343445,0.853999972343445,0.853999972343445,0.853999972343445,
"GARI - WHITE",32,"MUDU LARGE",31,,1.327,1.375,0.944999992847443,1.43799996376038,1.32700002193451,1.32700002193451,1.32700002193451,
"GARI - WHITE",32,"DERICA SMALL",40,,0.203,0.202999994158745,0.365000009536743,0.202999994158745,0.202999994158745,0.104999996721745,0.219999998807907,
"GARI - WHITE",32,"DERICA MEDIUM",41,,0.465,0.465000003576279,0.462000012397766,0.465000003576279,0.465000003576279,0.465000003576279,0.474000006914139,
"GARI - WHITE",32,"DERICA LARGE",42,,0.998,0.998000025749207,0.998000025749207,0.579999983310699,0.998000025749207,1.17999994754791,1.07700002193451,
"GARI - WHITE",32,"DERICA VERY LARGE",43,,1.314,1.31400001049042,1.31400001049042,1.31400001049042,1.31700003147125,1.29999995231628,1.31400001049042,
"GARI - WHITE",32,"TIYA SMALL",50,,0.435,0.435000002384186,0.435000002384186,0.435000002384186,0.435000002384186,0.435000002384186,0.435000002384186,
"GARI - WHITE",32,"TIYA MEDIUM",51,,1.49,1.49000000953674,1.49000000953674,1.49000000953674,1.49000000953674,1.49000000953674,1.49000000953674,
"GARI - WHITE",32,"TIYA LARGE",52,,3.325,3.32500004768372,3.32500004768372,3.32500004768372,3.32500004768372,3.32500004768372,3.32500004768372,
"GARI - WHITE",32,"KOBIOWU MEDIUM",61,,0.556,0.555999994277954,0.555999994277954,0.555999994277954,0.555999994277954,0.555999994277954,0.555999994277954,
"GARI - WHITE",32,"KOBIOWU LARGE",62,,0.957,0.957000017166138,0.957000017166138,0.957000017166138,0.957000017166138,0.957000017166138,0.957000017166138,
"GARI - WHITE",32,"BOWL SMALL",70,,0.47,0.469999998807907,0.469999998807907,0.469999998807907,0.469999998807907,0.469999998807907,0.469999998807907,"Used milk cup ratio, wheat flour, for bowl"
"GARI - WHITE",32,"BOWL MEDIUM",71,,0.718,0.717999994754791,0.717999994754791,0.717999994754791,0.717999994754791,0.717999994754791,0.717999994754791,"Used milk cup ratio, wheat flour, for bowl"
"GARI - WHITE",32,"BOWL LARGE",72,,1.526,1.52600002288818,1.52600002288818,1.52600002288818,1.52600002288818,1.52600002288818,1.52600002288818,"Used milk cup ratio, wheat flour, for bowl"
"GARI - YELLOW",33,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"GARI - YELLOW",33,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"GARI - YELLOW",33,"PAINT RUBBER",11,,2.733,2.86800003051758,2.73300004005432,2.73300004005432,2.69600009918213,2.60800004005432,2.92499995231628,
"GARI - YELLOW",33,"MILK CUP",12,,0.142,0.119999997317791,0.116999998688698,0.140000000596046,0.150000005960464,0.142000004649162,0.187999993562698,
"GARI - YELLOW",33,"CIGARETTE CUP",13,,0.142,0.142000004649162,0.142000004649162,0.142000004649162,0.146999999880791,0.129999995231628,0.142000004649162,
"GARI - YELLOW",33,"TIN",14,,,,,,,,,
"GARI - YELLOW",33,"CONGO SMALL",20,,0.817,0.816999971866608,0.816999971866608,0.816999971866608,0.816999971866608,0.816999971866608,0.816999971866608,
"GARI - YELLOW",33,"CONGO LARGE",21,,1.125,1.125,1.125,1.125,1.125,1.125,1.125,
"GARI - YELLOW",33,"MUDU SMALL",30,,0.926,0.897000014781952,0.954999983310699,0.925999999046326,0.925999999046326,0.925999999046326,0.925999999046326,
"GARI - YELLOW",33,"MUDU LARGE",31,,1.578,1.31500005722046,1.57799994945526,1.71000003814697,1.57799994945526,1.57799994945526,1.57799994945526,
"GARI - YELLOW",33,"DERICA SMALL",40,,0.216,0.216000005602837,0.400000005960464,0.216000005602837,0.216000005602837,0.104999996721745,0.234999999403954,
"GARI - YELLOW",33,"DERICA MEDIUM",41,,0.522,0.522000014781952,0.485000014305115,0.540000021457672,0.522000014781952,0.522000014781952,0.532999992370605,
"GARI - YELLOW",33,"DERICA LARGE",42,,1.316,1.31599998474121,1.31599998474121,1.31599998474121,1.32500004768372,1.28999996185303,1.31599998474121,
"GARI - YELLOW",33,"DERICA VERY LARGE",43,,1.39,1.38999998569489,1.38999998569489,1.38999998569489,1.38499999046326,1.36000001430511,1.40799999237061,
"GARI - YELLOW",33,"TIYA SMALL",50,,1.675,1.67499995231628,1.67499995231628,1.67499995231628,1.67499995231628,1.67499995231628,1.67499995231628,
"GARI - YELLOW",33,"TIYA MEDIUM",51,,2.16,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,
"GARI - YELLOW",33,"TIYA LARGE",52,,4.94,4.94000005722046,4.94000005722046,4.94000005722046,4.94000005722046,4.94000005722046,4.94000005722046,
"GARI - YELLOW",33,"KOBIOWU MEDIUM",61,,0.655,0.654999971389771,0.654999971389771,0.654999971389771,0.654999971389771,0.654999971389771,0.654999971389771,
"GARI - YELLOW",33,"KOBIOWU LARGE",62,,,,,,,,,
"GARI - YELLOW",33,"BOWL SMALL",70,,0.503,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,0.503000020980835,"Used milk cup ratio, wheat flour, for bowl"
"GARI - YELLOW",33,"BOWL MEDIUM",71,,0.768,0.76800000667572,0.76800000667572,0.76800000667572,0.76800000667572,0.76800000667572,0.76800000667572,"Used milk cup ratio, wheat flour, for bowl"
"GARI - YELLOW",33,"BOWL LARGE",72,,1.634,1.63399994373322,1.63399994373322,1.63399994373322,1.63399994373322,1.63399994373322,1.63399994373322,"Used milk cup ratio, wheat flour, for bowl"
"COCOYAM",34,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"COCOYAM",34,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"COCOYAM",34,"BOWL SMALL",70,,1.625,1.625,1.625,1.625,1.625,1.625,1.625,
"COCOYAM",34,"BOWL MEDIUM",71,,3.59,3.58999991416931,3.58999991416931,3.58999991416931,3.58999991416931,3.58999991416931,3.58999991416931,
"COCOYAM",34,"BOWL LARGE",72,,4.555,4.55499982833862,4.55499982833862,4.55499982833862,4.55499982833862,4.55499982833862,4.55499982833862,
"COCOYAM",34,"PIECE SMALL",80,,0.175,0.174999997019768,0.174999997019768,0.174999997019768,0.174999997019768,0.174999997019768,0.174999997019768,
"COCOYAM",34,"PIECE MEDIUM",81,,0.195,0.194999992847443,0.194999992847443,0.194999992847443,0.194999992847443,0.194999992847443,0.194999992847443,
"COCOYAM",34,"PIECE LARGE",82,,0.365,0.365000009536743,0.365000009536743,0.365000009536743,0.365000009536743,0.365000009536743,0.365000009536743,
"COCOYAM",34,"HEAP SMALL",90,,0.46,0.46000000834465,0.46000000834465,0.46000000834465,0.46000000834465,0.46000000834465,0.46000000834465,
"COCOYAM",34,"HEAP MEDIUM",91,,1.205,1.20500004291534,1.20500004291534,1.20500004291534,1.20500004291534,1.20500004291534,1.20500004291534,
"COCOYAM",34,"HEAP LARGE",92,,1.86,1.86000001430511,1.86000001430511,1.86000001430511,1.86000001430511,1.86000001430511,1.86000001430511,
"PLANTAIN",35,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"PLANTAIN",35,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"PLANTAIN",35,"PIECE SMALL",80,,0.135,0.135000005364418,0.135000005364418,0.135000005364418,0.135000005364418,0.135000005364418,0.135000005364418,
"PLANTAIN",35,"PIECE MEDIUM",81,,0.23,0.230000004172325,0.230000004172325,0.230000004172325,0.230000004172325,0.230000004172325,0.230000004172325,
"PLANTAIN",35,"PIECE LARGE",82,,0.34,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,
"PLANTAIN",35,"BUNCH SMALL",100,,0.615,0.615000009536743,0.615000009536743,0.615000009536743,0.615000009536743,0.615000009536743,0.615000009536743,
"PLANTAIN",35,"BUNCH MEDIUM",101,,1.06,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,
"PLANTAIN",35,"BUNCH LARGE",102,,2.1,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,
"PLANTAIN",35,"STALK SMALL",110,,3.51,3.50999999046326,3.50999999046326,3.50999999046326,3.50999999046326,3.50999999046326,3.50999999046326,
"PLANTAIN",35,"STALK MEDIUM",111,,5.14,5.1399998664856,5.1399998664856,5.1399998664856,5.1399998664856,5.1399998664856,5.1399998664856,
"PLANTAIN",35,"STALK LARGE",112,,7.965,7.96500015258789,7.96500015258789,7.96500015258789,7.96500015258789,7.96500015258789,7.96500015258789,
"SWEET POTATO",36,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"SWEET POTATO",36,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"SWEET POTATO",36,"BIN/BASKET",10,,6.439,6.72499990463257,6.59499979019165,5.84000015258789,6.43900012969971,6.43900012969971,6.43900012969971,
"SWEET POTATO",36,"BOWL SMALL",70,,0.84,0.839999973773956,0.839999973773956,0.839999973773956,0.839999973773956,0.839999973773956,0.839999973773956,
"SWEET POTATO",36,"BOWL MEDIUM",71,,2.878,2.87800002098084,3.81500005722046,3.41499996185303,2.87800002098084,2.87800002098084,1.40499997138977,
"SWEET POTATO",36,"BOWL LARGE",72,,16.635,16.6350002288818,16.6350002288818,16.6350002288818,16.6350002288818,16.6350002288818,16.6350002288818,
"SWEET POTATO",36,"PIECE SMALL",80,,0.23,0.230000004172325,0.230000004172325,0.230000004172325,0.230000004172325,0.230000004172325,0.230000004172325,
"SWEET POTATO",36,"PIECE MEDIUM",81,,0.895,0.894999980926514,0.894999980926514,0.894999980926514,0.894999980926514,0.894999980926514,0.894999980926514,
"SWEET POTATO",36,"PIECE LARGE",82,,1.83,1.83000004291534,1.83000004291534,1.83000004291534,1.83000004291534,1.83000004291534,1.83000004291534,
"SWEET POTATO",36,"HEAP SMALL",90,,0.705,0.704999983310699,0.704999983310699,0.704999983310699,0.704999983310699,0.704999983310699,0.704999983310699,
"SWEET POTATO",36,"HEAP MEDIUM",91,,1.135,1.13499999046326,1.13499999046326,1.13499999046326,1.13499999046326,1.13499999046326,1.13499999046326,
"SWEET POTATO",36,"HEAP LARGE",92,,2.895,2.89499998092651,2.89499998092651,2.89499998092651,2.89499998092651,2.89499998092651,2.89499998092651,
"POTATOES",37,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"POTATOES",37,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"POTATOES",37,"BIN/BASKET",10,,5.859,8.02999973297119,5.09000015258789,5.54300022125244,5.85900020599365,5.85900020599365,5.85900020599365,
"POTATOES",37,"PAINT RUBBER",11,,3.9,3.90000009536743,3.90000009536743,3.90000009536743,3.90000009536743,3.90000009536743,3.90000009536743,
"POTATOES",37,"BOWL SMALL",70,,0.928,1.09500002861023,0.927999973297119,0.927999973297119,0.927999973297119,0.759999990463257,0.927999973297119,
"POTATOES",37,"BOWL MEDIUM",71,,1.382,1.38199996948242,1.39499998092651,1.29999995231628,1.38199996948242,1.45000004768372,1.38199996948242,
"POTATOES",37,"BOWL LARGE",72,,2.902,2.90199995040894,2.50999999046326,2.59999990463257,2.90199995040894,3.25,2.90199995040894,
"POTATOES",37,"PIECE SMALL",80,,0.06,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,
"POTATOES",37,"PIECE MEDIUM",81,,0.105,0.104999996721745,0.104999996721745,0.104999996721745,0.104999996721745,0.104999996721745,0.104999996721745,
