"zone","state","lga","sector","ea","item_cd","c8q1","c8q2","c8q2b","c8q3"
2,2,203,2,1224,73,1,90,,20
2,2,203,2,1224,74,1,90,,50
2,2,203,2,1224,76,1,90,,50
2,2,203,2,1224,77,1,90,,100
2,2,203,2,1224,78,1,100,,20
2,2,203,2,1224,160,1,4,,200
2,2,203,2,1224,164,1,3,,150
2,2,205,2,712,70,1,90,,100
2,2,205,2,712,71,1,2,,250
2,2,205,2,712,72,1,90,,100
2,2,205,2,712,73,1,90,,50
2,2,205,2,712,74,1,90,,50
2,2,205,2,712,75,1,50,,300
2,2,205,2,712,76,1,81,,200
2,2,205,2,712,77,1,70,,100
2,2,205,2,712,78,1,100,,50
2,2,205,2,712,79,1,100,,50
2,2,205,2,712,160,1,4,,200
2,2,205,2,712,163,1,4,,50
2,2,207,2,1302,70,1,71,,200
2,2,207,2,1302,71,1,2,,240
2,2,207,2,1302,72,1,91,,200
2,2,207,2,1302,73,1,91,,50
2,2,207,2,1302,74,1,90,,150
2,2,207,2,1302,75,1,50,,200
2,2,207,2,1302,76,1,71,,200
2,2,207,2,1302,77,1,90,,100
2,2,207,2,1302,78,1,100,,20
2,2,207,2,1302,79,1,100,,20
2,2,207,2,1302,160,1,4,,200
2,2,207,2,1302,163,1,4,,50
2,2,207,2,1302,164,1,3,,150
2,2,209,2,1040,70,1,70,,150
2,2,209,2,1040,71,1,2,,80
2,2,209,2,1040,72,1,90,,100
2,2,209,2,1040,73,1,91,,50
2,2,209,2,1040,74,1,91,,150
2,2,209,2,1040,75,1,30,,200
2,2,209,2,1040,76,1,90,,100
2,2,209,2,1040,77,1,90,,200
2,2,209,2,1040,78,1,2,,50
2,2,209,2,1040,79,1,2,,20
2,2,209,2,1040,160,1,4,,200
2,2,209,2,1040,162,1,3,,150
2,2,209,2,1040,163,1,4,,50
2,2,210,2,1300,70,1,90,,100
2,2,210,2,1300,71,1,2,,70
2,2,210,2,1300,72,1,90,,100
2,2,210,2,1300,73,1,92,,20
2,2,210,2,1300,75,1,50,,250
2,2,210,2,1300,76,1,90,,100
2,2,210,2,1300,78,1,100,,20
2,2,210,2,1300,79,1,100,,20
2,2,210,2,1300,160,1,4,,200
2,2,210,2,1300,163,1,4,,60
2,2,210,2,1300,164,1,3,,200
2,2,212,2,956,70,1,91,,200
2,2,212,2,956,71,1,2,,250
2,2,212,2,956,72,1,91,,200
2,2,212,2,956,73,1,91,,50
2,2,212,2,956,75,1,30,,300
2,2,212,2,956,76,1,91,,150
2,2,212,2,956,77,1,30,,200
2,2,212,2,956,78,1,100,,50
2,2,212,2,956,79,1,100,,20
2,2,212,2,956,160,1,4,,200
2,2,214,2,898,70,1,90,,50
2,2,214,2,898,71,1,2,,230
2,2,214,2,898,72,1,70,,150
2,2,214,2,898,73,1,91,,50
2,2,214,2,898,74,1,91,,150
2,2,214,2,898,75,1,50,,200
2,2,214,2,898,76,1,91,,200
2,2,214,2,898,77,1,12,,80
2,2,214,2,898,78,1,100,,20
2,2,214,2,898,79,1,100,,20
2,2,214,2,898,160,1,4,,150
2,2,214,2,898,163,1,4,,50
2,2,214,2,898,164,1,4,,200
2,2,215,1,8,70,1,90,,50
2,2,215,1,8,71,1,2,,230
2,2,215,1,8,72,1,90,,100
2,2,215,1,8,73,1,91,,50
2,2,215,1,8,74,1,90,,150
2,2,215,1,8,75,1,50,,200
2,2,215,1,8,76,1,90,,100
2,2,215,1,8,77,1,12,,100
2,2,215,1,8,78,1,100,,20
2,2,215,1,8,79,1,100,,20
2,2,215,1,8,160,1,4,,150
2,2,215,1,8,163,1,4,,50
2,2,215,1,8,164,1,4,,200
2,2,216,2,200,70,1,90,,100
2,2,216,2,200,71,1,2,,70
2,2,216,2,200,72,1,90,,100
2,2,216,2,200,73,1,90,,20
2,2,216,2,200,75,1,30,,150
2,2,216,2,200,76,1,90,,100
2,2,216,2,200,77,1,90,,100
2,2,216,2,200,78,1,100,,20
2,2,216,2,200,79,1,100,,20
2,2,216,2,200,160,1,4,,220
2,2,216,2,200,162,1,3,,150
2,2,216,2,200,163,1,4,,50
2,2,216,2,200,164,1,3,,200
2,2,218,2,1592,70,1,70,,200
2,2,218,2,1592,71,1,2,,250
2,2,218,2,1592,72,1,70,,100
2,2,218,2,1592,73,1,91,,50
2,2,218,2,1592,74,1,90,,100
2,2,218,2,1592,75,1,50,,250
2,2,218,2,1592,76,1,90,,100
2,2,218,2,1592,77,1,91,,200
2,2,218,2,1592,78,1,100,,20
2,2,218,2,1592,79,1,100,,20
2,2,218,2,1592,160,1,4,,200
2,2,218,2,1592,164,1,3,,100
2,2,221,2,18,70,1,90,,200
2,2,221,2,18,71,1,2,,80
2,2,221,2,18,72,1,90,,100
2,2,221,2,18,73,1,91,,50
2,2,221,2,18,74,1,91,,100
2,2,221,2,18,75,1,30,,300
2,2,221,2,18,76,1,91,,200
2,2,221,2,18,77,1,30,,300
2,2,221,2,18,78,1,100,,50
2,2,221,2,18,79,1,100,,50
2,2,221,2,18,164,1,3,,100
5,3,301,1,1198,10,1,12,".",35
5,3,301,1,1198,11,1,12,".",35
5,3,301,1,1198,13,1,12,".",50
5,3,301,1,1198,14,1,12,".",70
5,3,301,1,1198,19,1,1,".",600
5,3,301,1,1198,21,1,80,".",30
5,3,301,1,1198,31,1,1,,500
5,3,301,1,1198,32,1,11,,350
5,3,301,1,1198,33,1,11,,400
5,3,301,1,1198,34,1,91,,200
5,3,301,1,1198,35,1,111,,1250
5,3,301,1,1198,36,1,91,,200
5,3,301,1,1198,40,1,12,,50
5,3,301,1,1198,41,1,12,,60
5,3,301,1,1198,42,1,12,,50
5,3,301,1,1198,44,1,12,,80
5,3,301,1,1198,47,1,2,,20
5,3,301,1,1198,50,1,4,,200
5,3,301,1,1198,51,1,2,,100
5,3,301,1,1198,52,1,4,,250
5,3,301,1,1198,60,1,2,,200
5,3,301,1,1198,61,1,81,,100
5,3,301,1,1198,62,1,91,,100
5,3,301,1,1198,63,1,80,,40
5,3,301,1,1198,64,1,81,,300
5,3,301,1,1198,67,1,81,,120
5,3,301,1,1198,68,1,82,,400
5,3,301,1,1198,71,1,2,,150
5,3,301,1,1198,72,1,80,,10
5,3,301,1,1198,77,1,2,,20
5,3,301,1,1198,80,1,1,,1200
5,3,301,1,1198,83,1,81,,30
5,3,301,1,1198,84,1,81,,50
5,3,301,1,1198,90,1,2,,500
5,3,301,1,1198,93,1,2,,500
5,3,301,1,1198,101,1,2,,300
5,3,301,1,1198,102,1,2,,200
5,3,301,1,1198,103,1,2,,500
5,3,301,1,1198,105,1,2,,50
5,3,301,1,1198,106,1,2,,120
5,3,301,1,1198,111,1,2,,800
5,3,301,1,1198,112,1,2,,1300
5,3,301,1,1198,113,1,2,,130
5,3,301,1,1198,115,1,2,,110
5,3,301,1,1198,120,1,2,,30
5,3,301,1,1198,121,1,2,,750
5,3,301,1,1198,122,1,2,,10
5,3,301,1,1198,130,1,2,,230
5,3,301,1,1198,141,1,2,,30
5,3,301,1,1198,142,1,12,,500
5,3,301,1,1198,143,1,2,,100
5,3,301,1,1198,144,1,2,,20
5,3,301,1,1198,146,1,12,,150
5,3,301,1,1198,147,1,2,,50
5,3,301,1,1198,150,1,4,,150
5,3,301,1,1198,151,1,4,,10
5,3,301,1,1198,152,1,4,,120
5,3,301,1,1198,153,1,4,,70
5,3,301,1,1198,154,1,4,,120
5,3,301,1,1198,155,1,4,,800
5,3,301,1,1198,160,1,4,,250
5,3,301,1,1198,162,1,4,,500
5,3,301,1,1198,601,1,90,,100
5,3,305,2,4,71,1,2,,70
5,3,305,2,4,72,1,81,,20
5,3,305,2,4,74,1,80,,100
5,3,305,2,4,76,1,80,,50
5,3,305,2,4,77,1,2,,20
5,3,305,2,4,160,1,4,,250
5,3,305,2,4,162,1,4,,500
5,3,305,2,4,163,1,4,,850
5,3,305,2,4,164,1,4,,600
5,3,305,2,1542,71,1,2,,150
5,3,305,2,1542,72,1,81,,20
5,3,305,2,1542,74,1,90,,100
5,3,305,2,1542,76,1,91,,100
5,3,305,2,1542,77,1,13,,100
5,3,305,2,1542,160,1,4,,250
5,3,305,2,1542,164,1,4,,500
5,3,307,1,634,14,1,11,".",1100
5,3,307,1,634,40,1,12,,50
5,3,307,1,634,41,1,11,,1000
5,3,307,1,634,42,1,11,,1000
5,3,307,1,634,51,1,2,,100
5,3,307,1,634,70,1,91,,100
5,3,307,1,634,71,1,2,,150
5,3,307,1,634,72,1,91,,200
5,3,307,1,634,74,1,90,,50
5,3,307,1,634,76,1,80,,50
5,3,307,1,634,77,1,12,,120
5,3,307,1,634,78,1,2,,100
5,3,307,1,634,79,1,2,,50
5,3,307,1,634,106,1,2,,120
5,3,307,1,634,107,1,2,,110
5,3,307,1,634,111,1,2,,800
5,3,307,1,634,112,1,2,,1300
5,3,307,1,634,113,1,2,,130
5,3,307,1,634,115,1,2,,120
5,3,307,1,634,120,1,2,,250
5,3,307,1,634,121,1,2,,750
5,3,307,1,634,130,1,2,,230
5,3,307,1,634,150,1,4,,150
5,3,307,1,634,151,1,4,,10
5,3,307,1,634,152,1,4,,120
5,3,307,1,634,153,1,4,,70
5,3,307,1,634,154,1,4,,350
5,3,307,1,634,155,1,4,,800
5,3,307,1,634,163,1,4,,1400
5,3,307,1,634,164,1,4,,500
5,3,309,2,478,71,1,2,,150
5,3,309,2,478,72,1,80,,10
5,3,309,2,478,76,1,90,,50
5,3,309,2,478,77,1,2,,50
5,3,309,2,478,160,1,4,,250
5,3,309,2,478,163,1,4,,600
5,3,309,2,478,164,1,4,,500
5,3,312,2,20,71,1,2,,150
5,3,312,2,20,72,1,81,,20
5,3,312,2,20,77,1,2,,20
5,3,312,2,20,160,1,4,,220
5,3,312,2,20,162,1,4,,500
5,3,313,2,70,71,1,2,,150
5,3,313,2,70,72,1,81,,10
5,3,313,2,70,77,1,2,,20
5,3,313,2,70,160,1,4,,250
5,3,313,2,70,162,1,4,,500
5,3,316,2,874,70,1,91,,100
5,3,316,2,874,71,1,2,,150
5,3,316,2,874,72,1,91,,100
5,3,316,2,874,73,1,90,,100
5,3,316,2,874,74,1,91,,200
5,3,316,2,874,76,1,90,,50
5,3,316,2,874,77,1,13,,60
5,3,318,2,1136,71,1,2,,70
5,3,318,2,1136,160,1,4,,300
5,3,318,2,1136,163,1,4,,1500
5,3,318,2,1136,164,1,4,,600
5,3,321,2,364,71,1,2,,150
5,3,321,2,364,160,1,4,,250
5,3,321,2,364,163,1,4,,1400
5,3,321,2,364,164,1,4,,500
5,3,323,2,580,70,1,81,,100
5,3,323,2,580,71,1,2,,150
5,3,323,2,580,72,1,91,,100
5,3,323,2,580,73,1,2,,100
5,3,323,2,580,74,1,90,,100
5,3,323,2,580,76,1,91,,50
5,3,323,2,580,77,1,13,,100
5,3,323,2,580,78,1,2,,100
5,3,323,2,580,79,1,2,,50
5,3,323,2,580,161,1,4,,60
5,3,326,2,74,71,1,2,,150
5,3,326,2,74,72,1,2,,10
5,3,326,2,74,74,1,90,,100
5,3,326,2,74,76,1,2,,50
5,3,326,2,74,77,1,2,,20
5,3,326,2,74,160,1,4,,250
5,3,329,2,696,13,1,13,".",50
5,3,329,2,696,14,1,13,".",70
5,3,329,2,696,32,1,11,,400
5,3,329,2,696,33,1,11,,400
5,3,329,2,696,50,1,4,,250
5,3,329,2,696,51,1,2,,150
5,3,329,2,696,52,1,4,,300
5,3,329,2,696,70,1,91,,100
5,3,329,2,696,71,1,2,,150
5,3,329,2,696,72,1,91,,50
5,3,329,2,696,74,1,90,,100
5,3,329,2,696,76,1,90,,50
5,3,329,2,696,77,1,13,,100
5,3,329,2,696,83,1,2,,35
5,3,329,2,696,84,1,2,,50
5,3,329,2,696,106,1,2,,130
5,3,329,2,696,111,1,2,,900
5,3,329,2,696,112,1,2,,900
5,3,329,2,696,113,1,2,,130
5,3,329,2,696,115,1,2,,110
5,3,329,2,696,120,1,2,,30
5,3,329,2,696,121,1,2,,800
5,3,329,2,696,130,1,2,,240
5,3,329,2,696,150,1,4,,120
5,3,329,2,696,151,1,4,,15
5,3,329,2,696,152,1,4,,120
5,3,329,2,696,153,1,4,,70
5,3,329,2,696,154,1,4,,120
5,3,329,2,696,155,1,4,,800
5,3,331,1,516,70,1,91,,50
5,3,331,1,516,71,1,2,,70
5,3,331,1,516,72,1,92,,100
5,3,331,1,516,74,1,90,,200
5,3,331,1,516,76,1,91,,50
5,3,331,1,516,77,1,13,,60
5,3,331,1,516,160,1,4,,250
5,3,331,1,516,163,1,4,,1200
5,3,331,1,516,164,1,4,,500
5,3,331,1,2322,70,1,91,,100
5,3,331,1,2322,71,1,2,,120
5,3,331,1,2322,72,1,91,,100
5,3,331,1,2322,74,1,90,,100
5,3,331,1,2322,76,1,91,,100
5,3,331,1,2322,77,1,2,,50
4,4,401,1,738,13,1,13,".",40
4,4,401,1,738,14,1,13,".",70
4,4,401,1,738,18,1,13,".",50
4,4,401,1,738,19,1,13,".",40
4,4,401,1,738,31,1,1,,420
4,4,401,1,738,32,1,13,,25
4,4,401,1,738,33,1,13,,25
4,4,401,1,738,34,1,90,,100
4,4,401,1,738,35,1,110,,350
4,4,401,1,738,36,1,90,,100
4,4,401,1,738,37,1,90,,100
4,4,401,1,738,41,1,13,,70
4,4,401,1,738,42,1,13,,70
4,4,401,1,738,43,1,90,,50
4,4,401,1,738,44,1,13,,70
4,4,401,1,738,46,1,80,,80
4,4,401,1,738,47,1,80,,50
4,4,401,1,738,50,1,4,,180
4,4,401,1,738,51,1,2,,350
4,4,401,1,738,52,1,4,,280
4,4,401,1,738,60,1,100,,150
4,4,401,1,738,61,1,90,,100
4,4,401,1,738,62,1,90,,100
4,4,401,1,738,63,1,90,,100
4,4,401,1,738,67,1,80,,80
4,4,401,1,738,70,1,90,,100
4,4,401,1,738,71,1,2,,50
4,4,401,1,738,72,1,80,,40
4,4,401,1,738,73,1,90,,50
4,4,401,1,738,74,1,90,,100
4,4,401,1,738,76,1,90,,50
4,4,401,1,738,77,1,90,,50
4,4,401,1,738,80,1,1,,2750
4,4,401,1,738,83,1,80,,30
4,4,401,1,738,90,1,1,,450
4,4,401,1,738,93,1,2,,300
4,4,401,1,738,101,1,2,,340
4,4,401,1,738,103,1,90,,200
4,4,401,1,738,111,1,2,,480
4,4,401,1,738,113,1,2,,110
4,4,401,1,738,121,1,2,,470
4,4,401,1,738,122,1,2,,480
4,4,401,1,738,130,1,2,,260
4,4,401,1,738,140,1,120,,50
4,4,401,1,738,141,1,2,,50
4,4,401,1,738,142,1,13,,350
4,4,401,1,738,144,1,120,,50
4,4,401,1,738,145,1,13,,100
4,4,401,1,738,146,1,13,,60
4,4,401,1,738,150,1,4,,80
4,4,401,1,738,151,1,4,,10
4,4,401,1,738,152,1,4,,110
4,4,401,1,738,153,1,4,,70
4,4,401,1,738,160,1,4,,250
4,4,401,1,738,161,1,4,,100
4,4,401,1,738,163,1,4,,850
4,4,401,1,1460,13,1,13,".",50
4,4,401,1,1460,14,1,13,".",80
4,4,401,1,1460,22,1,13,".",70
4,4,401,1,1460,31,1,1,,300
4,4,401,1,1460,32,1,13,,25
4,4,401,1,1460,33,1,13,,25
4,4,401,1,1460,34,1,90,,100
4,4,401,1,1460,35,1,110,,250
4,4,401,1,1460,36,1,90,,100
4,4,401,1,1460,37,1,90,,100
4,4,401,1,1460,41,1,13,,70
4,4,401,1,1460,42,1,13,,70
4,4,401,1,1460,43,1,90,,50
4,4,401,1,1460,44,1,12,,70
4,4,401,1,1460,46,1,80,,90
4,4,401,1,1460,47,1,80,,50
4,4,401,1,1460,48,1,2,,200
4,4,401,1,1460,50,1,4,,200
4,4,401,1,1460,51,1,2,,350
4,4,401,1,1460,52,1,4,,280
4,4,401,1,1460,60,1,100,,200
4,4,401,1,1460,61,1,90,,100
4,4,401,1,1460,62,1,90,,200
4,4,401,1,1460,63,1,80,,70
4,4,401,1,1460,64,1,80,,100
4,4,401,1,1460,67,1,2,,100
4,4,401,1,1460,68,1,80,,100
4,4,401,1,1460,69,1,80,,60
4,4,401,1,1460,70,1,90,,150
4,4,401,1,1460,71,1,2,,50
4,4,401,1,1460,72,1,80,,50
4,4,401,1,1460,73,1,90,,60
4,4,401,1,1460,74,1,90,,100
4,4,401,1,1460,76,1,90,,50
4,4,401,1,1460,77,1,90,,50
4,4,401,1,1460,83,1,80,,30
4,4,401,1,1460,90,1,1,,500
4,4,401,1,1460,93,1,2,,300
4,4,401,1,1460,95,1,2,,400
4,4,401,1,1460,101,1,2,,320
4,4,401,1,1460,103,1,90,,200
4,4,401,1,1460,111,1,2,,540
4,4,401,1,1460,112,1,2,,1000
4,4,401,1,1460,113,1,2,,115
4,4,401,1,1460,120,1,2,,350
4,4,401,1,1460,121,1,2,,570
4,4,401,1,1460,122,1,2,,500
4,4,401,1,1460,130,1,2,,260
4,4,401,1,1460,140,1,120,,50
4,4,401,1,1460,141,1,120,,50
4,4,401,1,1460,142,1,13,,350
4,4,401,1,1460,144,1,120,,50
4,4,401,1,1460,145,1,13,,110
4,4,401,1,1460,146,1,13,,50
4,4,401,1,1460,150,1,4,,100
4,4,401,1,1460,151,1,4,,10
4,4,401,1,1460,152,1,4,,115
4,4,401,1,1460,153,1,4,,70
4,4,401,1,1460,154,1,4,,170
4,4,401,1,1460,160,1,4,,250
4,4,401,1,1460,161,1,4,,100
4,4,401,1,1460,163,1,4,,850
4,4,401,2,2106,13,1,13,".",45
4,4,401,2,2106,14,1,13,".",70
4,4,401,2,2106,22,1,13,".",70
4,4,401,2,2106,31,1,1,,500
4,4,401,2,2106,32,1,13,,20
4,4,401,2,2106,33,1,13,,20
4,4,401,2,2106,34,1,90,,100
4,4,401,2,2106,35,1,110,,200
4,4,401,2,2106,37,1,90,,100
4,4,401,2,2106,42,1,13,,70
4,4,401,2,2106,43,1,90,,50
4,4,401,2,2106,44,1,13,,80
4,4,401,2,2106,46,1,2,,100
4,4,401,2,2106,47,1,80,,50
4,4,401,2,2106,50,1,4,,200
4,4,401,2,2106,51,1,2,,400
4,4,401,2,2106,52,1,4,,280
4,4,401,2,2106,60,1,100,,200
4,4,401,2,2106,61,1,90,,100
4,4,401,2,2106,67,1,2,,120
4,4,401,2,2106,68,1,2,,100
4,4,401,2,2106,69,1,80,,50
4,4,401,2,2106,70,1,90,,200
4,4,401,2,2106,71,1,2,,50
4,4,401,2,2106,72,1,80,,50
4,4,401,2,2106,74,1,90,,100
4,4,401,2,2106,76,1,90,,50
4,4,401,2,2106,77,1,90,,50
4,4,401,2,2106,80,1,1,,2500
4,4,401,2,2106,83,1,80,,30
4,4,401,2,2106,90,1,1,,650
4,4,401,2,2106,93,1,1,,500
4,4,401,2,2106,101,1,2,,400
4,4,401,2,2106,102,1,2,,450
4,4,401,2,2106,103,1,2,,200
4,4,401,2,2106,111,1,2,,560
4,4,401,2,2106,113,1,2,,120
