"zone","state","lga","sector","ea","group_cd","c3q1","c3q2","c3q3","c3q3b","c3q4","c3q5","c3q6"
4,4,401,2,2106,304,2,,,,,,
4,4,401,2,2106,305,1,2,2,,25,25,6
4,4,401,2,2106,306,1,1,2,,50,20,20
4,4,401,2,2106,307,1,2,2,,55,23,20
4,4,401,2,2106,308,1,2,2,,40,20,20
4,4,401,2,2106,309,2,,,,,,
4,4,401,2,2106,310,2,,,,,,
4,4,401,2,2106,311,1,3,2,,20,9,3
4,4,401,2,2106,312,2,,,,,,
4,4,401,2,2106,313,1,1,2,,35,0,6
4,4,401,2,2106,314,2,,,,,,
4,4,401,2,2106,315,2,,,,,,
4,4,402,2,1080,301,1,1,3,,46,0,15
4,4,402,2,1080,302,2,,,,,,
4,4,402,2,1080,303,2,,,,,,
4,4,402,2,1080,304,2,,,,,,
4,4,402,2,1080,305,1,1,2,,80,80,41
4,4,402,2,1080,306,1,1,2,,70,23,60
4,4,402,2,1080,307,1,4,3,,90,27,41
4,4,402,2,1080,308,2,,,,,,
4,4,402,2,1080,309,2,,,,,,
4,4,402,2,1080,310,2,,,,,,
4,4,402,2,1080,311,2,,,,,,
4,4,402,2,1080,312,2,,,,,,
4,4,402,2,1080,313,1,1,1,,24,0,21
4,4,402,2,1080,314,2,,,,,,
4,4,402,2,1080,315,2,,,,,,
4,4,403,2,836,301,1,1,2,,25,0,8
4,4,403,2,836,302,1,1,3,,80,51,25
4,4,403,2,836,303,1,1,2,,33,18,15
4,4,403,2,836,304,2,,,,,,
4,4,403,2,836,305,1,1,2,,90,90,43
4,4,403,2,836,306,1,1,2,,56,21,40
4,4,403,2,836,307,1,5,3,,72,20,27
4,4,403,2,836,308,2,,,,,,
4,4,403,2,836,309,2,,,,,,
4,4,403,2,836,310,2,,,,,,
4,4,403,2,836,311,1,1,4,,31,19,8
4,4,403,2,836,312,2,,,,,,
4,4,403,2,836,313,1,1,1,,20,0,15
4,4,403,2,836,314,2,,,,,,
4,4,403,2,836,315,2,,,,,,
4,4,405,2,484,301,1,1,2,,25,0,5
4,4,405,2,484,302,1,2,2,,42,20,10
4,4,405,2,484,303,1,1,2,,20,12,5
4,4,405,2,484,304,1,1,2,,45,30,12
4,4,405,2,484,305,1,1,2,,36,36,15
4,4,405,2,484,306,1,1,2,,50,22,23
4,4,405,2,484,307,1,3,2,,48,25,21
4,4,405,2,484,308,1,1,2,,45,25,12
4,4,405,2,484,309,2,,,,,,
4,4,405,2,484,310,2,,,,,,
4,4,405,2,484,311,1,1,2,,30,14,14
4,4,405,2,484,312,2,,,,,,
4,4,405,2,484,313,1,1,2,,30,0,12
4,4,405,2,484,314,2,,,,,,
4,4,405,2,484,315,2,,,,,,
4,4,405,2,722,301,1,1,2,,10,0,2
4,4,405,2,722,302,2,,,,,,
4,4,405,2,722,303,2,,,,,,
4,4,405,2,722,304,1,1,2,,15,6,4
4,4,405,2,722,305,1,1,2,,40,40,15
4,4,405,2,722,306,1,1,2,,35,0,10
4,4,405,2,722,307,1,1,2,,50,20,15
4,4,405,2,722,308,2,,,,,,
4,4,405,2,722,309,2,,,,,,
4,4,405,2,722,310,2,,,,,,
4,4,405,2,722,311,1,3,3,,20,9,5
4,4,405,2,722,312,2,,,,,,
4,4,405,2,722,313,2,,,,,,
4,4,405,2,722,314,2,,,,,,
4,4,405,2,722,315,2,,,,,,
4,4,407,2,796,301,1,1,2,,20,0,5
4,4,407,2,796,302,1,5,2,,20,10,11
4,4,407,2,796,303,2,,,,,,
4,4,407,2,796,304,2,,,,,,
4,4,407,2,796,305,1,4,2,,25,25,15
4,4,407,2,796,306,1,1,2,,120,30,25
4,4,407,2,796,307,1,3,2,,55,20,22
4,4,407,2,796,308,1,4,2,,25,15,18
4,4,407,2,796,309,2,,,,,,
4,4,407,2,796,310,2,,,,,,
4,4,407,2,796,311,1,3,2,,40,20,15
4,4,407,2,796,312,2,,,,,,
4,4,407,2,796,313,1,1,1,,20,0,12
4,4,407,2,796,314,2,,,,,,
4,4,407,2,796,315,2,,,,,,
4,4,410,1,3192,301,1,2,2,,25,0,5
4,4,410,1,3192,302,2,,,,,,
4,4,410,1,3192,303,1,1,2,,30,20,10
4,4,410,1,3192,304,2,,,,,,
4,4,410,1,3192,305,1,1,2,,50,50,20
4,4,410,1,3192,306,1,1,2,,55,25,26
4,4,410,1,3192,307,1,3,2,,35,15,20
4,4,410,1,3192,308,1,1,2,,40,20,10
4,4,410,1,3192,309,2,,,,,,
4,4,410,1,3192,310,2,,,,,,
4,4,410,1,3192,311,1,1,2,,30,20,10
4,4,410,1,3192,312,2,,,,,,
4,4,410,1,3192,313,1,1,2,,35,0,20
4,4,410,1,3192,314,2,,,,,,
4,4,410,1,3192,315,2,,,,,,
4,4,410,1,3414,301,1,1,2,,25,0,5
4,4,410,1,3414,302,2,,,,,,
4,4,410,1,3414,303,2,,,,,,
4,4,410,1,3414,304,2,,,,,,
4,4,410,1,3414,305,1,1,2,,40,40,20
4,4,410,1,3414,306,1,1,2,,48,20,15
4,4,410,1,3414,307,1,3,2,,35,20,12
4,4,410,1,3414,308,1,1,2,,38,25,14
4,4,410,1,3414,309,2,,,,,,
4,4,410,1,3414,310,2,,,,,,
4,4,410,1,3414,311,1,1,2,,30,16,12
4,4,410,1,3414,312,2,,,,,,
4,4,410,1,3414,313,1,1,1,,25,0,15
4,4,410,1,3414,314,2,,,,,,
4,4,410,1,3414,315,2,,,,,,
4,4,410,2,4036,301,1,1,2,,80,0,20
4,4,410,2,4036,302,2,,,,,,
4,4,410,2,4036,303,2,,,,,,
4,4,410,2,4036,304,2,,,,,,
4,4,410,2,4036,305,1,1,2,,120,120,45
4,4,410,2,4036,306,1,1,2,,73,25,55
4,4,410,2,4036,307,1,5,4,,100,35,33
4,4,410,2,4036,308,2,,,,,,
4,4,410,2,4036,309,2,,,,,,
4,4,410,2,4036,310,2,,,,,,
4,4,410,2,4036,311,2,,,,,,
4,4,410,2,4036,312,2,,,,,,
4,4,410,2,4036,313,1,1,1,,16,0,16
4,4,410,2,4036,314,2,,,,,,
4,4,410,2,4036,315,2,,,,,,
4,4,411,1,1486,301,1,1,3,,20,0,5
4,4,411,1,1486,302,2,,,,,,
4,4,411,1,1486,303,2,,,,,,
4,4,411,1,1486,304,2,,,,,,
4,4,411,1,1486,305,1,1,2,,53,53,18
4,4,411,1,1486,306,1,1,2,,60,20,50
4,4,411,1,1486,307,1,4,4,,100,35,70
4,4,411,1,1486,308,2,,,,,,
4,4,411,1,1486,309,2,,,,,,
4,4,411,1,1486,310,2,,,,,,
4,4,411,1,1486,311,2,,,,,,
4,4,411,1,1486,312,2,,,,,,
4,4,411,1,1486,313,1,1,1,,18,0,18
4,4,411,1,1486,314,2,,,,,,
4,4,411,1,1486,315,2,,,,,,
4,4,412,2,1606,301,1,1,3,,53,0,15
4,4,412,2,1606,302,2,,,,,,
4,4,412,2,1606,303,2,,,,,,
4,4,412,2,1606,304,2,,,,,,
4,4,412,2,1606,305,1,1,2,,90,90,40
4,4,412,2,1606,306,1,1,2,,70,25,52
4,4,412,2,1606,307,1,4,3,,120,38,27
4,4,412,2,1606,308,2,,,,,,
4,4,412,2,1606,309,2,,,,,,
4,4,412,2,1606,310,2,,,,,,
4,4,412,2,1606,311,1,1,3,,61,30,21
4,4,412,2,1606,312,2,,,,,,
4,4,412,2,1606,313,1,1,1,,30,0,27
4,4,412,2,1606,314,2,,,,,,
4,4,412,2,1606,315,2,,,,,,
4,4,412,2,2592,301,1,1,3,,18,0,4
4,4,412,2,2592,302,2,,,,,,
4,4,412,2,2592,303,2,,,,,,
4,4,412,2,2592,304,2,,,,,,
4,4,412,2,2592,305,1,1,2,,83,83,25
4,4,412,2,2592,306,1,1,2,,75,20,61
4,4,412,2,2592,307,1,5,4,,110,40,58
4,4,412,2,2592,308,2,,,,,,
4,4,412,2,2592,309,2,,,,,,
4,4,412,2,2592,310,2,,,,,,
4,4,412,2,2592,311,1,1,3,,40,25,15
4,4,412,2,2592,312,2,,,,,,
4,4,412,2,2592,313,1,1,1,,21,0,17
4,4,412,2,2592,314,2,,,,,,
4,4,412,2,2592,315,2,,,,,,
4,4,413,2,1540,301,1,1,3,,15,2,0
4,4,413,2,1540,302,2,,,,,,
4,4,413,2,1540,303,2,,,,,,
4,4,413,2,1540,304,1,2,2,,30,20,10
4,4,413,2,1540,305,1,2,2,,40,40,15
4,4,413,2,1540,306,1,1,2,,50,20,20
4,4,413,2,1540,307,1,3,2,,50,22,32
4,4,413,2,1540,308,1,1,2,,45,45,20
4,4,413,2,1540,309,2,,,,,,
4,4,413,2,1540,310,2,,,,,,
4,4,413,2,1540,311,1,2,2,,30,27,18
4,4,413,2,1540,312,2,,,,,,
4,4,413,2,1540,313,1,1,1,,30,0,20
4,4,413,2,1540,314,2,,,,,,
4,4,413,2,1540,315,2,,,,,,
4,4,414,1,2176,301,1,1,2,,23,0,0
4,4,414,1,2176,302,2,,,,,,
4,4,414,1,2176,303,2,,,,,,
4,4,414,1,2176,304,2,,,,,,
4,4,414,1,2176,305,1,1,2,,100,100,40
4,4,414,1,2176,306,1,1,2,,73,20,60
4,4,414,1,2176,307,1,5,4,,20,7,6
4,4,414,1,2176,308,2,,,,,,
4,4,414,1,2176,309,2,,,,,,
4,4,414,1,2176,310,2,,,,,,
4,4,414,1,2176,311,2,,,,,,
4,4,414,1,2176,312,2,,,,,,
4,4,414,1,2176,313,1,1,1,,20,0,20
4,4,414,1,2176,314,2,,,,,,
4,4,414,1,2176,315,2,,,,,,
4,4,415,1,2108,301,1,1,2,,18,0,0
4,4,415,1,2108,302,2,,,,,,
4,4,415,1,2108,303,2,,,,,,
4,4,415,1,2108,304,2,,,,,,
4,4,415,1,2108,305,1,1,2,,80,80,30
4,4,415,1,2108,306,1,1,2,,56,23,56
4,4,415,1,2108,307,1,5,4,,120,52,73
4,4,415,1,2108,308,2,,,,,,
4,4,415,1,2108,309,2,,,,,,
4,4,415,1,2108,310,2,,,,,,
4,4,415,1,2108,311,2,,,,,,
4,4,415,1,2108,312,2,,,,,,
4,4,415,1,2108,313,1,1,1,,25,0,25
4,4,415,1,2108,314,2,,,,,,
4,4,415,1,2108,315,2,,,,,,
4,4,416,1,616,301,2,,,,,,
4,4,416,1,616,302,2,,,,,,
4,4,416,1,616,303,2,,,,,,
4,4,416,1,616,304,1,1,2,,30,10,9
4,4,416,1,616,305,1,1,3,,33,33,12
4,4,416,1,616,306,1,1,2,,41,15,32
4,4,416,1,616,307,1,4,4,,50,17,19
4,4,416,1,616,308,2,,,,,,
4,4,416,1,616,309,2,,,,,,
4,4,416,1,616,310,2,,,,,,
4,4,416,1,616,311,2,,,,,,
4,4,416,1,616,312,2,,,,,,
4,4,416,1,616,313,1,1,1,,16,0,16
4,4,416,1,616,314,2,,,,,,
4,4,416,1,616,315,2,,,,,,
4,4,417,1,678,301,1,1,3,,20,5,3
4,4,417,1,678,302,2,,,,,,
4,4,417,1,678,303,2,,,,,,
4,4,417,1,678,304,2,,,,,,
4,4,417,1,678,305,1,1,2,,50,50,10
4,4,417,1,678,306,1,1,2,,40,15,30
4,4,417,1,678,307,1,3,4,,100,30,45
4,4,417,1,678,308,2,,,,,,
4,4,417,1,678,309,2,,,,,,
4,4,417,1,678,310,2,,,,,,
4,4,417,1,678,311,1,1,4,,60,41,30
4,4,417,1,678,312,2,,,,,,
4,4,417,1,678,313,1,1,1,,20,0,15
4,4,417,1,678,314,2,,,,,,
4,4,417,1,678,315,2,,,,,,
4,4,418,1,44,301,1,1,4,,10,0,0
4,4,418,1,44,302,2,,,,,,
4,4,418,1,44,303,2,,,,,,
4,4,418,1,44,304,2,,,,,,
4,4,418,1,44,305,1,1,2,,30,30,10
4,4,418,1,44,306,1,1,2,,40,10,29
4,4,418,1,44,307,1,3,3,,20,7,3
4,4,418,1,44,308,2,,,,,,
4,4,418,1,44,309,2,,,,,,
4,4,418,1,44,310,2,,,,,,
4,4,418,1,44,311,2,,,,,,
4,4,418,1,44,312,2,,,,,,
4,4,418,1,44,313,1,1,1,,10,0,10
4,4,418,1,44,314,2,,,,,,
4,4,418,1,44,315,2,,,,,,
4,4,419,2,296,301,1,2,2,,25,0,5
4,4,419,2,296,302,2,,,,,,
4,4,419,2,296,303,1,3,2,,35,20,10
4,4,419,2,296,304,2,,,,,,
4,4,419,2,296,305,1,2,2,,55,55,15
4,4,419,2,296,306,1,1,2,,75,20,15
4,4,419,2,296,307,1,3,2,,50,20,15
4,4,419,2,296,308,2,,,,,,
4,4,419,2,296,309,2,,,,,,
4,4,419,2,296,310,2,,,,,,
4,4,419,2,296,311,1,3,2,,28,13,8
4,4,419,2,296,312,2,,,,,,
4,4,419,2,296,313,1,1,1,,27,0,12
4,4,419,2,296,314,2,,,,,,
4,4,419,2,296,315,2,,,,,,
4,4,421,1,800,301,1,1,2,,25,0,5
4,4,421,1,800,302,2,,,,,,
4,4,421,1,800,303,2,,,,,,
4,4,421,1,800,304,2,,,,,,
4,4,421,1,800,305,1,2,2,,40,40,15
4,4,421,1,800,306,1,1,2,,55,28,20
4,4,421,1,800,307,1,3,2,,30,15,10
4,4,421,1,800,308,1,1,2,,35,20,10
4,4,421,1,800,309,2,,,,,,
4,4,421,1,800,310,2,,,,,,
4,4,421,1,800,311,1,1,2,,25,15,8
4,4,421,1,800,312,2,,,,,,
4,4,421,1,800,313,1,1,2,,30,0,20
4,4,421,1,800,314,2,,,,,,
4,4,421,1,800,315,2,,,,,,
2,5,501,2,60,301,2,,,,,,
2,5,501,2,60,302,2,,,,,,
2,5,501,2,60,303,2,,,,,,
2,5,501,2,60,304,1,2,2,,38,0,15
2,5,501,2,60,305,2,,,,,,
2,5,501,2,60,306,1,1,6,"occasionally",50,0,8
2,5,501,2,60,307,1,2,3,,17,6,4
2,5,501,2,60,308,2,,,,,,
2,5,501,2,60,309,1,1,2,,13,4,4
2,5,501,2,60,310,1,2,3,,17,6,4
2,5,501,2,60,311,1,2,4,,16,2,5
2,5,501,2,60,312,2,,,,,,
2,5,501,2,60,313,2,,,,,,
2,5,501,2,60,314,2,,,,,,
2,5,501,2,60,315,2,,,,,,
2,5,502,1,2194,301,1,2,2,,27,0,6
2,5,502,1,2194,302,2,,,,,,
2,5,502,1,2194,303,2,,,,,,
2,5,502,1,2194,304,1,5,3,,45,12,4
2,5,502,1,2194,305,1,1,2,,43,43,10
2,5,502,1,2194,306,1,2,2,,20,0,9
2,5,502,1,2194,307,1,4,2,,45,8,14
2,5,502,1,2194,308,2,,,,,,
2,5,502,1,2194,309,2,,,,,,
2,5,502,1,2194,310,1,2,4,,17,2,2
2,5,502,1,2194,311,1,3,5,,60,5,7
2,5,502,1,2194,312,2,,,,,,
2,5,502,1,2194,313,1,1,2,,42,0,13
2,5,502,1,2194,314,2,,,,,,
2,5,502,1,2194,315,2,,,,,,
2,5,502,2,3878,301,2,,,,,,
2,5,502,2,3878,302,1,1,2,,30,0,20
2,5,502,2,3878,303,2,,,,,,
2,5,502,2,3878,304,1,1,2,,15,0,6
2,5,502,2,3878,305,2,,,,,,
2,5,502,2,3878,306,1,1,2,,30,0,30
2,5,502,2,3878,307,1,2,6,"occasionally",50,15,15
2,5,502,2,3878,308,2,,,,,,
2,5,502,2,3878,309,2,,,,,,
2,5,502,2,3878,310,2,,,,,,
2,5,502,2,3878,311,2,,,,,,
2,5,502,2,3878,312,2,,,,,,
2,5,502,2,3878,313,2,,,,,,
2,5,502,2,3878,314,2,,,,,,
2,5,502,2,3878,315,2,,,,,,
2,5,504,2,708,301,1,1,3,,30,3,5
2,5,504,2,708,302,2,,,,,,
2,5,504,2,708,303,2,,,,,,
2,5,504,2,708,304,2,,,,,,
2,5,504,2,708,305,1,1,3,,48,45,12
2,5,504,2,708,306,1,1,3,,65,5,40
2,5,504,2,708,307,1,2,3,,65,15,40
2,5,504,2,708,308,1,1,3,,250,102,85
2,5,504,2,708,309,2,,,,,,
2,5,504,2,708,310,2,,,,,,
2,5,504,2,708,311,1,1,3,,35,4,2
2,5,504,2,708,312,2,,,,,,
2,5,504,2,708,313,2,,,,,,
2,5,504,2,708,314,2,,,,,,
2,5,504,2,708,315,2,,,,,,
2,5,506,2,830,301,2,,,,,,
2,5,506,2,830,302,2,,,,,,
2,5,506,2,830,303,2,,,,,,
2,5,506,2,830,304,2,,,,,,
2,5,506,2,830,305,2,,,,,,
2,5,506,2,830,306,1,1,4,,23,0,3
2,5,506,2,830,307,1,2,2,,30,12,7
2,5,506,2,830,308,2,,,,,,
2,5,506,2,830,309,2,,,,,,
2,5,506,2,830,310,1,1,5,,15,0,3
2,5,506,2,830,311,1,1,4,,24,0,7
2,5,506,2,830,312,2,,,,,,
2,5,506,2,830,313,2,,,,,,
2,5,506,2,830,314,2,,,,,,
2,5,506,2,830,315,2,,,,,,
2,5,508,2,718,301,2,,,,,,
2,5,508,2,718,302,2,,,,,,
2,5,508,2,718,303,2,,,,,,
2,5,508,2,718,304,1,3,2,,52,0,16
2,5,508,2,718,305,1,1,2,,30,30,10
2,5,508,2,718,306,2,,,,,,
2,5,508,2,718,307,1,3,2,,60,15,16
2,5,508,2,718,308,2,,,,,,
2,5,508,2,718,309,2,,,,,,
2,5,508,2,718,310,2,,,,,,
2,5,508,2,718,311,1,1,5,,75,12,24
2,5,508,2,718,312,2,,,,,,
2,5,508,2,718,313,1,1,2,,25,0,9
2,5,508,2,718,314,2,,,,,,
2,5,508,2,718,315,2,,,,,,
2,5,508,2,984,301,1,1,5,,60,0,25
2,5,508,2,984,302,2,,,,,,
2,5,508,2,984,303,2,,,,,,
2,5,508,2,984,304,1,1,1,,15,0,6
2,5,508,2,984,305,1,1,2,,52,52,23
2,5,508,2,984,306,1,1,2,,37,0,29
2,5,508,2,984,307,1,2,2,,65,17,20
2,5,508,2,984,308,2,,,,,,
2,5,508,2,984,309,2,,,,,,
2,5,508,2,984,310,1,1,4,,38,0,22
2,5,508,2,984,311,2,,,,,,
2,5,508,2,984,312,2,,,,,,
2,5,508,2,984,313,2,,,,,,
2,5,508,2,984,314,2,,,,,,
2,5,508,2,984,315,2,,,,,,
2,5,510,1,872,301,1,1,2,,125,40,80
2,5,510,1,872,302,2,,,,,,
2,5,510,1,872,303,1,1,2,,250,102,75
2,5,510,1,872,304,1,2,2,,240,105,28
2,5,510,1,872,305,1,2,3,,140,85,60
2,5,510,1,872,306,1,1,2,,65,25,22
2,5,510,1,872,307,1,2,3,,350,120,55
2,5,510,1,872,308,2,,,,,,
2,5,510,1,872,309,1,1,2,,12,6,3
2,5,510,1,872,310,1,1,3,,105,12,25
2,5,510,1,872,311,1,1,3,,45,21,2
2,5,510,1,872,312,2,,,,,,
2,5,510,1,872,313,2,,,,,,
2,5,510,1,872,314,2,,,,,,
2,5,510,1,872,315,2,,,,,,
2,5,510,2,1516,301,2,,,,,,
2,5,510,2,1516,302,2,,,,,,
2,5,510,2,1516,303,2,,,,,,
2,5,510,2,1516,304,2,,,,,,
2,5,510,2,1516,305,1,1,3,,35,32,30
2,5,510,2,1516,306,1,1,2,,56,5,45
2,5,510,2,1516,307,1,2,2,,150,45,68
2,5,510,2,1516,308,2,,,,,,
2,5,510,2,1516,309,2,,,,,,
2,5,510,2,1516,310,2,,,,,,
2,5,510,2,1516,311,2,,,,,,
2,5,510,2,1516,312,2,,,,,,
2,5,510,2,1516,313,1,1,1,,12,2,3
2,5,510,2,1516,314,2,,,,,,
2,5,510,2,1516,315,2,,,,,,
2,5,513,2,348,301,1,1,5,,35,0,15
2,5,513,2,348,302,2,,,,,,
2,5,513,2,348,303,2,,,,,,
2,5,513,2,348,304,2,,,,,,
2,5,513,2,348,305,2,,,,,,
2,5,513,2,348,306,1,1,2,,50,0,30
2,5,513,2,348,307,1,2,6,"when there is election",30,0,16
2,5,513,2,348,308,2,,,,,,
2,5,513,2,348,309,2,,,,,,
2,5,513,2,348,310,2,,,,,,
2,5,513,2,348,311,2,,,,,,
2,5,513,2,348,312,2,,,,,,
2,5,513,2,348,313,2,,,,,,
2,5,513,2,348,314,2,,,,,,
2,5,513,2,348,315,2,,,,,,
2,5,514,2,710,301,2,,,,,,
2,5,514,2,710,302,1,1,3,,200,25,68
2,5,514,2,710,303,2,,,,,,
2,5,514,2,710,304,2,,,,,,
2,5,514,2,710,305,1,1,3,,120,110,100
2,5,514,2,710,306,1,1,2,,125,25,75
2,5,514,2,710,307,1,2,2,,300,100,58
2,5,514,2,710,308,2,,,,,,
2,5,514,2,710,309,1,1,2,,35,12,12
2,5,514,2,710,310,2,,,,,,
2,5,514,2,710,311,1,1,2,,145,35,100
2,5,514,2,710,312,2,,,,,,
2,5,514,2,710,313,2,,,,,,
2,5,514,2,710,314,2,,,,,,
2,5,514,2,710,315,2,,,,,,
2,5,514,1,2036,301,1,2,2,,210,32,160
2,5,514,1,2036,302,1,1,3,,12,3,6
2,5,514,1,2036,303,2,,,,,,
2,5,514,1,2036,304,1,1,2,,65,25,40
2,5,514,1,2036,305,1,2,3,,42,30,28
2,5,514,1,2036,306,1,2,2,,102,32,65
2,5,514,1,2036,307,1,2,2,,300,120,16
2,5,514,1,2036,308,2,,,,,,
2,5,514,1,2036,309,1,1,2,,30,6,20
2,5,514,1,2036,310,1,2,2,,68,20,40
2,5,514,1,2036,311,1,1,3,,350,120,21
2,5,514,1,2036,312,2,,,,,,
2,5,514,1,2036,313,1,1,1,,28,4,6
2,5,514,1,2036,314,2,,,,,,
2,5,514,1,2036,315,2,,,,,,
2,5,515,2,18,301,2,,,,,,
2,5,515,2,18,302,2,,,,,,
2,5,515,2,18,303,2,,,,,,
2,5,515,2,18,304,1,1,4,,30,12,22
2,5,515,2,18,305,1,1,3,,20,20,15
2,5,515,2,18,306,1,3,1,,35,10,28
2,5,515,2,18,307,1,2,2,,65,20,45
2,5,515,2,18,308,2,,,,,,
2,5,515,2,18,309,2,,,,,,
2,5,515,2,18,310,1,1,2,,28,6,20
2,5,515,2,18,311,1,1,2,,35,5,30
2,5,515,2,18,312,2,,,,,,
2,5,515,2,18,313,2,,,,,,
2,5,515,2,18,314,2,,,,,,
2,5,515,2,18,315,2,,,,,,
2,5,516,2,942,301,2,,,,,,
2,5,516,2,942,302,2,,,,,,
2,5,516,2,942,303,2,,,,,,
2,5,516,2,942,304,1,1,3,,21,4,6
2,5,516,2,942,305,1,1,3,,26,24,6
2,5,516,2,942,306,1,1,2,,43,2,12
2,5,516,2,942,307,1,2,3,,86,14,22
2,5,516,2,942,308,2,,,,,,
2,5,516,2,942,309,2,,,,,,
2,5,516,2,942,310,2,,,,,,
2,5,516,2,942,311,2,,,,,,
2,5,516,2,942,312,2,,,,,,
2,5,516,2,942,313,2,,,,,,
2,5,516,2,942,314,2,,,,,,
2,5,516,2,942,315,2,,,,,,
2,5,518,2,1304,301,1,1,1,,40,0,15
2,5,518,2,1304,302,1,3,3,,25,5,10
2,5,518,2,1304,303,2,,,,,,
2,5,518,2,1304,304,1,1,6,"when the need arise",20,0,8
2,5,518,2,1304,305,2,,,,,,
2,5,518,2,1304,306,1,1,3,,50,0,20
2,5,518,2,1304,307,1,2,2,,30,10,10
2,5,518,2,1304,308,2,,,,,,
2,5,518,2,1304,309,1,1,2,,12,5,4
2,5,518,2,1304,310,1,1,2,,14,0,4
2,5,518,2,1304,311,1,1,4,,23,0,11
2,5,518,2,1304,312,2,,,,,,
2,5,518,2,1304,313,1,1,1,,30,0,15
2,5,518,2,1304,314,2,,,,,,
2,5,518,2,1304,315,2,,,,,,
2,5,518,2,1588,301,2,,,,,,
2,5,518,2,1588,302,2,,,,,,
2,5,518,2,1588,303,2,,,,,,
2,5,518,2,1588,304,2,,,,,,
2,5,518,2,1588,305,2,,,,,,
2,5,518,2,1588,306,1,1,3,,52,0,28
2,5,518,2,1588,307,1,2,2,,37,0,19
2,5,518,2,1588,308,2,,,,,,
2,5,518,2,1588,309,2,,,,,,
2,5,518,2,1588,310,2,,,,,,
2,5,518,2,1588,311,2,,,,,,
2,5,518,2,1588,312,2,,,,,,
2,5,518,2,1588,313,1,1,1,,15,0,6
2,5,518,2,1588,314,2,,,,,,
2,5,518,2,1588,315,2,,,,,,
2,5,520,2,1756,301,2,,,,,,
2,5,520,2,1756,302,2,,,,,,
2,5,520,2,1756,303,2,,,,,,
2,5,520,2,1756,304,2,,,,,,
2,5,520,2,1756,305,1,1,3,,20,15,10
2,5,520,2,1756,306,1,1,2,,25,3,12
2,5,520,2,1756,307,1,2,3,,26,5,20
2,5,520,2,1756,308,2,,,,,,
2,5,520,2,1756,309,2,,,,,,
2,5,520,2,1756,310,2,,,,,,
2,5,520,2,1756,311,2,,,,,,
2,5,520,2,1756,312,2,,,,,,
2,5,520,2,1756,313,2,,,,,,
2,5,520,2,1756,314,2,,,,,,
2,5,520,2,1756,315,2,,,,,,
5,6,601,2,640,301,1,1,2,,12,0,0
5,6,601,2,640,302,2,,,,,,
5,6,601,2,640,303,1,3,2,,30,30,0
5,6,601,2,640,304,2,,,,,,
5,6,601,2,640,305,1,1,2,,30,30,20
5,6,601,2,640,306,1,1,2,,30,10,5
5,6,601,2,640,307,1,3,4,,50,30,2
5,6,601,2,640,308,1,7,2,,20,8,5
5,6,601,2,640,309,1,1,3,,7,1,0
5,6,601,2,640,310,1,1,3,,7,1,0
5,6,601,2,640,311,1,1,3,,7,1,0
5,6,601,2,640,312,2,,,,,,
5,6,601,2,640,313,1,1,3,,20,0,0
5,6,601,2,640,314,2,,,,,,
5,6,601,2,640,315,1,2,3,,7,2,0
5,6,602,2,1356,301,1,1,1,,10,0,0
5,6,602,2,1356,302,2,,,,,,
5,6,602,2,1356,303,2,,,,,,
5,6,602,2,1356,304,2,,,,,,
5,6,602,2,1356,305,1,2,2,,15,15,0
5,6,602,2,1356,306,1,1,2,,10,0,0
5,6,602,2,1356,307,1,3,3,,15,5,0
5,6,602,2,1356,308,1,3,1,,12,5,0
5,6,602,2,1356,309,1,1,2,,18,10,0
5,6,602,2,1356,310,1,1,2,,7,2,0
5,6,602,2,1356,311,1,1,3,,10,5,0
5,6,602,2,1356,312,2,,,,,,
5,6,602,2,1356,313,1,1,2,,18,0,6
5,6,602,2,1356,314,1,1,3,,7,0,0
5,6,602,2,1356,315,2,,,,,,
5,6,605,2,162,301,1,1,1,,10,0,1
5,6,605,2,162,302,2,,,,,,
5,6,605,2,162,303,2,,,,,,
5,6,605,2,162,304,2,,,,,,
5,6,605,2,162,305,1,1,2,,36,36,8
5,6,605,2,162,306,1,1,1,,20,1,10
5,6,605,2,162,307,1,1,2,,89,57,64
5,6,605,2,162,308,1,6,4,,32,30,12
5,6,605,2,162,309,2,,,,,,
5,6,605,2,162,310,2,,,,,,
5,6,605,2,162,311,1,1,3,,8,3,0
5,6,605,2,162,312,2,,,,,,
5,6,605,2,162,313,1,1,2,,13,0,0
5,6,605,2,162,314,2,,,,,,
5,6,605,2,162,315,2,,,,,,
5,6,606,2,1372,301,1,1,1,,10,0,1
5,6,606,2,1372,302,2,,,,,,
5,6,606,2,1372,303,2,,,,,,
5,6,606,2,1372,304,2,,,,,,
5,6,606,2,1372,305,1,1,2,,10,10,1
5,6,606,2,1372,306,1,1,2,,10,0,7
5,6,606,2,1372,307,1,2,4,,700,500,550
5,6,606,2,1372,308,1,2,4,,16,9,0
5,6,606,2,1372,309,2,,,,,,
5,6,606,2,1372,310,1,2,5,,10,3,0
5,6,606,2,1372,311,1,5,3,,5,3,0
5,6,606,2,1372,312,2,,,,,,
5,6,606,2,1372,313,1,5,3,,5,0,4
5,6,606,2,1372,314,2,,,,,,
5,6,606,2,1372,315,2,,,,,,
5,6,607,2,1892,301,1,1,2,,12,0,3
5,6,607,2,1892,302,2,,,,,,
5,6,607,2,1892,303,2,,,,,,
