"zone","state","lga","sector","ea","item_cd","c2q1","c2q2","c2q2b","c2q3"
4,1,107,2,1044,41,1,13,,60
4,1,107,2,1044,42,1,13,,50
4,1,107,2,1044,43,1,11,,650
4,1,107,2,1044,44,1,13,,150
4,1,107,2,1044,46,1,80,,40
4,1,107,2,1044,47,1,70,,500
4,1,107,2,1044,50,1,900,"75cl bottle",180
4,1,107,2,1044,51,1,120,,200
4,1,107,2,1044,52,1,900,"75cl bottle",220
4,1,107,2,1044,60,1,101,,2000
4,1,107,2,1044,61,1,81,,20
4,1,107,2,1044,63,1,81,,50
4,1,107,2,1044,64,1,81,,200
4,1,107,2,1044,66,1,80,,100
4,1,107,2,1044,67,1,81,,50
4,1,107,2,1044,68,1,91,,250
4,1,107,2,1044,69,1,80,,50
4,1,107,2,1044,80,1,1,,800
4,1,107,2,1044,83,1,81,,30
4,1,107,2,1044,84,1,80,,25
4,1,107,2,1044,85,1,80,,25
4,1,107,2,1044,90,1,1,,1000
4,1,107,2,1044,93,1,1,,1200
4,1,107,2,1044,101,1,81,,300
4,1,107,2,1044,102,1,81,,350
4,1,107,2,1044,103,1,80,,150
4,1,107,2,1044,104,1,90,,500
4,1,107,2,1044,106,1,900,"one small tin",100
4,1,107,2,1044,111,1,14,,800
4,1,107,2,1044,112,1,120,,1200
4,1,107,2,1044,113,1,900,"one 170g tin",140
4,1,107,2,1044,120,1,120,,50
4,1,107,2,1044,121,1,120,,450
4,1,107,2,1044,122,1,120,,150
4,1,107,2,1044,130,1,120,,100
4,1,107,2,1044,132,1,900,"75cl bottle",1000
4,1,107,2,1044,133,1,900,"one item",10
4,1,107,2,1044,140,1,900,"one wrap",20
4,1,107,2,1044,141,1,120,,50
4,1,107,2,1044,142,1,13,,400
4,1,107,2,1044,144,1,13,,100
4,1,107,2,1044,145,1,13,,100
4,1,107,2,1044,146,1,13,,70
4,1,107,2,1044,147,1,13,,120
4,1,107,2,1044,150,1,900,"75cl bottle",70
4,1,107,2,1044,151,1,120,,10
4,1,107,2,1044,152,1,900,"33cl bottle",100
4,1,107,2,1044,153,1,900,"35cl bottle",60
4,1,107,2,1044,154,1,3,,300
4,1,107,2,1044,155,1,900,"33cl bottle",100
4,1,107,2,1044,601,1,90,,100
4,1,108,2,904,10,1,13,,40
4,1,108,2,904,11,1,13,,40
4,1,108,2,904,13,1,13,,40
4,1,108,2,904,14,1,13,,50
4,1,108,2,904,19,1,900,"one small bag",300
4,1,108,2,904,20,1,70,,250
4,1,108,2,904,21,1,90,,200
4,1,108,2,904,22,1,13,,30
4,1,108,2,904,25,1,80,,150
4,1,108,2,904,26,1,80,,50
4,1,108,2,904,27,1,80,,20
4,1,108,2,904,28,1,120,,10
4,1,108,2,904,29,1,80,,50
4,1,108,2,904,30,1,90,,1000
4,1,108,2,904,31,1,81,,250
4,1,108,2,904,32,1,13,,20
4,1,108,2,904,33,1,13,,20
4,1,108,2,904,34,1,90,,200
4,1,108,2,904,35,1,112,,1500
4,1,108,2,904,36,1,90,,300
4,1,108,2,904,37,1,90,,250
4,1,108,2,904,38,1,90,,100
4,1,108,2,904,40,1,13,,50
4,1,108,2,904,41,1,13,,60
4,1,108,2,904,42,1,13,,50
4,1,108,2,904,43,1,11,,700
4,1,108,2,904,44,1,13,,150
4,1,108,2,904,46,1,80,,50
4,1,108,2,904,47,1,80,,20
4,1,108,2,904,48,1,70,,500
4,1,108,2,904,50,1,3,,250
4,1,108,2,904,51,1,120,,200
4,1,108,2,904,52,1,3,,250
4,1,108,2,904,60,1,80,,20
4,1,108,2,904,61,1,80,,10
4,1,108,2,904,63,1,81,,30
4,1,108,2,904,64,1,81,,150
4,1,108,2,904,66,1,80,,20
4,1,108,2,904,67,1,81,,50
4,1,108,2,904,68,1,81,,300
4,1,108,2,904,69,1,80,,50
4,1,108,2,904,80,1,1,,700
4,1,108,2,904,83,1,81,,30
4,1,108,2,904,84,1,80,,25
4,1,108,2,904,85,1,80,,25
4,1,108,2,904,90,1,1,,1000
4,1,108,2,904,94,1,1,,1500
4,1,108,2,904,101,1,81,,350
4,1,108,2,904,102,1,81,,350
4,1,108,2,904,103,1,80,,150
4,1,108,2,904,104,1,90,,250
4,1,108,2,904,106,1,900,"one small tin",100
4,1,108,2,904,111,1,120,,450
4,1,108,2,904,112,1,900,"one 450g tin",1500
4,1,108,2,904,113,1,900,"one 170g tin",140
4,1,108,2,904,120,1,120,,50
4,1,108,2,904,121,1,120,,400
4,1,108,2,904,122,1,120,,140
4,1,108,2,904,130,1,120,,230
4,1,108,2,904,132,1,3,,1200
4,1,108,2,904,133,1,900,"one item",10
4,1,108,2,904,140,1,120,,50
4,1,108,2,904,141,1,120,,50
4,1,108,2,904,142,1,13,,350
4,1,108,2,904,144,1,13,,100
4,1,108,2,904,145,1,13,,140
4,1,108,2,904,146,1,13,,70
4,1,108,2,904,150,1,3,,120
4,1,108,2,904,151,1,120,,10
4,1,108,2,904,152,1,900,"33cl bottle",100
4,1,108,2,904,153,1,900,"35cl bottle",70
4,1,108,2,904,154,1,3,,350
4,1,108,2,904,155,1,900,"33cl bottle",100
4,1,108,2,904,601,1,80,,20
4,1,110,2,76,13,1,13,,40
4,1,110,2,76,14,1,13,,60
4,1,110,2,76,20,1,70,,200
4,1,110,2,76,21,1,90,,100
4,1,110,2,76,22,1,13,,30
4,1,110,2,76,25,1,80,,100
4,1,110,2,76,27,1,80,,10
4,1,110,2,76,28,1,120,,10
4,1,110,2,76,29,1,80,,50
4,1,110,2,76,30,1,90,,500
4,1,110,2,76,31,1,80,,150
4,1,110,2,76,32,1,13,,20
4,1,110,2,76,33,1,13,,20
4,1,110,2,76,34,1,90,,50
4,1,110,2,76,35,1,81,,40
4,1,110,2,76,42,1,13,,50
4,1,110,2,76,43,1,13,,500
4,1,110,2,76,44,1,11,,100
4,1,110,2,76,46,1,80,,50
4,1,110,2,76,47,1,90,,50
4,1,110,2,76,50,1,900,"75cl bottle",200
4,1,110,2,76,52,1,900,"75cl bottle",250
4,1,110,2,76,60,1,80,,20
4,1,110,2,76,61,1,80,,10
4,1,110,2,76,63,1,80,,30
4,1,110,2,76,64,1,81,,150
4,1,110,2,76,66,1,90,,50
4,1,110,2,76,67,1,80,,50
4,1,110,2,76,83,1,81,,30
4,1,110,2,76,84,1,80,,30
4,1,110,2,76,90,1,1,,1200
4,1,110,2,76,101,1,80,,150
4,1,110,2,76,102,1,80,,150
4,1,110,2,76,103,1,80,,100
4,1,110,2,76,106,1,900,"one can",150
4,1,110,2,76,111,1,120,,20
4,1,110,2,76,113,1,900,"one 170g tin",150
4,1,110,2,76,115,1,120,,20
4,1,110,2,76,120,1,120,,50
4,1,110,2,76,121,1,120,,40
4,1,110,2,76,122,1,900,"one lipton bag",10
4,1,110,2,76,130,1,900,"one wrap",10
4,1,110,2,76,133,1,900,"one sweet",10
4,1,110,2,76,140,1,120,,20
4,1,110,2,76,141,1,120,,30
4,1,110,2,76,142,1,900,"small heap",50
4,1,110,2,76,144,1,900,"small wrap",10
4,1,110,2,76,145,1,13,,100
4,1,110,2,76,146,1,13,,60
4,1,110,2,76,150,1,3,,120
4,1,110,2,76,151,1,120,,10
4,1,110,2,76,152,1,900,"33cl bottle",120
4,1,110,2,76,153,1,900,"35cl bottle",70
4,1,110,2,76,155,1,900,"33cl bottle",120
4,1,111,1,1146,13,1,13,,40
4,1,111,1,1146,14,1,13,,60
4,1,111,1,1146,19,1,1,,400
4,1,111,1,1146,20,1,70,,200
4,1,111,1,1146,21,1,90,,200
4,1,111,1,1146,22,1,13,,25
4,1,111,1,1146,25,1,80,,50
4,1,111,1,1146,26,1,80,,50
4,1,111,1,1146,27,1,80,,20
