"zone","state","lga","sector","ea","hhid","byprod_cd","byprod_desc","byprod_other","sa8q1","sa8q2","sa8q3a","sa8q3b","sa8q4","sa8q5a","sa8q5b","sa8q6","sa8q7a","sa8q7b","sa8q8a","sa8q8b","tracked_obs"
2,5,506,2,830,50006,2,"EGGS",,2,,,,,,,,,,,,0
2,5,506,2,830,50006,3,"HONEY",,2,,,,,,,,,,,,0
2,5,506,2,830,50006,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,506,2,830,50006,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,506,2,830,50006,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,506,2,830,50006,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,506,2,830,50006,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,506,2,830,50007,1,"MILK",,2,,,,,,,,,,,,0
2,5,506,2,830,50007,2,"EGGS",,2,,,,,,,,,,,,0
2,5,506,2,830,50007,3,"HONEY",,2,,,,,,,,,,,,0
2,5,506,2,830,50007,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,506,2,830,50007,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,506,2,830,50007,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,506,2,830,50007,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,506,2,830,50007,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,506,2,830,50008,1,"MILK",,2,,,,,,,,,,,,0
2,5,506,2,830,50008,2,"EGGS",,2,,,,,,,,,,,,0
2,5,506,2,830,50008,3,"HONEY",,2,,,,,,,,,,,,0
2,5,506,2,830,50008,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,506,2,830,50008,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,506,2,830,50008,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,506,2,830,50008,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,506,2,830,50008,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,506,2,830,50009,1,"MILK",,2,,,,,,,,,,,,0
2,5,506,2,830,50009,2,"EGGS",,2,,,,,,,,,,,,0
2,5,506,2,830,50009,3,"HONEY",,2,,,,,,,,,,,,0
2,5,506,2,830,50009,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,506,2,830,50009,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,506,2,830,50009,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,506,2,830,50009,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,506,2,830,50009,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,502,1,2194,50016,1,"MILK",,2,,,,,,,,,,,,0
2,5,502,1,2194,50016,2,"EGGS",,2,,,,,,,,,,,,0
2,5,502,1,2194,50016,3,"HONEY",,2,,,,,,,,,,,,0
2,5,502,1,2194,50016,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,502,1,2194,50016,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,502,1,2194,50016,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,502,1,2194,50016,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,502,1,2194,50016,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,515,2,18,50021,1,"MILK",,2,,,,,,,,,,,,0
2,5,515,2,18,50021,2,"EGGS",,2,,,,,,,,,,,,0
2,5,515,2,18,50021,3,"HONEY",,2,,,,,,,,,,,,0
2,5,515,2,18,50021,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,515,2,18,50021,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,515,2,18,50021,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,515,2,18,50021,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,515,2,18,50021,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,515,2,18,50022,1,"MILK",,2,,,,,,,,,,,,0
2,5,515,2,18,50022,2,"EGGS",,2,,,,,,,,,,,,0
2,5,515,2,18,50022,3,"HONEY",,2,,,,,,,,,,,,0
2,5,515,2,18,50022,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,515,2,18,50022,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,515,2,18,50022,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,515,2,18,50022,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,515,2,18,50022,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,515,2,18,50023,1,"MILK",,2,,,,,,,,,,,,0
2,5,515,2,18,50023,2,"EGGS",,2,,,,,,,,,,,,0
2,5,515,2,18,50023,3,"HONEY",,2,,,,,,,,,,,,0
2,5,515,2,18,50023,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,515,2,18,50023,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,515,2,18,50023,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,515,2,18,50023,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,515,2,18,50023,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,515,2,18,50024,1,"MILK",,2,,,,,,,,,,,,0
2,5,515,2,18,50024,2,"EGGS",,2,,,,,,,,,,,,0
2,5,515,2,18,50024,3,"HONEY",,2,,,,,,,,,,,,0
2,5,515,2,18,50024,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,515,2,18,50024,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,515,2,18,50024,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,515,2,18,50024,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,515,2,18,50024,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,515,2,18,50025,1,"MILK",,2,,,,,,,,,,,,0
2,5,515,2,18,50025,2,"EGGS",,2,,,,,,,,,,,,0
2,5,515,2,18,50025,3,"HONEY",,2,,,,,,,,,,,,0
2,5,515,2,18,50025,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,515,2,18,50025,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,515,2,18,50025,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,515,2,18,50025,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,515,2,18,50025,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,515,2,18,50026,1,"MILK",,2,,,,,,,,,,,,0
2,5,515,2,18,50026,2,"EGGS",,2,,,,,,,,,,,,0
2,5,515,2,18,50026,3,"HONEY",,2,,,,,,,,,,,,0
2,5,515,2,18,50026,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,515,2,18,50026,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,515,2,18,50026,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,515,2,18,50026,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,515,2,18,50026,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,515,2,18,50027,1,"MILK",,2,,,,,,,,,,,,0
2,5,515,2,18,50027,2,"EGGS",,2,,,,,,,,,,,,0
2,5,515,2,18,50027,3,"HONEY",,2,,,,,,,,,,,,0
2,5,515,2,18,50027,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,515,2,18,50027,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,515,2,18,50027,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,515,2,18,50027,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,515,2,18,50027,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,515,2,18,50028,1,"MILK",,2,,,,,,,,,,,,0
2,5,515,2,18,50028,2,"EGGS",,2,,,,,,,,,,,,0
2,5,515,2,18,50028,3,"HONEY",,2,,,,,,,,,,,,0
2,5,515,2,18,50028,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,515,2,18,50028,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,515,2,18,50028,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,515,2,18,50028,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,515,2,18,50028,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,515,2,18,50029,1,"MILK",,2,,,,,,,,,,,,0
2,5,515,2,18,50029,2,"EGGS",,2,,,,,,,,,,,,0
2,5,515,2,18,50029,3,"HONEY",,2,,,,,,,,,,,,0
2,5,515,2,18,50029,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,515,2,18,50029,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,515,2,18,50029,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,515,2,18,50029,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,515,2,18,50029,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,515,2,18,50030,1,"MILK",,2,,,,,,,,,,,,0
2,5,515,2,18,50030,2,"EGGS",,2,,,,,,,,,,,,0
2,5,515,2,18,50030,3,"HONEY",,2,,,,,,,,,,,,0
2,5,515,2,18,50030,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,515,2,18,50030,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,515,2,18,50030,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,515,2,18,50030,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,515,2,18,50030,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,502,2,3878,50031,1,"MILK",,2,,,,,,,,,,,,0
2,5,502,2,3878,50031,2,"EGGS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50031,3,"HONEY",,2,,,,,,,,,,,,0
2,5,502,2,3878,50031,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50031,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50031,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50031,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,502,2,3878,50031,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,502,2,3878,50032,1,"MILK",,2,,,,,,,,,,,,0
2,5,502,2,3878,50032,2,"EGGS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50032,3,"HONEY",,2,,,,,,,,,,,,0
2,5,502,2,3878,50032,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50032,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50032,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50032,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,502,2,3878,50032,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,502,2,3878,50033,1,"MILK",,2,,,,,,,,,,,,0
2,5,502,2,3878,50033,2,"EGGS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50033,3,"HONEY",,2,,,,,,,,,,,,0
2,5,502,2,3878,50033,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50033,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50033,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50033,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,502,2,3878,50033,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,502,2,3878,50034,1,"MILK",,2,,,,,,,,,,,,0
2,5,502,2,3878,50034,2,"EGGS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50034,3,"HONEY",,2,,,,,,,,,,,,0
2,5,502,2,3878,50034,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50034,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50034,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50034,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,502,2,3878,50034,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,502,2,3878,50035,1,"MILK",,2,,,,,,,,,,,,0
2,5,502,2,3878,50035,2,"EGGS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50035,3,"HONEY",,2,,,,,,,,,,,,0
2,5,502,2,3878,50035,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50035,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50035,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50035,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,502,2,3878,50035,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,502,2,3878,50036,1,"MILK",,2,,,,,,,,,,,,0
2,5,502,2,3878,50036,2,"EGGS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50036,3,"HONEY",,2,,,,,,,,,,,,0
2,5,502,2,3878,50036,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50036,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50036,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50036,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,502,2,3878,50036,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,502,2,3878,50037,1,"MILK",,2,,,,,,,,,,,,0
2,5,502,2,3878,50037,2,"EGGS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50037,3,"HONEY",,2,,,,,,,,,,,,0
2,5,502,2,3878,50037,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50037,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50037,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50037,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,502,2,3878,50037,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,502,2,3878,50038,1,"MILK",,2,,,,,,,,,,,,0
2,5,502,2,3878,50038,2,"EGGS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50038,3,"HONEY",,2,,,,,,,,,,,,0
2,5,502,2,3878,50038,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50038,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50038,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50038,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,502,2,3878,50038,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,502,2,3878,50039,1,"MILK",,2,,,,,,,,,,,,0
2,5,502,2,3878,50039,2,"EGGS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50039,3,"HONEY",,2,,,,,,,,,,,,0
2,5,502,2,3878,50039,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50039,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50039,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50039,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,502,2,3878,50039,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,502,2,3878,50040,1,"MILK",,2,,,,,,,,,,,,0
2,5,502,2,3878,50040,2,"EGGS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50040,3,"HONEY",,2,,,,,,,,,,,,0
2,5,502,2,3878,50040,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50040,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,502,2,3878,50040,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,502,2,3878,50040,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,502,2,3878,50040,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,504,2,708,50042,1,"MILK",,2,,,,,,,,,,,,0
2,5,504,2,708,50042,2,"EGGS",,2,,,,,,,,,,,,0
2,5,504,2,708,50042,3,"HONEY",,2,,,,,,,,,,,,0
2,5,504,2,708,50042,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,504,2,708,50042,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,504,2,708,50042,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,504,2,708,50042,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,504,2,708,50042,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,504,2,708,50043,1,"MILK",,2,,,,,,,,,,,,0
2,5,504,2,708,50043,2,"EGGS",,2,,,,,,,,,,,,0
2,5,504,2,708,50043,3,"HONEY",,2,,,,,,,,,,,,0
2,5,504,2,708,50043,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,504,2,708,50043,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,504,2,708,50043,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,504,2,708,50043,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,504,2,708,50043,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,504,2,708,50044,1,"MILK",,2,,,,,,,,,,,,0
2,5,504,2,708,50044,2,"EGGS",,2,,,,,,,,,,,,0
2,5,504,2,708,50044,3,"HONEY",,2,,,,,,,,,,,,0
2,5,504,2,708,50044,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,504,2,708,50044,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,504,2,708,50044,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,504,2,708,50044,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,504,2,708,50044,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,504,2,708,50045,1,"MILK",,2,,,,,,,,,,,,0
2,5,504,2,708,50045,2,"EGGS",,2,,,,,,,,,,,,0
2,5,504,2,708,50045,3,"HONEY",,2,,,,,,,,,,,,0
2,5,504,2,708,50045,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,504,2,708,50045,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,504,2,708,50045,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,504,2,708,50045,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,504,2,708,50045,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,504,2,708,50046,1,"MILK",,2,,,,,,,,,,,,0
2,5,504,2,708,50046,2,"EGGS",,2,,,,,,,,,,,,0
2,5,504,2,708,50046,3,"HONEY",,2,,,,,,,,,,,,0
2,5,504,2,708,50046,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,504,2,708,50046,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,504,2,708,50046,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,504,2,708,50046,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,504,2,708,50046,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,504,2,708,50047,1,"MILK",,2,,,,,,,,,,,,0
2,5,504,2,708,50047,2,"EGGS",,2,,,,,,,,,,,,0
2,5,504,2,708,50047,3,"HONEY",,2,,,,,,,,,,,,0
2,5,504,2,708,50047,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,504,2,708,50047,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,504,2,708,50047,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,504,2,708,50047,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,504,2,708,50047,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,504,2,708,50048,1,"MILK",,2,,,,,,,,,,,,0
2,5,504,2,708,50048,2,"EGGS",,2,,,,,,,,,,,,0
2,5,504,2,708,50048,3,"HONEY",,2,,,,,,,,,,,,0
2,5,504,2,708,50048,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,504,2,708,50048,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,504,2,708,50048,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,504,2,708,50048,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,504,2,708,50048,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,504,2,708,50049,1,"MILK",,2,,,,,,,,,,,,0
2,5,504,2,708,50049,2,"EGGS",,2,,,,,,,,,,,,0
2,5,504,2,708,50049,3,"HONEY",,2,,,,,,,,,,,,0
2,5,504,2,708,50049,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,504,2,708,50049,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,504,2,708,50049,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,504,2,708,50049,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,504,2,708,50049,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,504,2,708,50050,1,"MILK",,2,,,,,,,,,,,,0
2,5,504,2,708,50050,2,"EGGS",,2,,,,,,,,,,,,0
2,5,504,2,708,50050,3,"HONEY",,2,,,,,,,,,,,,0
2,5,504,2,708,50050,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,504,2,708,50050,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,504,2,708,50050,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,504,2,708,50050,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,504,2,708,50050,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,513,2,348,50051,1,"MILK",,1,1,20,3,2,,,,,,,,0
2,5,513,2,348,50051,2,"EGGS",,2,,,,,,,,,,,,0
2,5,513,2,348,50051,3,"HONEY",,2,,,,,,,,,,,,0
2,5,513,2,348,50051,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,513,2,348,50051,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,513,2,348,50051,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,513,2,348,50051,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,513,2,348,50051,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,513,2,348,50052,1,"MILK",,2,,,,,,,,,,,,0
2,5,513,2,348,50052,2,"EGGS",,2,,,,,,,,,,,,0
2,5,513,2,348,50052,3,"HONEY",,2,,,,,,,,,,,,0
2,5,513,2,348,50052,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,513,2,348,50052,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,513,2,348,50052,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,513,2,348,50052,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,513,2,348,50052,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,513,2,348,50053,1,"MILK",,2,,,,,,,,,,,,0
2,5,513,2,348,50053,2,"EGGS",,2,,,,,,,,,,,,0
2,5,513,2,348,50053,3,"HONEY",,2,,,,,,,,,,,,0
2,5,513,2,348,50053,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,513,2,348,50053,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,513,2,348,50053,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,513,2,348,50053,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,513,2,348,50053,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,513,2,348,50054,1,"MILK",,1,6,28,3,2,,,,,,,,0
2,5,513,2,348,50054,2,"EGGS",,2,,,,,,,,,,,,0
2,5,513,2,348,50054,3,"HONEY",,2,,,,,,,,,,,,0
2,5,513,2,348,50054,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,513,2,348,50054,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,513,2,348,50054,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,513,2,348,50054,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,513,2,348,50054,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,513,2,348,50055,1,"MILK",,2,,,,,,,,,,,,0
2,5,513,2,348,50055,2,"EGGS",,2,,,,,,,,,,,,0
2,5,513,2,348,50055,3,"HONEY",,2,,,,,,,,,,,,0
2,5,513,2,348,50055,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,513,2,348,50055,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,513,2,348,50055,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,513,2,348,50055,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,513,2,348,50055,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,513,2,348,50056,1,"MILK",,2,,,,,,,,,,,,0
2,5,513,2,348,50056,2,"EGGS",,2,,,,,,,,,,,,0
2,5,513,2,348,50056,3,"HONEY",,2,,,,,,,,,,,,0
2,5,513,2,348,50056,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,513,2,348,50056,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,513,2,348,50056,6,"MUSHROOMS",,2,,,,,,,,,,,,0
2,5,513,2,348,50056,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
2,5,513,2,348,50056,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
2,5,513,2,348,50057,1,"MILK",,2,,,,,,,,,,,,0
2,5,513,2,348,50057,2,"EGGS",,2,,,,,,,,,,,,0
2,5,513,2,348,50057,3,"HONEY",,2,,,,,,,,,,,,0
2,5,513,2,348,50057,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
2,5,513,2,348,50057,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
2,5,513,2,348,50057,6,"MUSHROOMS",,2,,,,,,,,,,,,0
