"hhid","plotid","dist_household","twi_nw","srtm_nga","srtmslp_nga"
59120,3,2.20000004768372,15,540,"1"
59121,2,0.400000005960464,14,395,"1"
59121,1,0.100000001490116,14,393,"1"
59122,2,0.5,22,392,"0"
59122,3,0.5,36,393,"0"
59122,1,0.200000002980232,13,394,"2"
59122,5,0.300000011920929,15,393,"1"
59124,3,0.5,16,392,"1"
59124,2,0.300000011920929,13,392,"1"
59124,1,0.100000001490116,16,393,"2"
59125,2,0.200000002980232,17,393,"1"
59125,1,0.400000005960464,36,394,"1"
59125,3,0.400000005960464,14,395,"1"
59127,2,0.600000023841858,14,393,"1"
59127,3,0.300000011920929,15,393,"1"
59128,2,0.600000023841858,15,393,"1"
59128,1,0.800000011920929,14,394,"1"
59129,2,0.100000001490116,14,395,"1"
59129,3,1,16,393,"0"
59129,4,1.10000002384186,20,393,"1"
59130,3,0.699999988079071,14,393,"1"
59130,2,0.600000023841858,36,392,"0"
59132,4,0.200000002980232,14,396,"2"
59132,2,0.699999988079071,13,394,"1"
59132,5,0.100000001490116,13,396,"2"
59132,6,0.100000001490116,13,395,"2"
59133,1,0.800000011920929,13,447,"2"
59138,1,0,17,442,"1"
59138,2,0,17,442,"1"
59140,1,0.200000002980232,15,442,"1"
59143,2,0.100000001490116,15,443,"1"
59144,2,0,13,441,"2"
59145,1,1.79999995231628,14,411,"1"
59145,2,1.79999995231628,16,411,"1"
59145,3,1.89999997615814,14,412,"1"
59147,3,0.899999976158142,15,410,"1"
59147,1,2.79999995231628,15,407,"1"
59147,2,1,18,410,"1"
59148,2,1.70000004768372,15,407,"1"
59148,1,2.09999990463257,15,409,"0"
59149,1,0.800000011920929,14,410,"1"
59149,2,1.70000004768372,15,407,"1"
59150,1,1.70000004768372,14,410,"1"
59150,2,1.79999995231628,14,410,"1"
59151,3,2,17,406,"1"
59151,2,0.899999976158142,14,409,"1"
59151,1,2.20000004768372,20,410,"1"
59153,1,1.10000002384186,15,411,"1"
59153,2,1.10000002384186,15,411,"0"
59154,2,1.5,14,412,"2"
59154,3,1.10000002384186,15,406,"1"
59155,4,1,15,410,"0"
59155,2,0.800000011920929,19,409,"1"
59155,6,1.29999995231628,14,408,"1"
59155,5,0.800000011920929,20,409,"1"
59155,3,0.800000011920929,19,409,"1"
59156,2,1.70000004768372,15,407,"1"
59156,3,1.70000004768372,14,406,"1"
59157,2,3.79999995231628,14,636,"1"
59157,1,3.70000004768372,14,635,"2"
59157,3,3.59999990463257,13,633,"2"
59159,4,0.800000011920929,15,676,"2"
59159,2,0.699999988079071,12,666,"4"
59159,3,1.60000002384186,16,679,"2"
59159,1,1.60000002384186,15,679,"2"
59160,1,7.59999990463257,16,642,"4"
59160,4,7.69999980926514,12,647,"6"
59160,3,7.69999980926514,12,647,"8"
59160,2,7.69999980926514,13,641,"3"
59161,1,0.100000001490116,14,677,"2"
59161,2,0.200000002980232,13,678,"2"
59161,3,0.5,17,666,"2"
59162,1,5,22,643,"1"
59162,2,5.30000019073486,18,642,"1"
59162,5,5,22,642,"1"
59162,3,5.30000019073486,13,643,"1"
59162,6,5.30000019073486,18,642,"1"
59163,2,4.09999990463257,14,679,"2"
59163,4,4.19999980926514,13,680,"2"
59163,3,4.19999980926514,15,680,"3"
59163,5,4.09999990463257,14,679,"2"
59164,3,5.59999990463257,13,645,"1"
59164,4,3.79999995231628,20,635,"2"
59164,5,0.699999988079071,20,673,"0"
59164,2,3.90000009536743,13,637,"2"
59165,6,5.5,21,644,"1"
59165,2,0.400000005960464,12,668,"4"
59165,4,5.59999990463257,13,653,"2"
59168,3,6.19999980926514,14,634,"1"
59168,7,4.09999990463257,14,632,"1"
59168,2,0.400000005960464,13,668,"4"
59168,4,4.69999980926514,15,624,"3"
59168,5,4.80000019073486,15,623,"2"
59169,1,0.100000001490116,12,653,"5"
59170,3,0.400000005960464,13,651,"2"
59170,2,0.300000011920929,13,651,"2"
59170,1,1.79999995231628,12,666,"4"
59171,4,0,13,651,"3"
59171,1,0.400000005960464,12,649,"3"
59171,3,0.5,13,662,"3"
59171,2,0.800000011920929,13,661,"3"
59172,1,0,13,658,"2"
59172,2,0.100000001490116,15,657,"2"
59173,1,0,13,658,"3"
59173,2,0,13,657,"4"
59174,1,0,13,654,"3"
59175,1,0,13,657,"3"
59175,2,0.400000005960464,15,650,"1"
59176,2,1.20000004768372,19,667,"2"
59176,3,0.100000001490116,13,655,"3"
59176,4,1.39999997615814,14,670,"3"
59179,2,1.89999997615814,25,639,"3"
59179,3,1.79999995231628,13,644,"2"
59179,4,1.89999997615814,13,642,"2"
59179,5,0,13,652,"2"
59180,2,0,14,651,"3"
59180,4,0.200000002980232,13,656,"2"
59180,3,0.200000002980232,13,655,"2"
59182,1,0.100000001490116,13,860,"4"
59182,4,0,14,863,"3"
59182,2,0,14,864,"3"
59182,3,0.100000001490116,13,862,"3"
59184,2,0.100000001490116,16,865,"3"
59184,3,0.300000011920929,14,868,"4"
59184,1,0,13,867,"3"
59185,1,0,13,875,"3"
59185,2,0.699999988079071,16,864,"2"
59186,5,0.200000002980232,13,873,"2"
59186,2,0.200000002980232,13,873,"2"
59186,3,0.300000011920929,13,870,"3"
59186,1,0.100000001490116,14,872,"2"
59187,1,0,15,875,"3"
59188,1,0.300000011920929,13,870,"4"
59188,2,0.400000005960464,14,868,"3"
59189,2,0.300000011920929,16,869,"2"
59189,5,0.400000005960464,13,868,"2"
59189,3,0.699999988079071,13,860,"2"
59189,4,0.5,13,866,"2"
59190,5,0.800000011920929,16,863,"1"
59190,4,0.100000001490116,36,873,"0"
59190,2,0.200000002980232,13,873,"2"
59190,3,0.5,15,865,"2"
59191,4,0.600000023841858,13,865,"2"
59191,6,0.5,14,866,"2"
59191,7,0.699999988079071,15,864,"2"
59191,3,0.100000001490116,16,873,"2"
59191,2,0.100000001490116,16,873,"1"
59192,2,0,12,868,"4"
59192,3,0.200000002980232,16,868,"3"
59212,2,0.600000023841858,15,393,"1"
59212,1,0.600000023841858,20,393,"1"
59214,1,0.600000023841858,13,447,"1"
60002,1,0.100000001490116,15,12,"0"
60004,2,0.5,15,12,"1"
60005,1,0.400000005960464,16,12,"1"
60006,2,0.100000001490116,15,12,"0"
60010,2,0.100000001490116,36,12,"0"
60039,4,0.5,14,7,"3"
60039,3,0.400000005960464,15,3,"2"
60040,3,0.100000001490116,36,6,"0"
60040,2,0.100000001490116,15,6,"1"
60040,1,0.100000001490116,15,6,"1"
60041,2,0.899999976158142,0,12,"NA"
60045,1,0.899999976158142,13,14,"NA"
60051,1,0,16,15,"0"
60052,1,0.100000001490116,15,15,"0"
60053,5,0,15,20,"0"
60053,1,0.200000002980232,15,20,"0"
60053,3,0.200000002980232,21,19,"1"
60054,2,0.400000005960464,15,14,"1"
60057,1,0.300000011920929,36,15,"0"
60058,1,5.40000009536743,36,15,"0"
60059,1,0,15,15,"0"
69025,2,0.5,12,12,"4"
69025,1,0.899999976158142,15,17,"2"
69026,2,1.20000004768372,36,17,"0"
69027,1,0.400000005960464,21,13,"1"
69028,2,1.20000004768372,36,17,"0"
69028,1,1.39999997615814,36,17,"0"
69029,1,1.29999995231628,36,17,"0"
69029,2,1.20000004768372,13,26,"2"
69029,4,0,13,11,"3"
69029,6,1.39999997615814,36,17,"0"
69029,3,1.29999995231628,36,17,"0"
69029,5,1.29999995231628,36,17,"0"
69029,7,1.39999997615814,36,17,"0"
69030,2,1,14,25,"2"
69030,1,0.5,14,14,"2"
69030,3,1.20000004768372,15,17,"0"
69030,4,1.10000002384186,15,17,"0"
69031,2,0.899999976158142,16,17,"0"
69031,1,1.10000002384186,14,24,"3"
69031,3,0.699999988079071,12,20,"3"
69033,2,0.800000011920929,20,17,"1"
69033,1,0.899999976158142,36,17,"0"
69034,1,0.600000023841858,20,17,"2"
69034,2,0.100000001490116,12,13,"4"
69036,1,0.600000023841858,15,5,"5"
69037,1,0.200000002980232,13,17,"3"
69037,6,0.300000011920929,13,21,"2"
69037,2,0.200000002980232,13,19,"3"
69037,3,0.200000002980232,13,17,"3"
69037,4,0.300000011920929,13,21,"3"
69037,8,0.5,14,25,"2"
69037,5,0.300000011920929,13,21,"3"
69038,1,0,36,16,"0"
69038,2,0.200000002980232,13,18,"4"
69038,5,0.800000011920929,13,24,"3"
69038,4,0.699999988079071,13,22,"3"
69038,6,0.899999976158142,14,23,"2"
69038,3,0.899999976158142,14,22,"2"
69040,1,0.5,17,20,"1"
69041,1,2.79999995231628,12,24,"4"
69042,3,1.70000004768372,13,23,"2"
69042,1,1.5,19,17,"2"
69042,2,1.70000004768372,19,19,"1"
69043,1,0.100000001490116,20,16,"1"
69045,3,0.699999988079071,13,26,"3"
69045,1,0.699999988079071,14,24,"1"
69045,4,0,20,16,"1"
69045,2,0.699999988079071,14,24,"1"
69045,6,0.5,13,23,"2"
69046,2,0.699999988079071,18,20,"2"
69046,3,0.100000001490116,21,17,"2"
69046,1,0.699999988079071,17,20,"3"
69047,2,0.100000001490116,20,17,"2"
69047,3,0.699999988079071,13,21,"3"
69048,3,0.300000011920929,14,19,"6"
69048,4,0.300000011920929,13,23,"6"
69048,5,0.400000005960464,12,22,"7"
69048,2,0,20,16,"0"
69048,6,0.5,12,25,"4"
69048,1,0.5,13,22,"2"
70011,3,1.5,14,149,"2"
70011,2,2.59999990463257,12,160,"4"
70011,1,2.5,12,160,"4"
70012,1,2.29999995231628,14,157,"3"
70012,3,1.5,14,153,"2"
70012,2,1.5,13,153,"2"
70013,4,2.79999995231628,13,172,"5"
70013,3,2.5,13,164,"5"
70013,2,2.5,16,159,"3"
70015,4,1.70000004768372,14,149,"2"
70015,5,1.79999995231628,14,150,"2"
70015,1,1.70000004768372,13,149,"3"
70015,2,1.70000004768372,13,148,"2"
70016,3,1.39999997615814,14,154,"1"
70016,6,1.29999995231628,15,153,"1"
70016,4,1.29999995231628,14,153,"1"
70017,3,2.90000009536743,12,161,"3"
70017,1,2.90000009536743,13,161,"3"
70018,1,2,13,168,"2"
70018,2,3,14,165,"4"
70018,3,2.90000009536743,13,165,"4"
70018,4,1.70000004768372,14,161,"2"
70019,1,0,15,141,"1"
70020,1,0.800000011920929,12,147,"4"
70020,2,1.79999995231628,17,146,"4"
70020,3,1.5,15,146,"4"
70062,3,1.20000004768372,12,210,"7"
70062,2,0.200000002980232,17,214,"4"
70062,1,0.100000001490116,12,221,"7"
70063,1,0.100000001490116,13,230,"5"
70063,3,0.100000001490116,13,226,"6"
70063,2,0.800000011920929,15,210,"4"
70064,1,0,12,232,"5"
70064,2,0,12,230,"5"
70066,1,0.600000023841858,17,221,"3"
70066,2,0,12,239,"6"
70067,1,0.200000002980232,12,230,"5"
70067,2,0.100000001490116,17,221,"2"
70068,1,0.200000002980232,14,224,"4"
70068,2,0.100000001490116,13,234,"3"
70069,3,0.100000001490116,12,235,"4"
70069,2,0.400000005960464,13,236,"4"
70069,1,0.5,15,239,"2"
70070,2,0.200000002980232,13,234,"3"
70070,1,0.400000005960464,13,227,"6"
70071,1,0.400000005960464,13,210,"2"
70071,2,0.100000001490116,14,217,"2"
70071,4,0.100000001490116,15,217,"2"
70072,3,0.100000001490116,13,207,"3"
70072,4,0.300000011920929,14,197,"3"
70072,2,0.100000001490116,13,205,"3"
70072,1,0.200000002980232,13,200,"3"
70073,3,0.200000002980232,14,223,"1"
70073,1,0.100000001490116,14,221,"2"
70073,2,0.200000002980232,14,218,"4"
70074,2,0.100000001490116,13,219,"3"
70074,3,0.200000002980232,15,211,"5"
70074,1,0.200000002980232,12,223,"4"
70074,4,0.200000002980232,13,214,"4"
70075,2,0.100000001490116,13,218,"3"
70075,3,0.5,13,223,"2"
70075,1,0.300000011920929,14,222,"1"
70076,2,0.100000001490116,14,222,"2"
70076,3,0,13,222,"1"
70076,1,0.100000001490116,14,223,"1"
70077,2,0,12,213,"4"
70077,1,0.100000001490116,14,212,"5"
70078,6,0.100000001490116,14,207,"4"
70078,7,0,12,208,"4"
70078,1,0.100000001490116,15,203,"5"
70078,2,0.200000002980232,15,199,"4"
70079,1,0,15,221,"2"
70079,2,0.100000001490116,14,221,"2"
70080,1,0.200000002980232,14,217,"2"
70080,2,0.300000011920929,14,218,"2"
70121,1,0.300000011920929,12,166,"5"
70121,3,0.300000011920929,13,167,"2"
70121,2,0.800000011920929,13,157,"3"
70122,1,0.300000011920929,14,165,"4"
70122,2,0,13,175,"2"
70123,1,0.400000005960464,13,163,"2"
70123,2,0.699999988079071,12,158,"4"
70124,2,1,15,142,"2"
70124,1,1.89999997615814,15,191,"3"
70124,3,2.5,14,195,"4"
70125,1,0.800000011920929,12,160,"4"
70125,2,0.899999976158142,14,148,"2"
70125,3,0.899999976158142,12,150,"3"
70126,2,0.100000001490116,14,178,"2"
70126,3,0.100000001490116,14,178,"2"
70126,1,0.400000005960464,14,187,"2"
70127,3,0.300000011920929,13,168,"3"
70127,1,0,16,174,"3"
70127,2,0.100000001490116,13,173,"4"
70128,2,0.100000001490116,13,175,"2"
70128,1,0,13,175,"2"
70129,1,0.400000005960464,16,175,"1"
70129,2,0.400000005960464,16,175,"1"
70129,3,0,15,176,"2"
70130,3,0.100000001490116,13,172,"4"
70130,1,0.100000001490116,13,173,"4"
70130,2,1.10000002384186,12,177,"3"
70131,2,1,12,227,"8"
70131,1,0.800000011920929,13,217,"7"
70132,2,0.300000011920929,12,224,"9"
70132,1,0.300000011920929,12,226,"7"
70133,4,0,13,220,"4"
70133,2,0.200000002980232,15,216,"2"
70133,3,0.400000005960464,12,216,"4"
70133,1,0.600000023841858,19,200,"2"
70134,5,0,12,223,"3"
70134,1,0.800000011920929,12,226,"6"
70134,3,0.699999988079071,12,224,"8"
70134,2,0.899999976158142,12,225,"5"
70135,2,0,12,224,"3"
70135,1,0.300000011920929,12,226,"6"
70136,2,0.5,12,211,"6"
70136,1,0.600000023841858,12,208,"7"
70137,1,0.100000001490116,14,218,"3"
70137,3,0.300000011920929,12,220,"6"
70137,2,0.400000005960464,13,214,"7"
70139,3,0.600000023841858,12,225,"6"
70139,1,0.600000023841858,12,225,"6"
70139,2,0.600000023841858,12,225,"6"
70140,5,0.600000023841858,12,206,"6"
70140,2,0.600000023841858,12,206,"6"
70140,1,0.600000023841858,16,204,"5"
70140,3,0,12,224,"4"
70152,2,0.100000001490116,12,135,"6"
79004,2,2,13,101,"3"
79004,1,1.70000004768372,14,96,"2"
79005,1,4.90000009536743,13,102,"2"
79005,4,3.20000004768372,25,99,"0"
79005,2,4.5,12,110,"4"
79005,3,2.90000009536743,36,99,"0"
79006,2,2.90000009536743,16,113,"2"
79006,1,3.09999990463257,16,112,"2"
79007,1,0.300000011920929,15,99,"0"
79007,2,0.699999988079071,26,88,"2"
79008,2,2.20000004768372,14,96,"2"
79008,3,2.29999995231628,16,97,"2"
79008,1,2.29999995231628,13,100,"2"
79009,1,0,13,98,"3"
79009,2,2.90000009536743,15,102,"2"
79010,1,0,13,100,"2"
79010,2,3,13,105,"2"
79011,2,0.699999988079071,26,88,"1"
79011,4,2.79999995231628,13,101,"2"
79011,1,0.699999988079071,26,88,"1"
79011,3,0.699999988079071,26,88,"1"
79012,1,0.600000023841858,13,88,"5"
79014,3,3.5,13,171,"2"
79014,1,3.5,13,171,"2"
79014,2,3.5,13,172,"2"
79015,1,3.09999990463257,13,165,"5"
79015,3,3.20000004768372,13,167,"3"
79015,2,3.20000004768372,13,167,"3"
79016,3,1.29999995231628,13,114,"2"
79016,1,1.39999997615814,13,114,"2"
79016,2,1.29999995231628,13,114,"2"
79017,1,2.29999995231628,16,116,"4"
79017,3,2.20000004768372,15,123,"5"
79017,2,1.89999997615814,13,110,"1"
79018,1,2,14,105,"3"
79018,4,1.89999997615814,14,105,"3"
79018,3,2,14,105,"3"
79018,2,1.70000004768372,15,109,"1"
79019,6,4.30000019073486,13,163,"4"
79019,5,4.09999990463257,15,160,"3"
79019,4,4.40000009536743,12,168,"7"
79019,2,4.30000019073486,14,163,"5"
79019,1,4.5,12,170,"8"
79019,3,4.30000019073486,13,164,"5"
79020,2,2.40000009536743,13,165,"6"
79020,1,2.29999995231628,12,167,"5"
79020,3,2.29999995231628,12,165,"5"
79021,1,4.59999990463257,12,162,"10"
79021,3,4,13,135,"6"
79021,2,4.09999990463257,14,128,"3"
79023,1,0.899999976158142,17,108,"2"
79023,3,2.59999990463257,17,139,"5"
79023,4,2.29999995231628,20,110,"2"
79023,2,2.40000009536743,20,110,"2"
79023,5,2.29999995231628,20,110,"3"
79024,2,3.90000009536743,14,146,"5"
79024,1,3.90000009536743,14,154,"6"
79024,4,3.90000009536743,12,150,"6"
79024,3,3.90000009536743,12,151,"6"
79025,2,0,12,103,"4"
79025,1,1.89999997615814,16,100,"1"
79025,3,1.79999995231628,14,104,"1"
79026,5,2.20000004768372,14,101,"1"
79026,2,2,14,104,"2"
79026,4,2,13,102,"2"
79026,1,0,12,100,"4"
79028,3,0.300000011920929,17,93,"3"
79028,1,0.300000011920929,12,87,"4"
79028,2,0.300000011920929,12,96,"4"
79029,2,0.300000011920929,13,86,"2"
79029,1,0.300000011920929,18,82,"2"
79030,1,0.5,14,82,"1"
79030,2,0.200000002980232,12,90,"4"
79030,3,0.400000005960464,18,86,"2"
79032,1,0,13,107,"4"
79033,1,0,13,104,"4"
79033,3,1,13,81,"3"
79034,2,0.100000001490116,12,103,"4"
79034,1,0.100000001490116,12,106,"3"
79035,1,0.400000005960464,14,101,"3"
79035,3,0.100000001490116,12,97,"3"
79035,2,1.29999995231628,14,81,"1"
79036,1,0,13,95,"3"
79036,2,0.300000011920929,13,81,"3"
79038,2,3.29999995231628,15,164,"4"
79038,3,3,13,176,"1"
79038,5,3,14,177,"1"
79038,4,3.20000004768372,12,165,"5"
79039,5,6.80000019073486,12,166,"4"
79039,1,7.40000009536743,15,149,"5"
79039,2,7.30000019073486,14,144,"4"
79039,3,6.80000019073486,12,167,"4"
79040,1,0.600000023841858,14,190,"2"
79042,1,3.20000004768372,15,172,"2"
79042,3,3.79999995231628,13,148,"2"
79042,2,3.20000004768372,15,171,"2"
79043,2,7.09999990463257,12,185,"6"
79043,1,7.09999990463257,12,186,"5"
79047,1,1.70000004768372,14,171,"3"
79047,2,0.600000023841858,12,194,"5"
79061,2,1.70000004768372,13,170,"4"
79061,1,1.60000002384186,13,167,"5"
79061,3,1.60000002384186,13,166,"5"
79062,3,2,15,159,"2"
79062,1,0.5,20,133,"2"
79062,4,2,16,158,"1"
79062,5,2,15,158,"3"
79064,3,0.699999988079071,14,143,"2"
79064,2,3.09999990463257,14,154,"3"
79064,4,3.09999990463257,14,153,"1"
79064,1,0.800000011920929,14,146,"2"
79065,2,2.5,12,160,"5"
79065,1,2.20000004768372,13,158,"2"
79065,3,2.5,15,158,"4"
79066,3,1.29999995231628,14,152,"2"
79066,2,1.39999997615814,15,154,"3"
79066,1,1.39999997615814,15,154,"3"
79067,2,1.20000004768372,12,155,"3"
79067,1,1.20000004768372,12,156,"6"
79067,3,1.20000004768372,12,156,"3"
79068,1,0.100000001490116,13,137,"3"
79068,2,0.100000001490116,21,135,"1"
79069,2,1.20000004768372,13,146,"2"
79069,1,1.20000004768372,13,145,"2"
79070,1,2.90000009536743,16,153,"2"
79070,2,3.09999990463257,13,153,"2"
79070,3,3,13,154,"2"
79072,1,2.20000004768372,13,165,"2"
79072,2,2.29999995231628,13,163,"2"
79073,1,0.5,13,69,"3"
79074,1,1.89999997615814,13,71,"3"
79074,2,1.39999997615814,14,86,"3"
79075,3,1.5,13,87,"3"
79075,1,1.60000002384186,13,83,"4"
79075,2,1.70000004768372,13,81,"3"
79075,4,2.09999990463257,13,65,"3"
79077,3,1.20000004768372,12,93,"4"
79077,2,1.29999995231628,13,90,"5"
79077,1,1.20000004768372,13,91,"4"
79078,1,0.899999976158142,13,74,"2"
79078,2,0.899999976158142,13,74,"2"
79080,2,4,14,93,"1"
79080,3,4,12,81,"4"
79080,1,3.90000009536743,14,91,"2"
79081,1,3.29999995231628,14,86,"4"
79081,2,3.29999995231628,14,84,"4"
79082,1,4.09999990463257,13,86,"5"
79082,2,3.90000009536743,13,84,"5"
79082,3,4.09999990463257,13,88,"3"
79083,2,2.79999995231628,12,89,"4"
79083,1,2.79999995231628,13,92,"3"
79083,6,1.39999997615814,13,77,"3"
79083,5,1.39999997615814,13,77,"3"
79083,4,2.79999995231628,13,93,"3"
79083,3,2.79999995231628,12,89,"4"
79084,1,1.29999995231628,12,93,"4"
79084,2,1.29999995231628,13,93,"4"
79085,1,0.600000023841858,12,200,"5"
79085,4,0.600000023841858,12,201,"4"
79085,3,0.600000023841858,12,201,"5"
79085,2,0.800000011920929,18,187,"2"
79087,1,4.19999980926514,17,223,"1"
79087,2,4.19999980926514,17,224,"1"
79090,1,1.10000002384186,13,191,"5"
79090,2,1.10000002384186,13,193,"4"
79091,2,2.5,15,198,"3"
79091,1,2.79999995231628,14,204,"3"
79092,1,0,14,212,"2"
79092,3,1.5,18,178,"2"
79092,2,1.79999995231628,12,186,"4"
79093,2,4.09999990463257,14,167,"4"
79093,3,4.09999990463257,14,169,"3"
79093,4,3.5,13,183,"3"
79093,1,3.5,12,180,"4"
79094,2,2,14,174,"4"
79094,3,2,12,175,"5"
79094,1,1.70000004768372,12,186,"8"
79095,1,0.5,12,201,"5"
79095,2,1.79999995231628,20,175,"2"
79095,3,1.60000002384186,12,195,"4"
79096,2,0.5,13,197,"6"
79096,1,0.600000023841858,12,197,"5"
79096,3,0.400000005960464,14,203,"4"
79097,2,0.5,14,222,"7"
79097,1,0.5,14,220,"6"
79098,3,1.10000002384186,13,200,"6"
79098,1,0.300000011920929,14,220,"4"
79098,2,0.300000011920929,14,221,"5"
79099,2,1.10000002384186,13,201,"6"
79099,1,1.10000002384186,13,198,"5"
79099,3,1,13,204,"6"
79101,1,0.800000011920929,12,228,"8"
79101,4,0.800000011920929,12,228,"7"
79101,2,0.800000011920929,14,224,"7"
79102,4,0.899999976158142,16,217,"3"
79102,3,0.899999976158142,14,218,"3"
79102,2,1.10000002384186,13,200,"6"
79102,1,0.899999976158142,16,217,"3"
79104,1,0.400000005960464,12,231,"5"
79104,2,0.5,13,233,"4"
79105,3,1,14,208,"3"
79105,1,0,16,216,"3"
79105,2,1,14,207,"4"
79106,3,0,13,217,"4"
79106,4,0,13,216,"4"
79106,1,0,13,217,"5"
79106,2,0,13,217,"4"
79107,4,2,15,203,"2"
79107,1,2.09999990463257,13,205,"2"
79107,3,1.79999995231628,13,201,"5"
79107,2,1.89999997615814,15,201,"3"
79108,3,0.5,14,218,"6"
79108,2,0.800000011920929,13,221,"6"
79108,1,0.800000011920929,13,223,"7"
79109,1,2.79999995231628,13,190,"3"
79109,4,2.79999995231628,13,190,"3"
79109,2,3,17,188,"1"
79110,2,7.80000019073486,13,209,"3"
79110,4,3.40000009536743,13,206,"1"
79110,3,7.69999980926514,14,203,"3"
79111,1,2.59999990463257,13,208,"1"
79111,2,2.5,13,208,"1"
79111,3,2.59999990463257,13,208,"1"
79112,2,2.59999990463257,18,199,"1"
79112,1,2.59999990463257,18,199,"1"
79112,3,2.70000004768372,19,199,"1"
79113,6,1.20000004768372,13,182,"1"
79113,1,1.89999997615814,13,199,"2"
79113,4,2,16,200,"1"
79113,2,1.39999997615814,14,185,"1"
79114,1,3.29999995231628,13,213,"3"
79114,3,3.29999995231628,13,211,"2"
79114,2,3.20000004768372,13,211,"1"
79116,4,2.29999995231628,13,197,"2"
79116,1,2.29999995231628,13,196,"2"
79116,3,2.29999995231628,19,196,"3"
79116,2,2.40000009536743,13,197,"1"
79117,2,4.59999990463257,13,211,"1"
79117,1,4.69999980926514,18,209,"2"
79117,4,4.59999990463257,13,211,"2"
79117,3,4.59999990463257,15,214,"3"
79119,4,5.59999990463257,14,246,"3"
79119,2,5.69999980926514,14,248,"3"
79119,1,5.69999980926514,15,239,"2"
79119,3,5.80000019073486,15,242,"3"
79120,2,5.90000009536743,16,230,"3"
79120,4,5.80000019073486,16,231,"4"
79120,3,5.90000009536743,15,233,"5"
79120,1,5.90000009536743,15,232,"4"
79121,2,0.899999976158142,15,202,"1"
79121,1,0.100000001490116,14,192,"4"
79122,2,0.100000001490116,13,198,"3"
79122,1,0.400000005960464,13,208,"3"
79123,2,0,12,201,"4"
79123,1,0.100000001490116,12,203,"4"
79124,1,0.100000001490116,13,197,"2"
79124,2,0.5,14,201,"2"
79125,1,0.5,15,201,"1"
79125,2,0.5,15,201,"1"
79127,1,0.5,13,203,"3"
79127,2,0.699999988079071,15,209,"1"
79128,1,0.100000001490116,12,196,"3"
79128,2,0.300000011920929,13,187,"3"
79129,2,0.100000001490116,14,195,"3"
79129,1,0.100000001490116,16,193,"3"
79131,1,0.600000023841858,17,197,"2"
79131,2,0.699999988079071,15,198,"3"
79132,2,0.600000023841858,17,196,"1"
79132,1,0.699999988079071,16,199,"3"
79133,3,0.600000023841858,14,198,"3"
79133,1,0.200000002980232,12,208,"4"
79133,2,0.5,14,199,"4"
79134,1,0.100000001490116,12,210,"4"
79134,3,0.100000001490116,12,213,"4"
79134,2,0.5,12,213,"4"
79136,2,0.100000001490116,13,207,"5"
79136,1,0,15,207,"4"
79137,1,0.300000011920929,13,209,"5"
79137,2,0.300000011920929,13,207,"5"
79138,1,0.100000001490116,13,215,"2"
79138,2,0.200000002980232,14,215,"2"
79139,1,0.100000001490116,14,213,"2"
79139,2,1,12,200,"6"
79140,1,0.200000002980232,13,206,"3"
79141,2,0.200000002980232,13,200,"5"
79141,3,0.300000011920929,13,198,"4"
79141,1,0.600000023841858,13,186,"5"
79142,2,0,13,205,"2"
79142,1,0.899999976158142,17,186,"3"
79143,3,0.5,17,191,"3"
79143,2,0.300000011920929,16,203,"2"
79143,1,0.800000011920929,12,214,"4"
80101,2,0.200000002980232,13,265,"2"
80101,3,0,15,262,"1"
80102,1,0.100000001490116,14,262,"1"
80102,2,0.800000011920929,13,260,"2"
80102,3,0.800000011920929,13,262,"3"
80102,4,1.10000002384186,14,265,"2"
80102,5,0,14,262,"1"
80103,2,0.100000001490116,14,262,"2"
80103,4,0.699999988079071,13,259,"1"
80103,3,0.100000001490116,14,262,"1"
80104,3,0,15,262,"1"
80104,7,0.200000002980232,18,261,"1"
80104,4,0,15,262,"2"
80105,2,3.40000009536743,14,260,"4"
80105,1,3.29999995231628,14,263,"1"
80106,2,0.100000001490116,15,262,"1"
80106,3,0.100000001490116,16,261,"2"
80107,8,0,14,262,"1"
80107,7,0.300000011920929,16,261,"1"
80107,10,0.400000005960464,13,267,"2"
80107,9,0.100000001490116,13,259,"5"
80108,2,0.600000023841858,14,261,"1"
80108,1,0,14,262,"1"
80109,3,1.10000002384186,14,246,"7"
80109,2,0.100000001490116,15,266,"1"
80109,5,0.5,13,270,"1"
80109,4,0.300000011920929,14,266,"2"
80109,1,0.100000001490116,13,266,"2"
80110,3,0.400000005960464,14,267,"2"
80110,2,0.300000011920929,13,267,"2"
80110,4,0,16,266,"1"
89005,4,1.60000002384186,15,318,"0"
89005,5,1.89999997615814,15,317,"1"
89005,3,1.5,15,318,"0"
89005,2,1.70000004768372,15,317,"0"
89007,1,0.300000011920929,14,319,"1"
89009,1,0.400000005960464,17,318,"1"
89015,1,0.200000002980232,14,319,"1"
89015,2,0.100000001490116,14,319,"1"
89016,4,0.5,15,319,"1"
89016,5,0.100000001490116,18,319,"1"
89016,6,0.100000001490116,13,320,"1"
90006,1,0,12,29,"8"
90007,2,0,14,89,"3"
90007,1,0,12,90,"3"
90021,2,0.600000023841858,17,50,"5"
90021,1,0.699999988079071,12,49,"5"
90022,1,1.39999997615814,12,45,"4"
90025,6,0.800000011920929,12,45,"13"
90025,4,0.800000011920929,15,44,"11"
90027,1,1.20000004768372,13,47,"4"
90027,3,1,13,55,"6"
