"zone","state","lga","sector","ea","cluster_id","item_cd","c7q1","c7q1_os","c7q2","c7q2_os","c7q3","c7q4__1","c7q4__2","c7q4__3","c7q4__4","c7q4__5","c7q4__6","c7q4__7","c7q4__8","c7q4__9","c7q4__10","c7q4_os"
6,13,1303,1,626,"1303-626",706,1,,4,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1303,1,626,"1303-626",707,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1303,1,626,"1303-626",708,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1303,1,626,"1303-626",709,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1303,1,626,"1303-626",710,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1303,1,626,"1303-626",711,2,,,,,,,,,,,,,,,
6,13,1303,1,626,"1303-626",712,2,,,,,,,,,,,,,,,
6,13,1303,1,626,"1303-626",713,2,,,,,,,,,,,,,,,
6,13,1303,1,626,"1303-626",714,2,,,,,,,,,,,,,,,
6,13,1303,1,626,"1303-626",715,2,,,,,,,,,,,,,,,
6,13,1303,1,80,"1303-80",701,2,,,,,,,,,,,,,,,
6,13,1303,1,80,"1303-80",702,2,,,,,,,,,,,,,,,
6,13,1303,1,80,"1303-80",703,2,,,,,,,,,,,,,,,
6,13,1303,1,80,"1303-80",704,2,,,,,,,,,,,,,,,
6,13,1303,1,80,"1303-80",705,2,,,,,,,,,,,,,,,
6,13,1303,1,80,"1303-80",706,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1303,1,80,"1303-80",707,2,,,,,,,,,,,,,,,
6,13,1303,1,80,"1303-80",708,1,,10,,1,0,0,1,0,0,0,0,0,1,0,
6,13,1303,1,80,"1303-80",709,1,,10,,1,0,0,0,1,0,0,0,0,1,0,
6,13,1303,1,80,"1303-80",710,1,,5,,1,0,0,0,1,0,0,0,0,1,0,
6,13,1303,1,80,"1303-80",711,2,,,,,,,,,,,,,,,
6,13,1303,1,80,"1303-80",712,1,,3,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1303,1,80,"1303-80",713,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1303,1,80,"1303-80",714,2,,,,,,,,,,,,,,,
6,13,1303,1,80,"1303-80",715,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",701,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",702,1,,3,,1,1,0,0,0,0,0,0,1,0,0,
6,13,1306,1,140,"1306-140",703,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",704,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",705,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",706,1,,4,,1,1,1,0,0,0,0,0,1,0,0,
6,13,1306,1,140,"1306-140",707,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",708,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",709,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",710,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",711,1,,1,,1,1,0,0,0,0,0,0,1,0,0,
6,13,1306,1,140,"1306-140",712,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",713,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",714,2,,,,,,,,,,,,,,,
6,13,1306,1,140,"1306-140",715,2,,,,,,,,,,,,,,,
6,13,1306,1,342,"1306-342",701,1,,9,,1,1,0,0,0,0,0,0,1,0,0,
6,13,1306,1,342,"1306-342",702,1,,1,,1,1,0,0,0,0,0,0,1,0,0,
6,13,1306,1,342,"1306-342",703,1,,9,,2,,,,,,,,,,,
6,13,1306,1,342,"1306-342",704,1,,9,,2,,,,,,,,,,,
6,13,1306,1,342,"1306-342",705,2,,,,,,,,,,,,,,,
6,13,1306,1,342,"1306-342",706,2,,,,,,,,,,,,,,,
6,13,1306,1,342,"1306-342",707,2,,,,,,,,,,,,,,,
6,13,1306,1,342,"1306-342",708,2,,,,,,,,,,,,,,,
6,13,1306,1,342,"1306-342",709,2,,,,,,,,,,,,,,,
6,13,1306,1,342,"1306-342",710,1,,9,,2,,,,,,,,,,,
6,13,1306,1,342,"1306-342",711,1,,1,,1,1,0,0,0,0,0,1,0,0,0,
6,13,1306,1,342,"1306-342",712,1,,1,,1,1,0,0,0,0,0,0,1,0,0,
6,13,1306,1,342,"1306-342",713,2,,,,,,,,,,,,,,,
6,13,1306,1,342,"1306-342",714,2,,,,,,,,,,,,,,,
6,13,1306,1,342,"1306-342",715,2,,,,,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",701,1,,3,,2,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",702,1,,2,,1,1,1,0,0,0,0,0,1,0,0,
6,13,1307,1,1002,"1307-1002",703,2,,,,,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",704,2,,,,,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",705,2,,,,,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",706,1,,2,,2,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",707,2,,,,,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",708,1,,2,,2,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",709,2,,,,,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",710,2,,,,,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",711,1,,2,,1,0,1,0,0,0,0,0,1,0,0,
6,13,1307,1,1002,"1307-1002",712,1,,2,,1,1,1,0,0,0,0,0,1,0,0,
6,13,1307,1,1002,"1307-1002",713,2,,,,,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",714,2,,,,,,,,,,,,,,,
6,13,1307,1,1002,"1307-1002",715,2,,,,,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",701,1,,2,,2,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",702,1,,2,,1,1,0,0,0,0,0,0,1,0,0,
6,13,1307,1,1178,"1307-1178",703,1,,9,,2,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",704,1,,1,,2,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",705,1,,10,,2,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",706,2,,,,,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",707,2,,,,,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",708,2,,,,,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",709,2,,,,,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",710,2,,,,,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",711,1,,1,,1,1,1,0,0,0,0,1,0,0,0,
6,13,1307,1,1178,"1307-1178",712,1,,3,,2,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",713,2,,,,,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",714,2,,,,,,,,,,,,,,,
6,13,1307,1,1178,"1307-1178",715,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",701,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",702,1,,3,,2,,,,,,,,,,,
6,13,1307,1,268,"1307-268",703,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",704,1,,2,,1,1,1,0,0,0,0,0,1,0,0,
6,13,1307,1,268,"1307-268",705,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",706,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",707,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",708,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",709,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",710,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",711,1,,3,,2,,,,,,,,,,,
6,13,1307,1,268,"1307-268",712,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",713,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",714,2,,,,,,,,,,,,,,,
6,13,1307,1,268,"1307-268",715,2,,,,,,,,,,,,,,,
6,13,1308,1,842,"1308-842",701,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1308,1,842,"1308-842",702,2,,,,,,,,,,,,,,,
6,13,1308,1,842,"1308-842",703,1,,10,,2,,,,,,,,,,,
6,13,1308,1,842,"1308-842",704,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1308,1,842,"1308-842",705,2,,,,,,,,,,,,,,,
6,13,1308,1,842,"1308-842",706,1,,10,,2,,,,,,,,,,,
6,13,1308,1,842,"1308-842",707,2,,,,,,,,,,,,,,,
6,13,1308,1,842,"1308-842",708,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1308,1,842,"1308-842",709,2,,,,,,,,,,,,,,,
6,13,1308,1,842,"1308-842",710,1,,3,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1308,1,842,"1308-842",711,2,,,,,,,,,,,,,,,
6,13,1308,1,842,"1308-842",712,2,,,,,,,,,,,,,,,
6,13,1308,1,842,"1308-842",713,2,,,,,,,,,,,,,,,
6,13,1308,1,842,"1308-842",714,2,,,,,,,,,,,,,,,
6,13,1308,1,842,"1308-842",715,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",701,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",702,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",703,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",704,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",705,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",706,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",707,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",708,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",709,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",710,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",711,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",712,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",713,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",714,2,,,,,,,,,,,,,,,
6,13,1309,2,674,"1309-674",715,2,,,,,,,,,,,,,,,
6,13,1310,1,762,"1310-762",701,2,,,,,,,,,,,,,,,
6,13,1310,1,762,"1310-762",702,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1310,1,762,"1310-762",703,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1310,1,762,"1310-762",704,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1310,1,762,"1310-762",705,2,,,,,,,,,,,,,,,
6,13,1310,1,762,"1310-762",706,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1310,1,762,"1310-762",707,2,,,,,,,,,,,,,,,
6,13,1310,1,762,"1310-762",708,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1310,1,762,"1310-762",709,2,,,,,,,,,,,,,,,
6,13,1310,1,762,"1310-762",710,1,,5,,1,0,0,0,1,0,0,0,0,1,0,
6,13,1310,1,762,"1310-762",711,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1310,1,762,"1310-762",712,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1310,1,762,"1310-762",713,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1310,1,762,"1310-762",714,2,,,,,,,,,,,,,,,
6,13,1310,1,762,"1310-762",715,2,,,,,,,,,,,,,,,
6,13,1311,1,1134,"1311-1134",701,2,,,,,,,,,,,,,,,
6,13,1311,1,1134,"1311-1134",702,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1311,1,1134,"1311-1134",703,2,,,,,,,,,,,,,,,
6,13,1311,1,1134,"1311-1134",704,2,,,,,,,,,,,,,,,
6,13,1311,1,1134,"1311-1134",705,2,,,,,,,,,,,,,,,
6,13,1311,1,1134,"1311-1134",706,1,,4,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1311,1,1134,"1311-1134",707,2,,,,,,,,,,,,,,,
6,13,1311,1,1134,"1311-1134",708,1,,4,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1311,1,1134,"1311-1134",709,2,,,,,,,,,,,,,,,
6,13,1311,1,1134,"1311-1134",710,1,,10,,2,,,,,,,,,,,
6,13,1311,1,1134,"1311-1134",711,2,,,,,,,,,,,,,,,
6,13,1311,1,1134,"1311-1134",712,1,,3,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1311,1,1134,"1311-1134",713,2,,,,,,,,,,,,,,,
6,13,1311,1,1134,"1311-1134",714,2,,,,,,,,,,,,,,,
6,13,1311,1,1134,"1311-1134",715,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",701,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",702,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",703,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",704,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",705,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",706,1,,1,,1,0,1,0,0,0,0,0,0,0,0,
6,13,1312,1,24,"1312-24",707,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1312,1,24,"1312-24",708,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",709,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",710,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",711,1,,1,,1,0,0,0,1,0,0,0,0,0,0,
6,13,1312,1,24,"1312-24",712,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",713,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",714,2,,,,,,,,,,,,,,,
6,13,1312,1,24,"1312-24",715,2,,,,,,,,,,,,,,,
6,13,1315,1,264,"1315-264",701,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1315,1,264,"1315-264",702,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1315,1,264,"1315-264",703,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1315,1,264,"1315-264",704,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1315,1,264,"1315-264",705,2,,,,,,,,,,,,,,,
6,13,1315,1,264,"1315-264",706,2,,,,,,,,,,,,,,,
6,13,1315,1,264,"1315-264",707,2,,,,,,,,,,,,,,,
6,13,1315,1,264,"1315-264",708,2,,,,,,,,,,,,,,,
6,13,1315,1,264,"1315-264",709,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1315,1,264,"1315-264",710,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
6,13,1315,1,264,"1315-264",711,1,,9,,1,0,0,0,0,0,0,0,1,0,0,
6,13,1315,1,264,"1315-264",712,1,,9,,1,0,0,0,0,0,0,0,1,0,0,
6,13,1315,1,264,"1315-264",713,2,,,,,,,,,,,,,,,
6,13,1315,1,264,"1315-264",714,2,,,,,,,,,,,,,,,
6,13,1315,1,264,"1315-264",715,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",701,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",702,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",703,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",704,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",705,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",706,1,,10,,1,0,1,0,0,0,0,0,0,0,0,
6,13,1316,1,1236,"1316-1236",707,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",708,1,,10,,1,0,0,1,0,0,0,0,0,0,0,
6,13,1316,1,1236,"1316-1236",709,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",710,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",711,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",712,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",713,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",714,2,,,,,,,,,,,,,,,
6,13,1316,1,1236,"1316-1236",715,2,,,,,,,,,,,,,,,
4,14,1401,2,1116,"1401-1116",701,1,,1,,1,0,0,0,0,0,0,0,0,0,1,"WARD CHAIRMAN"
4,14,1401,2,1116,"1401-1116",702,2,,,,,,,,,,,,,,,
4,14,1401,2,1116,"1401-1116",703,1,,11,"POLITICIAN IN THE COMMUNITY",1,1,0,0,0,0,0,0,0,0,0,
4,14,1401,2,1116,"1401-1116",704,2,,,,,,,,,,,,,,,
4,14,1401,2,1116,"1401-1116",705,2,,,,,,,,,,,,,,,
4,14,1401,2,1116,"1401-1116",706,1,,3,,1,1,1,1,0,0,0,0,0,0,0,
4,14,1401,2,1116,"1401-1116",707,2,,,,,,,,,,,,,,,
4,14,1401,2,1116,"1401-1116",708,1,,3,,1,1,1,1,0,0,0,0,0,0,0,
4,14,1401,2,1116,"1401-1116",709,1,,10,,1,0,1,0,1,0,0,0,0,1,0,
4,14,1401,2,1116,"1401-1116",710,2,,,,,,,,,,,,,,,
4,14,1401,2,1116,"1401-1116",711,2,,,,,,,,,,,,,,,
4,14,1401,2,1116,"1401-1116",712,2,,,,,,,,,,,,,,,
4,14,1401,2,1116,"1401-1116",713,2,,,,,,,,,,,,,,,
4,14,1401,2,1116,"1401-1116",714,2,,,,,,,,,,,,,,,
4,14,1401,2,1116,"1401-1116",715,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",701,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
4,14,1401,2,386,"1401-386",702,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",703,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",704,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",705,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",706,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",707,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",708,1,,3,,1,1,0,1,0,0,0,0,0,0,0,
4,14,1401,2,386,"1401-386",709,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",710,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",711,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",712,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",713,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",714,2,,,,,,,,,,,,,,,
4,14,1401,2,386,"1401-386",715,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",701,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",702,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",703,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",704,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",705,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",706,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",707,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",708,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",709,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",710,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",711,1,,1,,1,1,0,0,0,0,0,0,0,0,0,
4,14,1401,2,746,"1401-746",712,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",713,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",714,2,,,,,,,,,,,,,,,
4,14,1401,2,746,"1401-746",715,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",701,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",702,1,,1,,1,0,1,0,0,0,0,0,0,0,1,"SENATOR"
4,14,1402,2,1686,"1402-1686",703,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",704,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",705,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",706,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",707,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",708,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",709,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",710,1,,10,,1,1,1,0,0,0,0,0,1,0,0,
4,14,1402,2,1686,"1402-1686",711,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",712,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",713,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",714,2,,,,,,,,,,,,,,,
4,14,1402,2,1686,"1402-1686",715,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",701,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",702,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",703,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",704,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",705,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",706,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",707,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",708,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",709,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",710,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",711,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",712,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",713,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",714,2,,,,,,,,,,,,,,,
4,14,1403,1,1418,"1403-1418",715,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",701,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",702,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",703,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",704,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",705,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",706,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",707,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",708,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",709,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",710,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",711,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",712,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",713,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",714,2,,,,,,,,,,,,,,,
4,14,1403,1,306,"1403-306",715,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",701,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",702,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",703,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",704,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",705,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",706,1,,10,,1,0,0,0,0,0,0,0,1,1,0,
4,14,1403,2,944,"1403-944",707,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",708,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",709,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",710,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",711,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",712,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",713,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",714,2,,,,,,,,,,,,,,,
4,14,1403,2,944,"1403-944",715,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",701,1,,1,,1,1,0,0,0,0,0,0,1,0,0,
4,14,1405,1,846,"1405-846",702,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",703,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",704,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",705,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",706,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",707,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",708,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",709,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",710,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",711,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",712,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",713,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",714,2,,,,,,,,,,,,,,,
4,14,1405,1,846,"1405-846",715,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",701,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",702,1,,3,,1,1,0,0,0,0,0,0,0,0,0,
4,14,1406,2,1002,"1406-1002",703,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",704,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",705,1,,4,,1,1,0,0,0,0,0,0,0,0,0,
4,14,1406,2,1002,"1406-1002",706,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",707,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",708,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",709,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",710,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",711,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",712,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",713,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",714,2,,,,,,,,,,,,,,,
4,14,1406,2,1002,"1406-1002",715,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",701,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",702,1,,2,,1,1,0,0,0,0,0,0,0,0,0,
4,14,1406,2,694,"1406-694",703,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",704,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",705,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",706,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",707,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",708,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",709,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",710,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",711,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",712,2,,,,,,,,,,,,,,,
4,14,1406,2,694,"1406-694",713,2,,,,,,,,,,,,,,,
